gene_id,d0,d2,d4,d6,d10,d15,d20,d40,d60
ENSG00000011590,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011600,0.0,0.0,0.0,0.17,2.03,2.33,0.15,0.31,0.0
ENSG00000011638,24.22,15.99,19.23,11.79,25.54,23.69,15.66,86.05,73.06
ENSG00000011677,4.88,1.62,0.75,0.49,0.17,0.0,0.26,0.0,0.05
ENSG00000012048,21.45,29.57,24.07,19.92,7.8,6.51,13.76,6.25,3.73
ENSG00000012061,26.97,28.99,59.6,68.47,72.39,72.72,59.48,58.73,51.47
ENSG00000012124,0.44,0.23,0.0,0.0,0.43,1.85,0.62,0.14,0.0
ENSG00000012171,3.22,4.52,6.73,7.22,18.65,16.77,8.68,13.14,14.37
ENSG00000012174,6.92,7.41,8.69,16.28,13.67,14.67,20.6,12.28,13.13
ENSG00000012211,4.49,7.45,6.27,5.43,7.71,4.57,3.65,4.22,5.72
ENSG00000012223,1.45,0.03,0.17,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012232,43.47,40.86,26.51,46.42,26.11,29.86,23.95,42.58,39.04
ENSG00000012504,0.0,0.0,0.0,0.0,0.0,2.82,1.61,7.79,4.43
ENSG00000012660,128.53,95.42,65.58,73.43,57.57,53.91,64.84,47.64,48.65
ENSG00000012779,0.31,0.23,3.03,0.32,0.69,0.48,0.05,0.0,0.03
ENSG00000012817,20.76,15.7,30.12,37.11,34.1,27.64,19.3,31.86,31.27
ENSG00000012822,11.61,25.13,53.01,79.8,93.59,112.34,39.4,120.07,133.44
ENSG00000012963,28.78,28.39,28.63,31.79,19.64,22.39,38.74,29.88,23.19
ENSG00000012983,24.5,18.9,24.16,49.66,41.63,37.2,33.57,35.73,30.5
ENSG00000013016,6.35,10.74,14.84,16.12,8.08,13.82,33.43,42.1,30.77
ENSG00000013275,121.07,104.21,82.55,90.3,63.73,70.95,94.0,69.78,63.23
ENSG00000013288,1.98,3.12,7.25,7.69,13.07,14.08,7.59,20.23,22.38
ENSG00000013293,0.67,2.77,0.11,0.0,0.01,0.02,0.01,0.02,0.01
ENSG00000013297,5.17,14.71,4.86,1.05,10.57,14.59,11.47,5.56,4.92
ENSG00000013306,126.15,98.56,117.02,68.01,63.02,58.74,63.86,59.78,47.66
ENSG00000013364,1.6,0.84,6.17,5.7,44.05,39.9,39.19,56.63,75.78
ENSG00000013374,70.26,70.11,75.47,74.05,49.65,52.15,58.43,53.4,52.05
ENSG00000013375,50.62,69.03,61.3,64.42,68.02,52.07,67.44,58.61,60.84
ENSG00000013392,3.57,3.29,5.13,8.64,6.59,8.48,7.52,6.65,7.01
ENSG00000013441,35.94,31.18,28.02,41.01,57.26,28.56,20.86,31.43,53.91
ENSG00000013503,18.95,10.65,10.88,16.45,12.28,10.63,11.58,9.55,11.46
ENSG00000013523,13.02,8.81,17.86,12.72,18.01,14.4,6.58,8.33,7.8
ENSG00000013561,23.72,36.2,25.87,60.93,47.82,50.02,83.74,43.53,44.81
ENSG00000013563,7.32,9.7,10.1,9.2,17.46,20.32,18.42,22.4,21.53
ENSG00000013573,68.35,51.68,55.55,28.8,16.04,12.65,17.49,8.47,5.93
ENSG00000013583,38.87,22.72,35.84,30.44,59.63,58.17,45.66,44.7,47.52
ENSG00000013588,0.42,0.1,0.08,0.17,1.06,2.35,8.12,3.18,0.95
ENSG00000013619,0.27,5.33,0.44,0.07,0.07,0.36,1.33,2.88,1.98
ENSG00000013725,0.12,0.17,0.46,0.15,0.24,0.5,0.39,0.25,0.16
ENSG00000013810,132.08,126.7,112.15,80.78,30.21,25.84,71.01,20.42,6.73
ENSG00000014123,10.77,15.49,14.45,20.86,22.01,21.17,18.83,21.8,23.48
ENSG00000014138,19.69,26.11,24.7,14.01,7.84,11.83,19.48,8.63,6.32
ENSG00000014164,13.79,13.2,15.93,13.74,12.53,11.99,10.81,12.92,11.07
ENSG00000014216,81.36,98.98,86.9,84.66,99.6,86.97,79.07,74.22,65.72
ENSG00000014257,0.41,6.62,34.47,37.46,11.84,3.53,1.76,1.87,2.7
ENSG00000014641,402.93,238.51,200.23,294.04,393.2,602.83,995.89,479.38,445.55
ENSG00000014824,81.36,78.08,82.35,88.78,63.13,62.06,70.55,56.7,50.11
ENSG00000014914,1.32,1.72,1.52,3.95,14.82,8.38,2.57,6.65,9.97
ENSG00000014919,31.59,30.56,29.22,29.38,31.58,28.18,28.83,21.94,20.92
ENSG00000015133,20.69,16.66,10.51,3.9,1.64,2.82,0.19,0.56,0.81
ENSG00000015153,3.21,18.76,19.05,40.43,23.9,39.04,49.63,42.54,41.26
ENSG00000015171,23.52,21.59,34.45,46.73,45.8,49.7,59.53,78.03,82.59
ENSG00000015285,0.39,0.2,1.23,0.44,1.04,0.57,0.21,0.48,0.09
ENSG00000015413,11.41,3.68,3.0,3.99,9.02,5.74,0.76,0.04,0.0
ENSG00000015475,33.36,11.3,22.48,9.81,12.35,11.91,15.95,10.69,9.8
ENSG00000015479,489.71,398.7,323.8,436.63,249.67,253.8,255.54,229.74,228.3
ENSG00000015520,0.03,0.28,1.57,0.61,0.56,0.39,0.03,0.0,0.02
ENSG00000015532,12.09,12.95,20.53,14.02,18.15,16.99,14.51,16.48,14.28
ENSG00000015568,6.49,17.57,4.14,7.67,6.76,6.06,10.87,5.71,1.86
ENSG00000015592,1.13,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000015676,44.39,47.94,60.04,53.87,48.27,55.41,46.54,65.41,59.24
ENSG00000016082,0.03,0.99,37.46,27.24,7.09,4.35,1.89,1.22,0.53
ENSG00000016391,3.94,3.29,5.21,5.25,3.64,4.19,3.57,2.74,1.79
ENSG00000016402,0.99,0.64,1.4,0.2,0.64,0.33,0.3,3.78,2.98
ENSG00000016490,0.0,0.0,1.07,0.78,0.02,0.0,0.04,0.0,0.0
ENSG00000016602,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
ENSG00000016864,36.03,41.72,52.42,51.75,68.54,64.55,51.66,62.98,57.8
ENSG00000017260,80.87,58.93,60.91,67.12,54.33,59.89,71.72,56.73,46.08
ENSG00000017427,0.0,0.01,10.4,0.65,0.28,0.88,0.97,24.74,72.37
ENSG00000017483,63.61,19.48,3.65,1.65,2.66,1.06,1.1,2.15,1.76
ENSG00000017797,54.29,56.04,47.26,56.02,37.68,37.07,40.35,40.24,35.05
ENSG00000018189,18.49,17.59,40.43,29.98,22.23,18.1,22.31,22.59,22.92
ENSG00000018236,12.95,1.58,1.73,1.42,1.56,1.36,2.8,2.69,2.8
ENSG00000018280,0.04,0.02,0.13,0.16,0.07,0.15,0.02,0.04,0.1
ENSG00000018408,18.95,18.91,17.86,40.1,50.58,60.53,69.3,87.73,90.39
ENSG00000018510,83.06,58.3,52.86,59.25,43.61,43.69,55.3,38.41,30.51
ENSG00000018607,0.0,0.04,0.22,0.0,0.16,0.04,0.0,0.0,0.0
ENSG00000018610,36.51,24.11,24.51,26.4,20.39,17.72,19.88,21.47,23.74
ENSG00000018625,20.58,5.25,4.59,3.36,16.27,16.0,0.86,1.02,1.02
ENSG00000018699,32.73,18.84,17.76,15.68,15.9,13.47,18.64,18.64,21.27
ENSG00000018869,3.46,3.43,6.73,4.81,3.36,4.31,2.93,4.43,4.99
ENSG00000019102,0.26,0.85,1.54,0.54,0.06,0.23,0.06,0.0,0.0
ENSG00000019144,34.89,19.72,32.78,56.76,65.89,80.26,64.73,90.67,78.09
ENSG00000019169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019186,0.3,1.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0
ENSG00000019485,6.72,4.85,4.98,9.76,17.13,16.79,13.76,30.48,32.01
ENSG00000019505,12.21,2.43,1.81,0.91,0.73,5.03,8.6,14.33,10.23
ENSG00000019549,1.38,10.58,26.86,64.56,73.2,56.21,34.64,63.82,75.91
ENSG00000019582,28.91,22.11,27.65,26.48,40.99,22.22,9.92,4.28,8.16
ENSG00000019991,0.13,0.12,0.66,0.5,20.11,77.62,5.19,18.07,12.06
ENSG00000019995,15.36,13.69,13.63,23.17,18.44,21.58,17.63,20.96,23.0
ENSG00000020129,33.21,29.52,13.89,17.0,15.66,17.55,23.43,26.7,30.04
ENSG00000020181,0.55,1.3,25.89,59.6,78.96,84.75,42.93,90.39,69.15
ENSG00000020219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000020256,16.22,21.08,17.97,12.12,9.59,8.95,10.69,10.21,12.6
ENSG00000020426,61.99,32.32,37.67,45.5,35.5,28.64,41.97,26.71,28.04
ENSG00000020577,4.91,6.53,4.75,32.21,23.27,22.57,28.14,40.96,28.56
ENSG00000020633,0.11,0.46,0.13,0.15,0.0,0.0,0.4,0.05,0.2
ENSG00000020922,22.62,26.89,21.89,23.37,10.32,11.48,12.78,8.19,9.01
ENSG00000021300,10.21,30.05,42.87,15.34,11.24,14.74,5.18,12.59,9.82
ENSG00000021355,17.54,44.88,28.66,29.59,45.38,44.08,30.12,15.83,18.06
ENSG00000021461,0.12,0.0,0.04,0.0,0.12,0.0,0.07,0.0,0.0
ENSG00000021488,0.0,0.15,0.2,0.35,0.58,0.94,0.15,0.27,0.26
ENSG00000021574,31.82,20.47,19.86,22.68,16.56,16.71,17.47,12.74,13.83
ENSG00000021645,0.39,3.44,3.34,0.77,0.39,0.31,0.76,1.08,0.72
ENSG00000021762,4.44,6.36,11.64,15.21,14.56,14.02,8.32,14.74,15.19
ENSG00000021776,66.74,45.06,34.2,44.5,21.22,19.79,23.24,18.67,16.42
ENSG00000021826,10.86,16.84,31.22,36.79,31.08,22.04,13.62,10.65,8.28
ENSG00000021852,0.0,0.0,0.0,0.0,0.43,0.3,0.0,0.0,0.04
ENSG00000022267,34.18,14.59,8.27,21.64,29.94,53.42,70.25,249.36,258.56
ENSG00000022277,56.54,64.64,64.52,83.39,79.13,80.57,88.38,82.18,86.0
ENSG00000022355,1.57,0.73,0.06,0.0,0.08,0.45,0.03,0.88,0.2
ENSG00000022556,3.36,0.46,0.41,0.23,0.26,0.0,0.02,0.0,0.21
ENSG00000022567,15.35,7.61,8.02,7.3,9.14,7.12,6.9,7.4,5.52
ENSG00000022840,118.84,110.35,111.09,136.08,109.43,141.91,150.2,151.77,98.49
ENSG00000022976,4.82,7.08,14.77,8.93,6.98,8.39,7.81,6.39,6.6
ENSG00000023041,44.81,27.48,30.27,36.59,27.4,24.29,30.6,17.81,17.96
ENSG00000023171,9.46,8.43,5.66,3.89,4.48,5.31,2.19,4.13,3.94
ENSG00000023191,22.87,21.61,22.84,28.81,48.51,46.73,58.31,67.48,75.73
ENSG00000023228,106.12,89.21,68.08,94.53,91.6,100.16,166.87,83.26,96.04
ENSG00000023287,34.36,27.31,29.82,35.18,20.25,27.01,26.09,28.19,31.63
ENSG00000023318,15.47,18.51,19.03,25.07,20.01,20.78,20.74,17.24,20.7
ENSG00000023330,30.91,23.6,25.08,26.6,34.58,39.69,45.59,34.16,37.16
ENSG00000023445,0.17,0.14,0.0,0.09,0.32,0.21,0.42,0.57,0.79
ENSG00000023516,10.11,6.67,6.12,13.57,11.47,11.52,14.53,13.52,16.57
ENSG00000023572,10.32,12.25,5.06,10.48,7.24,10.12,28.0,12.68,12.02
ENSG00000023608,13.73,11.0,8.1,7.71,6.17,5.56,8.38,6.07,9.03
ENSG00000023697,14.58,56.04,61.82,56.71,31.21,19.2,24.34,16.26,13.14
ENSG00000023734,265.11,217.79,154.52,200.06,156.29,154.9,181.12,128.08,117.96
ENSG00000023839,0.57,0.37,0.28,1.59,0.86,0.85,0.27,0.09,0.2
ENSG00000023892,1.78,2.9,2.2,0.79,2.03,1.12,0.96,0.74,0.96
ENSG00000023902,27.7,46.4,45.52,87.6,52.88,54.52,53.25,52.56,48.2
ENSG00000023909,23.15,11.33,6.07,5.95,12.56,6.59,8.43,7.71,11.11
ENSG00000024048,12.31,8.99,9.23,15.52,12.4,11.41,11.31,13.18,13.96
ENSG00000024422,7.74,32.03,17.25,45.02,76.91,56.76,43.19,74.68,104.76
ENSG00000024526,33.47,15.19,16.92,35.39,8.58,11.48,67.02,7.1,2.37
ENSG00000024862,10.15,8.45,15.72,13.78,6.27,5.85,3.27,4.33,3.73
ENSG00000025039,16.09,3.66,2.58,16.72,20.76,38.1,79.19,36.14,33.84
ENSG00000025156,13.21,21.55,25.44,25.71,19.48,26.31,19.28,20.83,28.86
ENSG00000025293,40.71,42.3,36.06,36.47,27.7,27.09,30.5,30.69,25.15
ENSG00000025423,7.11,1.45,1.3,0.35,1.67,0.81,1.66,2.69,2.4
ENSG00000025434,14.23,15.73,18.03,12.07,15.24,12.54,5.21,8.27,6.88
ENSG00000025708,0.08,0.11,1.13,1.33,6.2,3.84,2.61,1.64,2.45
ENSG00000025770,33.23,33.76,38.08,33.35,26.18,23.86,34.37,27.23,21.99
ENSG00000025772,29.8,35.13,37.85,42.05,28.84,29.54,36.02,26.55,27.66
ENSG00000025796,132.13,78.29,43.07,105.22,72.05,75.86,91.03,48.21,79.59
ENSG00000025800,66.23,68.39,47.59,56.83,42.2,41.83,62.69,54.14,47.97
ENSG00000026025,273.71,283.87,1964.76,2065.5,1796.51,1390.25,1079.46,1381.93,1109.76
ENSG00000026036,1.58,2.07,1.42,0.76,1.08,0.62,0.93,0.95,1.73
ENSG00000026103,2.03,1.31,0.46,1.52,2.22,2.0,4.96,14.89,33.54
ENSG00000026297,10.19,10.42,23.19,8.96,17.44,18.08,7.23,7.42,13.83
ENSG00000026508,13.26,14.66,1.73,8.48,155.26,49.04,39.84,21.1,45.91
ENSG00000026559,8.75,58.95,30.1,11.56,7.75,3.73,11.42,2.63,4.64
ENSG00000026652,11.4,21.75,22.35,21.51,41.94,28.44,12.48,12.33,7.16
ENSG00000026751,0.0,0.34,0.0,0.0,0.0,0.0,0.03,0.0,0.07
ENSG00000026950,1.57,1.35,1.01,2.22,6.26,8.71,2.64,10.26,15.14
ENSG00000027001,16.64,16.03,21.65,12.3,8.89,10.96,23.47,7.67,9.42
ENSG00000027075,3.84,7.08,7.6,19.27,24.28,27.09,34.66,7.06,6.24
ENSG00000027644,0.01,0.03,0.99,0.16,0.03,0.01,0.0,0.04,0.12
ENSG00000027697,27.39,34.48,22.51,26.88,24.04,25.67,23.0,32.98,49.86
ENSG00000027847,8.56,8.72,20.29,16.09,15.54,18.21,17.84,17.59,16.53
ENSG00000027869,2.76,0.53,1.62,0.24,0.44,0.97,0.61,0.33,0.59
ENSG00000028116,23.65,19.06,19.77,24.37,25.84,20.79,29.48,15.91,14.95
ENSG00000028137,0.6,0.7,0.81,0.88,0.85,6.7,1.17,2.07,1.97
ENSG00000028203,52.71,63.26,118.11,73.27,63.84,72.46,81.27,67.66,57.21
ENSG00000028277,5.48,1.7,1.1,0.6,0.52,0.43,6.27,14.78,10.31
ENSG00000028310,32.65,34.15,35.23,28.22,20.28,18.8,23.66,19.92,18.88
ENSG00000028528,53.83,66.16,79.52,85.96,62.91,61.59,57.27,65.84,80.55
ENSG00000028839,76.27,35.71,30.42,48.94,19.64,19.27,26.51,14.13,15.03
ENSG00000029153,16.38,9.06,7.45,3.82,1.68,2.01,8.21,5.26,4.12
ENSG00000029363,285.91,227.24,200.76,224.78,128.12,139.95,135.86,152.32,143.19
ENSG00000029364,28.59,38.52,33.06,36.97,34.86,32.93,31.0,31.95,30.6
ENSG00000029534,3.69,0.63,0.47,0.4,1.25,1.39,0.43,2.26,2.92
ENSG00000029559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000029639,27.53,22.16,26.08,15.95,12.57,14.63,14.12,15.03,12.36
ENSG00000029725,40.91,31.2,31.43,44.28,43.27,38.79,46.73,45.0,40.91
ENSG00000029993,472.45,455.47,326.58,235.17,90.47,79.58,187.78,55.28,42.52
ENSG00000030066,92.97,63.53,50.02,46.42,27.83,20.22,28.28,24.23,24.15
ENSG00000030110,32.4,32.88,34.38,31.93,25.07,25.79,43.19,28.75,26.09
ENSG00000030304,0.03,0.0,0.03,0.0,0.5,0.05,0.0,0.0,0.22
ENSG00000030419,1.14,1.76,6.45,3.0,3.16,2.21,2.45,2.24,2.21
ENSG00000030582,97.95,150.5,215.96,192.11,225.25,173.24,89.32,175.64,194.0
ENSG00000031003,8.55,8.52,7.4,19.61,12.19,14.37,20.95,20.4,27.18
ENSG00000031081,1.92,4.88,4.14,16.1,30.48,38.86,27.1,55.48,46.13
ENSG00000031691,16.96,13.49,10.29,11.02,4.55,5.46,8.4,4.42,4.02
ENSG00000031698,106.33,93.6,89.1,96.18,92.22,82.09,99.44,96.64,135.99
ENSG00000031823,95.62,71.96,81.19,91.39,57.02,71.7,75.47,67.85,67.22
ENSG00000032219,12.78,12.31,12.67,14.24,15.17,16.87,13.35,12.46,16.28
ENSG00000032389,19.74,20.88,20.39,14.0,13.94,15.41,18.76,11.66,10.57
ENSG00000032444,75.73,52.43,42.48,40.89,40.42,33.83,27.7,30.44,29.32
ENSG00000032742,3.57,4.66,8.09,12.05,11.91,10.91,10.49,9.15,11.98
ENSG00000033011,28.65,28.7,20.41,16.0,13.37,10.2,13.61,10.53,13.74
ENSG00000033030,29.17,23.25,21.06,19.84,15.64,14.02,14.13,13.55,15.58
ENSG00000033050,67.22,36.99,28.94,39.32,28.49,27.14,40.53,28.51,27.29
ENSG00000033100,10.43,12.88,17.51,23.74,29.36,30.91,28.53,48.17,43.88
ENSG00000033122,0.02,0.0,0.02,0.46,0.12,0.56,0.57,3.96,4.11
ENSG00000033170,18.99,43.46,67.07,45.31,42.73,23.71,21.91,26.25,36.66
ENSG00000033178,68.05,38.76,44.0,66.29,40.53,43.12,62.23,48.01,41.75
ENSG00000033327,3.04,10.77,9.11,17.93,13.99,22.65,14.64,15.39,10.64
ENSG00000033627,50.0,39.29,29.63,42.4,39.6,35.71,34.95,34.39,40.41
ENSG00000033800,17.72,24.65,34.95,30.21,29.0,31.87,24.85,33.9,27.86
ENSG00000033867,39.28,25.25,10.62,12.54,9.8,10.27,14.72,10.13,9.46
ENSG00000034053,6.68,8.22,12.36,15.72,11.18,13.48,7.9,6.6,5.05
ENSG00000034152,32.94,33.46,32.77,23.47,22.84,22.09,24.7,28.48,22.62
ENSG00000034239,0.13,0.42,0.68,1.05,1.61,0.52,0.21,0.33,0.28
ENSG00000034510,901.39,1886.71,1741.87,1615.45,2228.48,2117.93,1936.31,1849.67,1421.58
ENSG00000034533,6.54,5.77,6.37,5.84,5.43,4.49,3.98,4.82,6.44
ENSG00000034677,13.57,50.01,29.49,29.62,26.98,24.13,34.26,54.61,50.15
ENSG00000034693,18.76,12.57,10.24,17.63,19.57,17.8,18.68,16.95,13.31
ENSG00000034713,68.2,67.16,85.81,117.06,117.84,141.17,134.79,136.81,126.45
ENSG00000034971,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.04
ENSG00000035115,23.34,10.96,24.38,12.94,17.21,14.86,6.31,11.51,12.1
ENSG00000035141,165.12,81.98,71.59,64.31,50.79,50.18,77.01,34.17,29.09
ENSG00000035403,299.72,173.11,88.86,206.81,122.83,128.14,158.52,250.88,236.03
ENSG00000035499,69.8,41.85,38.44,23.51,6.05,5.25,8.91,1.61,0.52
ENSG00000035664,1.44,1.63,1.37,0.84,1.58,1.16,0.56,3.6,3.48
ENSG00000035681,18.41,15.82,39.73,29.16,23.61,20.08,17.42,17.76,21.51
ENSG00000035687,95.27,45.9,37.33,40.82,26.98,23.32,30.34,17.63,20.69
ENSG00000035720,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
ENSG00000035862,23.22,26.4,20.17,28.07,40.19,60.92,72.41,189.85,308.68
ENSG00000035928,85.53,63.08,47.86,55.85,46.58,40.77,46.48,43.49,42.14
ENSG00000036054,23.69,18.21,22.93,33.85,23.64,25.85,23.33,28.91,27.69
ENSG00000036257,111.08,86.17,69.84,93.64,64.45,63.51,83.29,58.25,62.79
ENSG00000036448,0.0,0.27,0.23,0.92,1.61,1.94,0.7,1.02,3.38
ENSG00000036473,0.0,0.0,0.0,0.69,1.49,0.29,0.0,0.0,0.06
ENSG00000036530,0.4,0.24,0.9,2.34,2.53,2.99,1.85,3.38,2.8
ENSG00000036549,38.91,29.59,34.12,40.91,30.48,29.59,28.61,28.38,27.31
ENSG00000036565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036672,3.68,1.96,2.47,13.32,18.48,33.45,28.75,24.11,24.16
ENSG00000036828,0.11,0.0,0.0,0.0,0.1,0.03,0.02,0.0,0.0
ENSG00000037042,12.55,17.97,25.11,21.78,22.36,23.02,14.06,24.95,22.67
ENSG00000037241,59.87,72.16,62.03,82.47,55.04,57.85,74.28,47.52,50.42
ENSG00000037280,4.79,2.63,3.37,1.03,0.99,2.91,0.24,0.73,0.15
ENSG00000037474,115.9,88.59,53.56,47.8,24.91,27.37,43.19,26.16,25.65
ENSG00000037637,10.65,15.25,15.11,17.5,17.42,18.37,13.82,20.32,18.37
ENSG00000037749,15.64,28.93,22.53,36.83,25.34,27.68,32.03,25.78,26.76
ENSG00000037757,14.1,11.31,15.38,16.06,20.44,16.58,12.18,13.71,12.0
ENSG00000037897,34.08,20.24,15.86,13.87,10.6,11.17,24.34,12.62,13.29
ENSG00000037965,0.0,0.0,0.38,1.98,23.97,5.8,2.88,1.38,1.52
ENSG00000038002,8.01,8.79,16.46,7.09,6.06,7.92,3.73,7.11,9.29
ENSG00000038210,9.82,9.96,11.74,11.53,11.82,5.91,7.71,3.27,4.04
ENSG00000038219,26.53,23.28,18.41,27.58,20.39,18.63,16.64,21.84,25.76
ENSG00000038274,44.1,24.48,23.77,26.34,26.3,29.54,30.3,36.24,38.87
ENSG00000038295,0.11,0.45,0.03,0.0,0.06,0.58,0.65,1.44,0.17
ENSG00000038358,52.68,43.75,44.8,46.7,48.51,39.19,46.59,46.4,34.62
ENSG00000038382,30.22,30.43,26.75,38.61,33.35,33.23,49.4,61.22,57.99
ENSG00000038427,148.28,74.97,267.56,422.7,338.81,195.75,207.5,446.58,442.71
ENSG00000038532,7.55,13.38,8.36,12.7,13.15,12.28,15.72,14.62,15.5
ENSG00000038945,0.29,0.74,0.59,0.58,1.88,0.89,0.0,0.0,0.22
ENSG00000039068,151.69,140.01,116.24,24.88,162.81,47.91,16.57,0.99,1.01
ENSG00000039123,142.72,91.05,81.32,86.36,74.6,60.85,73.69,60.0,53.09
ENSG00000039139,0.25,0.25,0.09,0.15,0.12,0.22,0.24,0.1,0.04
ENSG00000039319,13.8,19.67,17.26,60.98,32.86,38.97,34.21,39.87,30.93
ENSG00000039523,3.74,23.53,20.48,32.64,43.71,39.6,33.56,36.86,38.2
ENSG00000039537,0.02,0.0,0.14,0.08,0.64,0.92,0.12,3.52,11.17
ENSG00000039560,131.41,54.94,29.49,51.82,34.2,64.02,164.9,98.88,81.71
ENSG00000039600,0.05,0.0,0.04,0.05,0.04,0.11,0.08,0.0,0.0
ENSG00000039650,53.76,68.78,81.15,54.01,41.92,33.5,38.82,37.42,36.46
ENSG00000039987,1.51,0.54,0.77,0.04,0.0,0.0,0.0,0.0,0.0
ENSG00000040199,7.3,7.71,3.99,9.09,7.4,4.41,5.7,5.47,6.14
ENSG00000040275,61.78,74.27,52.6,47.01,26.78,26.76,73.55,26.72,18.46
ENSG00000040341,65.55,62.06,72.48,80.77,63.26,80.14,73.67,73.15,51.92
ENSG00000040487,9.26,11.51,10.16,9.78,10.45,8.62,8.02,8.36,6.8
ENSG00000040531,14.74,10.77,12.25,12.57,17.56,13.4,12.34,11.36,14.39
ENSG00000040608,11.89,12.21,2.64,0.86,2.37,1.65,0.83,0.61,0.55
ENSG00000040633,72.68,85.6,57.77,69.28,62.69,59.55,58.18,55.27,55.23
ENSG00000040731,0.02,2.51,2.3,7.14,11.16,7.69,2.02,1.2,1.26
ENSG00000040933,13.75,31.62,24.84,11.67,10.43,9.33,8.76,9.57,8.11
ENSG00000041353,0.47,1.32,0.21,0.42,0.72,0.38,0.69,0.65,1.61
ENSG00000041357,385.58,308.96,240.18,278.99,159.2,155.45,225.31,127.66,115.86
ENSG00000041515,0.02,0.18,0.28,0.0,0.0,0.02,0.06,0.3,0.59
ENSG00000041802,52.01,37.85,28.06,28.22,17.97,15.23,30.73,18.7,20.25
ENSG00000041880,0.65,2.59,2.89,2.93,5.57,8.94,3.95,4.75,5.51
ENSG00000041982,11.03,72.81,148.64,150.03,15.18,15.18,73.35,10.92,6.85
ENSG00000041988,10.98,14.01,13.1,13.35,11.16,13.32,10.09,12.62,14.25
ENSG00000042062,0.69,0.31,3.54,9.05,35.15,8.68,1.09,1.11,2.31
ENSG00000042088,54.64,39.35,46.53,31.01,18.94,15.66,18.0,9.93,8.4
ENSG00000042286,5.37,3.96,2.94,1.3,3.32,5.88,13.29,5.05,5.36
ENSG00000042304,0.0,0.71,0.0,0.0,0.0,0.12,0.0,0.0,0.04
ENSG00000042317,6.54,6.38,15.14,13.64,13.35,12.74,6.93,8.92,7.08
ENSG00000042429,24.53,26.88,14.02,22.77,21.77,14.74,19.36,17.82,21.43
ENSG00000042445,9.56,24.42,13.36,11.69,19.19,16.98,10.4,16.43,17.92
ENSG00000042493,40.0,87.23,64.72,38.83,77.91,27.04,23.78,22.35,23.54
ENSG00000042753,173.75,207.02,176.78,135.51,163.74,148.04,201.82,172.02,147.69
ENSG00000042781,0.06,0.57,0.02,0.03,0.05,0.04,0.02,0.07,0.02
ENSG00000042813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042832,0.0,0.0,0.17,0.19,0.89,1.73,0.93,0.75,1.07
ENSG00000042980,0.81,0.2,3.4,8.07,5.51,2.49,1.28,2.79,1.4
ENSG00000043039,0.0,0.04,0.15,1.16,1.87,1.03,0.66,0.0,0.0
ENSG00000043093,45.4,50.28,30.56,50.3,31.81,35.29,37.3,30.02,28.14
ENSG00000043143,35.64,27.44,11.84,8.43,9.85,6.31,4.49,10.71,10.7
ENSG00000043355,121.53,160.29,12.27,2.8,0.14,0.17,0.04,0.23,0.44
ENSG00000043462,0.13,0.18,0.11,0.0,0.12,0.71,0.03,0.12,0.0
ENSG00000043514,31.09,19.99,31.92,25.15,20.57,14.63,13.8,13.07,11.67
ENSG00000043591,0.05,0.0,0.0,0.05,0.02,0.07,0.16,0.1,0.13
ENSG00000044012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044090,5.47,10.14,28.8,23.27,37.17,25.34,9.33,24.62,22.84
ENSG00000044115,292.5,328.04,210.44,235.06,278.37,305.76,357.05,344.18,310.48
ENSG00000044446,12.87,11.84,17.04,14.71,20.58,18.84,10.47,13.4,12.47
ENSG00000044459,10.15,8.59,7.74,10.64,8.06,6.07,6.47,5.87,5.91
ENSG00000044524,0.45,0.18,0.08,0.25,6.95,5.6,2.2,25.14,22.13
ENSG00000044574,404.07,508.77,334.41,359.3,293.48,240.34,409.28,310.77,298.58
ENSG00000046604,145.01,118.09,143.58,188.09,183.54,90.69,79.17,32.85,29.57
ENSG00000046647,11.14,13.25,21.19,12.47,19.79,16.24,9.98,14.82,10.18
ENSG00000046651,21.21,16.73,19.65,21.96,14.76,14.94,14.4,15.06,14.57
ENSG00000046653,65.08,22.29,25.15,20.8,8.37,10.03,3.94,10.1,8.89
ENSG00000046774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000046889,16.08,6.4,1.49,0.68,0.07,0.57,0.37,0.02,0.28
ENSG00000047056,6.58,7.69,10.98,12.47,10.7,12.25,11.06,13.99,11.84
ENSG00000047188,19.08,13.39,10.21,14.61,14.74,8.96,12.21,9.69,12.06
