gene_id,d0,d2,d4,d6,d15,d20,d40,d60
ENSG00000013573,68.86,56.77,61.36,36.84,15.96,19.27,24.45,8.94
ENSG00000013583,49.92,24.38,34.84,33.54,70.6,62.47,81.34,21.76
ENSG00000013588,0.16,0.1,0.09,0.09,0.64,6.9,12.44,3.5
ENSG00000013619,0.3,2.37,0.86,0.25,0.53,4.01,7.35,2.45
ENSG00000013725,0.18,0.92,0.28,0.09,0.66,1.85,0.53,0.0
ENSG00000013810,169.56,133.63,114.45,77.4,7.79,42.04,24.51,8.51
ENSG00000014123,9.95,12.5,17.04,22.49,18.38,17.88,24.3,21.74
ENSG00000014138,26.54,44.26,33.94,22.52,5.67,16.28,18.22,3.7
ENSG00000014164,13.51,14.24,15.45,11.76,9.69,9.84,10.86,0.89
ENSG00000014216,82.83,69.28,62.62,72.57,53.9,75.19,74.14,15.96
ENSG00000014257,0.87,2.17,13.35,31.33,3.41,2.96,12.71,2.02
ENSG00000014641,310.37,213.02,189.59,275.52,1030.01,698.22,431.43,115.74
ENSG00000014824,76.66,70.96,77.81,77.42,55.43,62.7,58.5,33.78
ENSG00000014914,1.01,1.72,1.98,0.68,3.36,5.82,12.47,5.74
ENSG00000014919,27.63,29.27,35.14,37.67,32.8,34.51,28.13,7.15
ENSG00000015133,19.5,14.37,9.5,6.31,0.49,0.83,1.3,0.13
ENSG00000015153,2.06,24.43,24.44,40.67,56.64,45.44,42.77,27.78
ENSG00000015171,19.58,26.12,33.42,36.13,46.82,52.0,75.98,114.59
ENSG00000015285,2.29,0.54,1.04,0.86,0.64,1.76,0.55,0.15
ENSG00000015413,2.65,0.47,0.19,0.54,0.97,1.76,1.08,0.0
ENSG00000015475,51.44,21.02,16.01,16.65,10.29,20.09,15.39,3.26
ENSG00000015479,420.8,408.14,359.51,390.77,205.35,197.13,276.46,211.62
ENSG00000015520,0.08,0.06,0.17,0.09,0.04,0.12,0.07,0.0
ENSG00000015532,15.16,9.48,17.23,11.24,16.22,16.48,14.14,2.15
ENSG00000015568,2.57,18.63,10.96,20.67,6.55,10.11,7.09,39.27
ENSG00000015592,0.11,0.11,0.08,0.0,0.11,0.0,0.0,0.0
ENSG00000015676,45.74,51.53,62.43,52.84,60.78,49.13,77.28,21.85
ENSG00000016082,0.03,1.07,43.85,28.18,1.65,0.93,25.52,10.08
ENSG00000016391,5.27,3.92,5.95,3.24,4.55,5.83,2.51,0.84
ENSG00000016402,1.35,0.64,0.25,0.04,0.56,1.53,8.09,3.19
ENSG00000016490,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
ENSG00000016602,0.0,0.0,0.02,0.02,0.0,0.0,0.17,0.0
ENSG00000016864,34.23,36.86,52.46,40.41,33.98,55.4,69.84,20.85
ENSG00000017260,55.64,55.5,63.64,48.18,45.6,52.91,66.82,28.42
ENSG00000017427,0.0,0.0,0.29,0.03,0.23,1.09,39.09,23.28
ENSG00000017483,52.88,18.33,3.13,0.46,0.53,1.65,2.79,1.37
ENSG00000017797,50.22,60.46,61.98,46.65,26.57,37.78,42.39,28.82
ENSG00000018189,23.31,22.75,29.93,37.5,18.49,23.55,21.18,13.73
ENSG00000018236,7.8,1.79,2.08,2.76,2.56,25.75,27.02,7.19
ENSG00000018280,0.04,0.04,0.08,0.02,0.16,0.22,0.07,0.02
ENSG00000018408,12.53,17.6,20.76,37.14,48.57,80.08,91.57,88.62
ENSG00000018510,73.62,70.86,57.22,59.0,33.22,43.34,37.14,17.53
ENSG00000018607,0.0,0.0,0.0,0.04,0.04,0.09,0.05,0.22
ENSG00000018610,30.55,29.09,23.51,29.96,19.81,18.4,23.41,9.3
ENSG00000018625,30.81,13.7,20.87,6.69,52.06,29.42,18.5,6.75
ENSG00000018699,26.08,24.01,18.03,17.21,14.55,14.06,18.74,10.19
ENSG00000018869,2.98,2.15,4.49,2.59,3.02,2.27,4.97,2.4
ENSG00000019102,0.35,0.59,1.23,0.13,0.12,0.14,0.0,0.0
ENSG00000019144,41.57,30.32,45.09,40.02,53.18,78.74,77.08,13.42
ENSG00000019169,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
ENSG00000019186,0.13,0.31,1.08,0.0,0.0,0.25,0.0,0.0
ENSG00000019485,4.96,5.57,6.0,7.58,15.17,13.84,28.27,6.67
ENSG00000019505,11.97,3.4,2.94,1.31,14.0,5.2,13.6,4.37
ENSG00000019549,0.8,29.14,62.1,24.77,14.59,24.55,27.38,26.72
ENSG00000019582,29.66,18.26,27.09,41.98,12.9,19.24,22.35,6.32
ENSG00000019991,0.19,0.47,1.31,0.08,2.87,17.18,32.0,5.29
ENSG00000019995,10.61,13.8,17.2,21.68,23.39,19.01,26.44,15.84
ENSG00000020129,28.75,28.54,15.78,15.54,16.4,17.0,16.49,3.19
ENSG00000020181,1.03,0.91,19.09,16.56,33.19,66.56,63.85,9.75
ENSG00000020219,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0
ENSG00000020256,19.89,28.12,21.79,13.12,9.25,10.12,11.31,7.83
ENSG00000020426,51.32,33.76,37.15,40.2,26.69,27.74,28.83,27.83
ENSG00000020577,1.6,4.25,2.82,24.17,27.36,30.74,29.51,15.75
ENSG00000020633,0.58,1.01,0.69,0.07,0.84,0.16,0.07,0.0
ENSG00000020922,23.09,27.35,26.01,26.92,7.26,11.48,16.82,8.71
ENSG00000021300,10.08,7.89,30.97,6.97,14.79,25.72,12.2,4.04
ENSG00000021355,13.93,21.81,29.13,32.36,43.07,41.91,19.55,7.86
ENSG00000021461,0.0,0.0,0.24,0.0,0.23,0.0,0.0,0.0
ENSG00000021488,0.13,0.11,0.14,0.0,0.07,0.08,0.0,0.05
ENSG00000021574,23.85,22.74,24.88,29.07,19.28,18.9,19.47,9.51
ENSG00000021645,0.83,5.61,18.95,2.9,0.08,2.12,0.73,1.0
ENSG00000021762,9.16,8.27,18.23,13.7,11.62,11.65,13.34,2.39
ENSG00000021776,53.18,44.13,39.06,34.67,16.32,19.22,26.48,25.72
ENSG00000021826,9.34,11.62,31.81,10.82,8.05,14.23,11.04,4.72
ENSG00000021852,0.0,0.0,0.04,0.14,0.0,0.04,0.0,0.0
ENSG00000022267,35.08,31.52,19.34,11.77,28.33,83.49,370.74,186.02
ENSG00000022277,66.55,68.81,79.81,90.52,82.79,78.09,89.98,35.14
ENSG00000022355,0.46,1.25,0.21,0.0,0.0,0.69,0.18,0.05
ENSG00000022556,38.36,17.73,12.56,8.34,3.58,7.06,9.33,4.05
ENSG00000022567,15.58,10.23,10.12,6.03,6.38,6.91,6.36,3.0
ENSG00000022840,112.39,117.78,108.76,137.71,110.14,149.8,98.21,48.96
ENSG00000022976,6.35,9.77,11.89,4.58,5.05,7.17,6.06,2.52
ENSG00000023041,32.41,28.46,27.79,35.61,15.73,16.72,32.38,17.5
ENSG00000023171,9.1,5.76,11.89,3.91,5.34,13.51,9.72,3.71
ENSG00000023191,27.12,25.61,25.26,25.8,46.42,51.0,54.5,10.11
ENSG00000023228,85.12,79.56,66.19,133.15,125.08,142.13,78.54,29.65
ENSG00000023287,29.73,26.21,32.2,42.4,31.3,27.62,32.72,26.33
ENSG00000023318,13.51,15.49,16.78,20.46,15.93,13.12,21.72,12.89
ENSG00000023330,37.1,28.79,26.51,37.12,60.88,56.72,34.56,14.12
ENSG00000023445,0.02,0.12,0.16,0.08,0.26,0.16,0.45,0.71
ENSG00000023516,8.12,6.87,9.21,8.6,9.06,13.47,15.28,10.81
ENSG00000023572,8.65,12.93,7.76,11.66,8.48,15.01,19.2,17.06
ENSG00000023608,9.77,8.32,8.28,8.3,6.58,5.54,6.47,8.51
ENSG00000023697,30.38,67.93,63.69,42.93,17.33,21.68,20.15,6.84
ENSG00000023734,261.89,240.09,166.82,237.08,138.0,140.53,135.64,83.62
ENSG00000023839,0.97,0.42,0.38,0.27,0.2,0.16,0.18,0.26
ENSG00000023892,3.93,2.43,1.58,0.41,0.89,1.11,1.42,0.08
ENSG00000023902,42.95,59.74,62.3,96.96,63.54,65.47,62.11,13.64
ENSG00000023909,14.63,9.5,3.6,6.33,3.84,4.18,6.14,2.52
ENSG00000024048,8.52,7.47,11.03,14.74,10.44,11.49,13.86,7.58
ENSG00000024422,6.86,10.68,19.22,12.38,9.2,34.01,75.12,49.85
ENSG00000024526,15.65,14.02,19.54,24.37,5.29,24.1,16.9,10.0
ENSG00000024862,7.12,9.14,20.06,14.57,4.28,4.54,5.44,1.99
ENSG00000025039,12.32,3.84,6.43,25.76,91.07,63.63,47.56,6.43
ENSG00000025156,13.98,26.87,32.84,31.29,29.0,21.22,35.0,17.01
ENSG00000025293,50.41,46.22,47.57,32.04,23.53,32.73,33.66,14.95
ENSG00000025423,3.05,2.03,1.81,1.77,0.3,1.67,1.22,0.87
ENSG00000025434,13.68,9.63,14.39,11.27,7.62,8.17,8.33,2.76
ENSG00000025708,0.06,0.19,0.76,2.27,7.43,10.62,2.85,0.09
ENSG00000025770,42.37,42.89,47.45,34.02,18.6,30.13,28.94,6.16
ENSG00000025772,44.32,48.74,60.97,49.8,38.17,31.52,27.9,13.65
ENSG00000025796,110.97,63.97,36.49,91.35,55.85,49.32,117.53,83.28
ENSG00000025800,62.75,65.44,51.38,58.36,40.19,55.08,45.58,14.72
ENSG00000026025,121.84,253.74,2193.91,2455.93,1348.17,1361.03,1773.5,539.51
ENSG00000026036,1.56,1.76,1.2,1.29,0.17,0.84,1.48,0.03
ENSG00000026103,0.89,0.86,0.87,3.36,0.66,1.87,2.63,4.66
ENSG00000026297,16.67,11.38,18.24,13.19,14.18,11.88,16.33,6.41
ENSG00000026508,10.63,11.94,6.97,4.75,29.24,43.39,25.79,11.37
ENSG00000026559,18.06,76.03,53.79,25.45,5.32,10.04,5.73,1.26
ENSG00000026652,12.78,15.1,33.08,19.55,16.47,18.62,19.75,4.33
ENSG00000026751,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000026950,3.13,1.07,0.93,0.83,3.29,6.55,12.2,3.33
ENSG00000027001,19.07,18.28,12.77,6.04,16.87,11.61,8.87,3.24
ENSG00000027075,8.04,6.48,13.29,50.33,51.27,35.6,15.03,6.42
ENSG00000027644,0.01,0.01,7.81,2.37,0.02,0.26,0.09,0.0
ENSG00000027697,25.56,20.89,30.84,30.03,21.27,23.33,37.97,23.92
ENSG00000027847,11.89,15.75,14.37,10.45,12.6,22.31,16.89,8.47
ENSG00000027869,9.02,3.72,5.44,0.14,3.0,1.01,0.42,0.0
ENSG00000028116,22.79,18.87,17.97,19.37,14.65,18.77,20.99,12.35
ENSG00000028137,1.36,1.29,1.26,0.12,0.6,1.94,0.34,0.24
ENSG00000028203,42.45,42.74,55.33,74.3,48.62,67.07,78.23,35.4
ENSG00000028277,4.08,1.46,0.84,0.15,0.33,2.94,5.64,0.87
ENSG00000028310,37.27,42.7,37.03,29.22,17.51,21.38,20.12,20.15
ENSG00000028528,49.56,60.13,66.51,55.85,46.99,57.78,76.52,25.28
ENSG00000028839,60.2,47.05,37.41,31.54,15.71,14.92,22.32,8.08
ENSG00000029153,12.15,8.31,5.82,4.0,1.18,5.59,7.07,3.45
ENSG00000029363,284.02,288.09,195.9,196.47,98.28,103.59,161.41,181.72
ENSG00000029364,23.29,26.04,29.25,44.71,17.78,24.45,29.39,8.61
ENSG00000029534,2.02,0.52,0.5,0.65,0.86,2.83,1.78,1.34
ENSG00000029559,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.13
ENSG00000029639,25.97,17.9,17.8,13.55,15.09,14.18,9.2,2.45
ENSG00000029725,37.87,36.48,34.88,47.37,40.93,40.69,44.75,67.57
ENSG00000029993,510.0,600.06,381.62,266.42,82.26,131.28,73.43,40.81
ENSG00000030066,78.94,73.62,60.87,43.97,16.14,21.17,25.1,10.26
ENSG00000030110,33.7,29.81,23.64,30.67,23.44,26.77,19.49,1.97
ENSG00000030304,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
ENSG00000030419,0.5,2.21,3.79,2.31,2.05,2.55,5.05,1.44
ENSG00000030582,78.08,89.27,158.24,124.45,79.6,128.56,119.53,23.45
ENSG00000031003,6.81,9.57,9.73,19.59,8.88,6.01,25.69,18.08
ENSG00000031081,1.71,6.04,4.45,33.39,30.15,43.29,28.79,8.6
ENSG00000031691,10.31,11.77,11.02,9.61,2.8,2.86,5.05,3.34
ENSG00000031698,110.86,97.71,99.75,97.76,152.09,86.86,137.47,81.09
ENSG00000031823,96.0,91.58,92.1,91.51,56.61,74.43,78.31,45.36
ENSG00000032219,5.79,7.35,13.63,11.64,10.27,12.17,19.17,43.21
ENSG00000032389,21.34,20.75,26.52,20.4,14.34,19.97,15.54,2.68
ENSG00000032444,47.16,25.33,46.0,52.26,21.69,40.04,25.96,7.88
ENSG00000032742,5.11,4.25,8.65,8.39,7.15,9.59,13.53,20.47
ENSG00000033011,25.64,27.09,18.83,16.44,6.04,7.76,7.77,2.65
ENSG00000033030,17.09,16.03,17.94,17.23,12.31,10.44,18.54,11.01
ENSG00000033050,56.32,56.04,41.3,56.17,33.47,26.51,41.09,17.53
ENSG00000033100,8.43,9.87,14.83,27.42,14.87,31.82,26.86,3.19
ENSG00000033122,0.0,0.0,0.02,0.03,0.52,0.31,2.43,1.46
ENSG00000033170,25.99,33.09,81.78,87.54,23.3,21.0,31.17,13.26
ENSG00000033178,53.32,40.05,47.97,58.75,32.8,42.21,56.16,39.84
ENSG00000033327,4.45,5.69,13.04,16.5,18.45,13.95,11.4,5.07
ENSG00000033627,30.46,29.06,23.85,49.8,21.16,28.66,31.97,9.22
ENSG00000033800,19.74,25.01,35.25,19.86,31.8,28.01,31.29,47.37
ENSG00000033867,39.46,30.87,24.8,20.67,11.84,16.62,10.39,8.19
ENSG00000034053,15.59,12.72,17.28,20.61,13.67,11.77,8.97,1.54
ENSG00000034152,37.83,25.7,23.47,22.86,19.82,27.61,28.11,16.47
ENSG00000034239,0.1,0.77,5.57,2.43,0.43,0.8,0.19,0.19
ENSG00000034510,1133.08,1867.19,2176.29,1149.5,1001.15,2404.2,1566.28,405.44
ENSG00000034533,2.22,2.58,3.38,2.24,2.45,2.01,2.29,1.77
ENSG00000034677,5.91,26.59,24.39,30.94,27.46,29.86,54.68,62.71
ENSG00000034693,18.48,15.13,11.2,20.94,17.23,14.26,19.8,5.61
ENSG00000034713,54.17,56.93,86.43,113.9,116.74,147.61,181.41,74.92
ENSG00000034971,0.04,0.0,0.05,0.05,0.04,0.11,0.0,0.0
ENSG00000035115,27.81,9.65,13.47,9.83,13.21,9.56,21.7,12.49
ENSG00000035141,143.93,102.48,62.47,76.07,75.03,54.27,59.49,18.64
ENSG00000035403,216.93,144.38,74.74,128.1,87.88,116.65,143.36,57.98
ENSG00000035499,70.9,57.58,42.57,24.39,2.24,8.16,4.05,0.65
ENSG00000035664,1.96,1.47,0.97,1.08,0.4,0.54,6.5,1.17
ENSG00000035681,24.64,20.74,30.72,21.66,17.99,18.02,23.78,18.98
ENSG00000035687,66.43,49.87,41.33,38.31,17.56,24.13,29.82,23.92
ENSG00000035720,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
ENSG00000035862,29.76,29.71,27.48,30.07,51.53,93.51,178.14,96.15
ENSG00000035928,80.79,71.11,64.29,47.88,39.86,37.07,50.92,122.63
ENSG00000036054,18.25,22.33,31.07,35.1,14.88,19.28,32.56,21.91
ENSG00000036257,85.29,82.36,77.67,100.49,79.01,60.82,74.92,104.53
ENSG00000036448,0.31,0.42,0.87,7.14,4.52,3.07,5.34,6.96
ENSG00000036473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036530,0.24,0.1,0.74,1.63,3.66,2.77,3.47,1.92
ENSG00000036549,30.07,30.73,38.01,36.36,29.4,21.37,35.85,24.96
ENSG00000036565,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
ENSG00000036672,4.96,2.32,6.11,17.03,48.51,44.51,20.48,11.97
ENSG00000036828,0.1,0.04,0.0,0.0,0.12,0.14,0.0,0.0
ENSG00000037042,8.32,8.53,18.84,17.78,21.81,20.0,23.0,8.12
ENSG00000037241,68.21,84.74,62.05,84.09,54.46,58.09,50.42,32.05
ENSG00000037280,8.53,5.39,2.68,0.67,2.69,0.5,0.81,0.03
ENSG00000037474,102.2,93.5,56.16,53.54,26.84,28.8,29.08,11.1
ENSG00000037637,13.32,14.14,17.87,17.28,22.08,18.03,20.91,2.6
ENSG00000037749,15.42,25.5,26.55,38.38,20.65,28.68,23.36,7.0
ENSG00000037757,8.97,9.31,13.36,9.12,8.76,13.0,14.78,3.05
ENSG00000037897,39.51,38.94,22.15,16.02,10.39,9.82,11.55,2.46
ENSG00000037965,0.0,0.03,0.27,0.35,0.45,1.65,0.67,0.25
ENSG00000038002,7.79,9.42,12.91,10.44,3.66,6.87,13.31,4.85
ENSG00000038210,7.38,9.19,7.35,9.65,2.61,3.67,5.45,3.36
ENSG00000038219,21.03,22.04,26.9,21.51,18.97,19.78,23.66,26.04
ENSG00000038274,43.1,34.27,33.36,22.21,20.7,26.0,42.77,14.67
ENSG00000038295,0.3,0.41,0.19,0.0,0.67,0.77,4.36,2.71
ENSG00000038358,43.45,40.23,48.08,56.11,31.89,35.67,39.93,7.87
ENSG00000038382,23.38,28.33,34.59,34.67,40.83,59.93,47.98,39.16
ENSG00000038427,92.18,93.27,275.3,415.82,427.92,405.23,347.82,287.77
ENSG00000038532,6.39,8.62,10.25,10.85,11.67,13.96,27.57,7.84
ENSG00000038945,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0
ENSG00000039068,161.74,133.26,32.18,14.84,2.22,7.56,134.34,58.62
ENSG00000039123,122.99,101.96,95.94,84.49,56.47,45.8,68.43,50.48
ENSG00000039139,0.56,0.35,0.29,0.29,0.1,0.11,0.03,0.05
ENSG00000039319,13.23,17.81,21.75,54.22,26.71,27.04,29.65,28.99
ENSG00000039523,3.09,18.34,15.97,30.57,45.29,42.7,36.5,57.53
ENSG00000039537,0.0,0.0,0.0,0.0,0.23,0.59,0.6,1.42
ENSG00000039560,76.78,52.15,31.86,35.28,47.5,106.45,95.64,60.83
ENSG00000039600,0.04,0.08,0.13,0.27,0.28,0.18,0.11,0.0
ENSG00000039650,58.17,56.28,75.52,38.19,28.36,54.44,29.64,9.7
ENSG00000039987,1.61,0.39,0.55,0.04,0.03,0.0,0.0,0.0
ENSG00000040199,9.3,7.4,6.78,7.66,3.51,4.77,6.02,3.01
ENSG00000040275,46.51,81.97,45.04,54.08,16.72,46.79,20.96,31.72
ENSG00000040341,65.53,60.58,80.15,88.2,65.52,93.62,69.56,66.59
ENSG00000040487,13.86,15.73,11.27,13.48,9.06,12.98,11.08,2.39
ENSG00000040531,9.61,9.98,9.05,10.24,11.04,7.58,9.92,3.46
ENSG00000040608,13.22,7.11,3.08,0.74,2.37,1.33,4.01,0.38
ENSG00000040633,58.26,80.65,77.78,64.13,37.21,44.29,46.31,17.73
ENSG00000040731,0.14,3.84,2.76,2.42,1.71,1.72,0.83,0.03
ENSG00000040933,15.51,30.9,34.1,13.91,9.57,9.99,11.04,3.27
ENSG00000041353,0.39,0.67,0.68,0.05,0.21,0.65,1.47,0.14
ENSG00000041357,400.96,339.12,265.05,382.98,119.6,152.75,146.38,97.93
ENSG00000041515,0.04,0.08,0.17,0.02,0.05,0.38,0.79,0.44
ENSG00000041802,48.12,46.09,24.25,31.05,16.42,16.45,19.04,11.13
ENSG00000041880,0.52,1.03,2.43,3.0,13.08,7.45,8.56,4.44
ENSG00000041982,2.85,16.01,149.21,232.95,14.38,143.52,87.04,16.19
ENSG00000041988,8.92,10.99,12.41,17.14,14.43,13.54,13.84,1.6
ENSG00000042062,1.01,0.71,3.61,4.11,1.33,3.12,2.93,0.46
ENSG00000042088,60.54,43.06,48.72,34.03,13.31,17.67,12.26,3.41
ENSG00000042286,4.98,3.68,1.41,1.93,8.26,8.99,5.52,1.51
ENSG00000042304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042317,5.47,5.37,13.34,11.91,14.67,10.2,11.57,6.91
ENSG00000042429,19.76,22.15,16.5,18.2,14.79,13.22,19.26,11.98
ENSG00000042445,8.87,10.1,11.75,17.23,7.09,15.63,13.93,4.47
ENSG00000042493,31.22,55.06,81.67,26.45,14.01,33.46,60.21,9.64
ENSG00000042753,206.57,201.86,140.65,123.17,102.58,186.29,112.44,14.32
ENSG00000042781,0.12,0.06,0.02,0.02,0.05,0.06,0.08,0.0
ENSG00000042813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042832,0.12,0.01,0.01,0.35,0.9,1.13,2.88,0.04
ENSG00000042980,0.73,0.03,10.44,14.27,2.53,2.09,0.86,0.69
ENSG00000043039,0.0,0.07,1.11,1.17,1.3,1.26,0.1,0.0
ENSG00000043093,30.89,54.34,52.34,55.87,31.84,31.29,37.45,38.15
ENSG00000043143,13.03,28.66,10.53,1.59,3.45,6.03,7.06,3.09
ENSG00000043355,133.87,177.35,27.59,0.44,0.04,0.21,0.12,0.09
ENSG00000043462,0.51,0.08,0.0,0.0,0.14,0.0,0.11,0.0
ENSG00000043514,37.91,33.6,24.52,26.64,17.31,15.97,17.91,7.17
ENSG00000043591,0.09,0.09,0.02,0.03,0.2,0.13,0.22,0.1
ENSG00000044012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044090,7.9,10.73,24.14,17.92,21.83,21.4,30.15,5.31
ENSG00000044115,324.18,298.47,265.4,191.87,382.43,327.74,324.93,159.25
ENSG00000044446,15.32,10.94,17.85,12.28,22.98,19.25,16.59,6.67
ENSG00000044459,9.75,8.42,9.64,5.38,3.92,4.61,8.66,9.34
ENSG00000044524,0.54,0.09,0.18,0.28,7.66,6.98,30.83,7.92
ENSG00000044574,375.18,478.13,332.8,221.39,243.05,236.67,312.75,83.09
ENSG00000046604,99.87,91.84,119.6,106.23,57.84,50.86,47.02,14.64
ENSG00000046647,18.12,14.95,23.71,14.14,15.86,14.25,14.84,5.22
ENSG00000046651,16.43,15.95,20.76,21.91,12.81,12.33,18.51,18.81
ENSG00000046653,87.55,41.29,55.8,36.93,5.8,7.88,15.25,4.42
ENSG00000046774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000046889,26.74,13.9,9.5,3.38,0.9,2.34,0.63,0.5
ENSG00000047056,6.59,6.85,10.18,11.07,11.84,12.7,9.8,3.82
ENSG00000047188,21.56,17.15,13.78,13.03,9.95,10.68,13.51,11.49
ENSG00000047230,55.41,42.68,54.3,46.92,36.93,37.35,41.7,15.13
ENSG00000047249,28.4,29.88,30.16,70.83,41.78,37.31,32.61,16.46
ENSG00000047315,107.57,141.15,109.15,145.94,80.1,90.99,87.06,75.98
ENSG00000047346,2.94,3.05,11.03,24.86,10.47,22.14,25.4,17.86
ENSG00000047365,0.6,0.47,0.32,0.28,0.78,2.67,6.3,3.2
ENSG00000047410,56.53,54.72,54.67,52.86,34.68,48.77,51.05,48.66
ENSG00000047457,1.59,0.48,0.59,0.1,0.04,0.71,0.15,0.0
ENSG00000047578,9.07,8.19,12.99,13.31,7.27,11.06,10.62,4.71
ENSG00000047579,13.39,10.46,14.19,10.63,14.42,16.84,18.02,18.19
ENSG00000047597,0.53,0.24,0.19,0.49,2.22,2.34,3.3,0.84
ENSG00000047617,2.99,3.52,2.63,0.56,0.88,1.06,1.15,0.08
ENSG00000047621,5.69,7.98,11.6,19.46,8.53,9.92,14.43,9.92
ENSG00000047634,1.39,1.16,2.24,6.75,2.87,3.69,3.53,2.94
ENSG00000047644,17.51,13.46,14.65,19.39,12.08,16.84,19.63,7.42
ENSG00000047648,1.18,0.85,9.25,9.24,5.84,8.63,9.42,4.96
ENSG00000047662,0.29,0.04,0.08,0.06,0.02,0.0,0.0,0.0
ENSG00000047849,125.1,135.34,138.45,117.57,208.49,232.79,342.11,159.87
ENSG00000047932,9.96,15.76,20.7,26.67,23.01,21.3,39.12,20.62
ENSG00000047936,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0
ENSG00000048028,73.57,47.0,53.44,96.19,118.5,115.31,87.34,46.25
ENSG00000048052,6.75,2.89,1.29,18.46,16.85,24.74,32.03,33.71
ENSG00000048140,49.93,39.74,40.05,19.09,22.16,33.18,31.02,3.69
ENSG00000048162,98.55,105.33,30.28,35.06,24.72,17.71,14.29,4.58
ENSG00000048342,11.34,15.25,20.72,12.97,17.08,20.33,14.96,8.53
ENSG00000048392,43.62,15.72,16.05,49.43,12.71,15.47,15.94,15.55
ENSG00000048405,3.08,3.32,7.15,12.28,10.16,11.1,13.58,29.21
ENSG00000048462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048471,2.85,3.38,6.72,5.35,3.76,4.94,6.29,2.25
ENSG00000048540,7.12,0.02,1.29,6.06,4.72,1.65,1.15,0.67
ENSG00000048544,34.35,29.1,25.09,35.42,20.95,29.58,36.33,33.33
ENSG00000048545,10.94,2.22,3.56,2.48,1.38,6.68,2.42,1.11
ENSG00000048649,64.94,41.99,72.96,59.99,40.78,48.59,70.52,102.22
ENSG00000048707,10.85,6.0,10.11,13.12,14.54,36.11,41.09,18.92
ENSG00000048740,17.99,5.71,33.97,48.57,35.03,57.42,75.72,41.29
ENSG00000048828,32.49,32.97,38.68,29.61,32.59,75.46,59.23,31.11
ENSG00000048991,60.01,43.75,53.55,38.32,25.0,40.14,28.44,55.11
ENSG00000049089,2.87,34.38,114.29,45.01,4.42,5.17,15.47,4.12
ENSG00000049130,2.59,11.92,3.48,3.49,3.18,13.36,10.82,11.51
ENSG00000049167,16.44,17.71,16.09,17.68,9.86,9.8,9.46,2.18
ENSG00000049192,0.68,0.31,1.31,6.82,11.89,15.21,9.77,3.37
ENSG00000049239,4.99,8.9,25.65,11.9,17.53,22.28,42.11,5.4
ENSG00000049245,36.48,37.69,49.51,57.83,61.46,66.65,76.75,56.25
ENSG00000049246,5.32,1.76,3.5,1.18,7.38,3.05,6.65,4.58
ENSG00000049247,0.0,0.68,0.3,0.21,0.0,0.05,0.0,0.0
ENSG00000049249,0.0,1.55,0.2,0.01,0.14,2.19,0.09,0.0
ENSG00000049283,1.43,0.34,0.1,0.52,5.4,3.64,4.42,0.59
ENSG00000049323,18.28,21.37,44.82,91.13,169.65,196.59,299.28,81.23
ENSG00000049449,122.34,126.91,152.31,116.66,95.66,128.58,149.7,59.66
ENSG00000049540,3.95,3.58,12.62,1.31,2.92,4.02,701.26,392.97
ENSG00000049541,81.25,90.8,54.47,37.34,13.76,35.73,26.13,8.42
ENSG00000049618,31.9,35.05,43.82,27.16,34.82,36.43,40.55,52.79
ENSG00000049656,112.7,104.39,70.3,89.44,69.67,80.2,74.15,13.72
ENSG00000049759,53.72,18.91,21.06,43.04,45.07,34.24,47.73,31.09
ENSG00000049768,0.44,0.37,0.97,0.06,0.06,0.2,0.0,0.04
ENSG00000049769,4.8,2.89,6.45,10.39,11.42,7.91,4.93,2.51
ENSG00000049860,56.49,58.09,39.93,41.4,33.83,60.58,66.5,36.25
ENSG00000049883,7.73,9.61,8.52,9.16,8.78,6.65,6.73,2.02
ENSG00000050030,0.38,0.17,0.46,0.3,0.1,0.15,0.71,0.3
ENSG00000050130,29.98,35.56,33.43,62.54,22.63,28.0,34.27,13.32
ENSG00000050165,24.3,35.18,25.46,122.49,96.89,230.32,216.19,129.5
ENSG00000050327,13.76,11.59,7.17,4.47,2.24,2.47,11.69,3.77
ENSG00000050344,202.14,67.95,12.88,2.68,0.71,5.85,6.83,1.97
ENSG00000050393,26.62,30.14,28.96,55.8,38.61,22.45,35.04,40.24
ENSG00000050405,38.38,33.2,18.57,58.09,8.2,31.33,28.25,20.77
