gene_id,d0,d2,d4,d6,d10,d15,d20,d40,d60
ENSG00000011600,0.0,0.15,0.0,0.17,0.86,0.98,0.15,0.0,0.0
ENSG00000011638,19.81,15.93,25.62,37.83,54.27,27.51,17.39,43.05,48.02
ENSG00000011677,3.84,1.51,1.03,0.18,0.05,0.2,0.02,0.02,0.0
ENSG00000012048,21.18,27.17,22.93,12.51,3.76,16.36,9.87,8.47,8.23
ENSG00000012061,24.58,23.64,67.93,63.27,59.38,74.05,60.83,63.99,53.64
ENSG00000012124,0.5,0.14,0.0,0.0,0.0,1.72,0.95,0.17,0.0
ENSG00000012171,1.76,3.73,7.62,20.55,19.21,20.58,15.55,14.07,21.69
ENSG00000012174,5.34,5.1,7.8,14.1,11.94,13.4,13.67,13.54,15.24
ENSG00000012211,5.49,7.98,5.22,9.82,15.76,6.89,7.33,3.49,3.58
ENSG00000012223,0.94,0.04,0.0,0.19,0.15,0.02,0.0,0.0,0.03
ENSG00000012232,39.49,41.94,30.23,28.4,27.4,30.55,31.48,36.02,49.22
ENSG00000012504,0.0,0.0,0.0,0.0,0.0,0.19,0.4,0.33,0.13
ENSG00000012660,122.38,75.44,73.22,78.72,76.08,47.63,57.51,58.46,63.09
ENSG00000012779,0.63,0.18,1.2,1.86,4.3,1.49,0.22,0.12,0.28
ENSG00000012817,15.67,15.99,35.23,39.78,37.79,27.36,29.88,21.48,25.05
ENSG00000012822,13.27,24.71,77.62,139.26,90.64,90.97,86.06,97.39,113.57
ENSG00000012963,30.02,29.32,29.31,23.58,16.47,25.52,24.68,23.78,27.1
ENSG00000012983,22.97,16.01,27.74,41.18,20.9,24.69,31.66,32.38,28.23
ENSG00000013016,5.91,8.19,10.36,5.87,4.7,9.84,21.32,17.0,18.72
ENSG00000013275,94.76,122.39,88.62,56.06,49.95,63.62,83.65,49.91,49.82
ENSG00000013288,1.5,2.82,6.75,10.42,13.21,11.14,13.42,11.87,22.47
ENSG00000013293,1.07,1.94,0.08,0.13,0.09,0.02,0.01,0.01,0.02
ENSG00000013297,10.11,10.59,2.05,2.4,9.16,9.76,47.62,7.14,2.39
ENSG00000013306,105.46,120.36,101.53,82.57,72.13,79.41,69.41,50.34,46.08
ENSG00000013364,2.15,2.13,2.64,18.31,40.0,20.8,70.16,56.99,65.23
ENSG00000013374,71.01,63.58,56.06,76.84,73.31,40.36,50.01,59.19,51.28
ENSG00000013375,39.94,72.64,54.73,76.85,80.52,44.22,101.32,35.16,43.62
ENSG00000013392,3.47,2.88,4.67,5.81,3.76,6.93,8.62,6.95,6.4
ENSG00000013441,31.08,18.37,46.55,51.71,120.95,36.66,33.41,30.99,39.15
ENSG00000013503,13.14,12.49,12.57,8.42,5.36,9.23,10.33,11.15,9.37
ENSG00000013523,11.15,12.55,16.65,24.83,19.49,19.05,13.41,7.81,6.71
ENSG00000013561,22.42,28.15,22.59,32.75,40.33,40.28,61.65,56.18,49.79
ENSG00000013563,6.72,8.19,12.89,17.09,26.37,19.08,25.51,17.71,26.54
ENSG00000013573,63.21,59.81,66.65,31.93,12.41,23.55,17.28,7.58,6.71
ENSG00000013583,42.14,25.93,32.31,77.44,128.9,75.07,58.84,45.57,40.85
ENSG00000013588,0.63,0.09,0.15,0.18,6.29,8.68,17.12,5.03,7.31
ENSG00000013619,0.05,3.19,0.26,0.22,0.17,0.19,1.05,1.26,1.73
ENSG00000013725,0.0,0.58,0.72,0.9,1.06,0.34,0.31,0.0,0.0
ENSG00000013810,125.59,139.81,108.22,63.07,34.3,55.57,52.54,14.37,16.6
ENSG00000014123,8.93,9.11,14.07,22.97,26.35,18.55,19.31,21.32,21.56
ENSG00000014138,16.59,32.59,29.05,8.69,5.26,19.58,11.81,7.12,5.78
ENSG00000014164,11.03,15.13,17.97,17.17,15.03,11.88,12.87,9.01,9.16
ENSG00000014216,79.8,77.84,71.53,72.3,89.22,89.87,115.34,67.49,62.04
ENSG00000014257,0.48,2.78,36.99,41.54,26.28,15.23,3.45,2.79,4.55
ENSG00000014641,346.44,228.45,188.73,157.05,240.93,514.33,591.62,586.34,532.74
ENSG00000014824,83.65,59.28,70.71,70.76,46.51,65.49,70.7,58.43,53.65
ENSG00000014914,3.58,1.26,4.12,19.1,25.74,13.01,11.19,6.86,10.42
ENSG00000014919,26.01,26.29,33.74,42.42,35.57,28.73,30.05,24.71,22.26
ENSG00000015133,21.91,13.08,7.72,5.61,5.53,3.06,0.68,0.98,1.39
ENSG00000015153,3.79,13.53,13.19,27.46,43.02,25.82,42.03,38.81,42.42
ENSG00000015171,15.44,19.15,30.5,44.83,28.39,47.92,54.09,70.46,73.04
ENSG00000015285,0.37,0.4,0.68,0.17,0.68,0.88,1.9,0.57,0.04
ENSG00000015413,10.59,1.84,1.54,6.89,18.77,15.49,4.5,0.58,0.31
ENSG00000015475,25.79,11.89,17.14,11.47,14.75,19.88,20.52,12.07,7.1
ENSG00000015479,433.71,326.97,324.53,271.71,179.17,227.6,205.24,235.23,226.7
ENSG00000015520,0.0,0.13,0.15,0.13,0.23,0.22,0.01,0.06,0.12
ENSG00000015532,10.8,10.38,16.91,16.29,17.2,18.4,19.31,12.32,14.91
ENSG00000015568,1.89,5.5,2.72,4.04,3.64,1.78,10.41,7.08,2.56
ENSG00000015592,0.0,0.16,0.0,0.06,0.11,0.12,0.11,0.38,0.0
ENSG00000015676,35.19,54.97,58.96,60.38,42.57,52.89,55.53,48.51,52.9
ENSG00000016082,0.1,1.33,12.94,11.66,9.27,5.55,4.09,2.87,1.38
ENSG00000016391,2.5,4.2,4.89,4.35,1.66,4.85,3.48,3.48,2.65
ENSG00000016402,0.7,0.6,0.83,0.43,0.73,0.38,0.3,2.58,3.36
ENSG00000016490,0.02,0.0,0.08,0.0,0.02,0.0,0.02,0.0,0.58
ENSG00000016602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000016864,33.25,34.38,49.55,48.4,58.63,48.07,81.85,48.06,63.04
ENSG00000017260,66.77,52.37,55.2,71.83,80.69,59.81,69.56,63.19,67.24
ENSG00000017427,0.0,0.01,1.01,0.3,0.25,0.16,1.67,21.95,64.54
ENSG00000017483,38.36,19.54,5.58,4.14,10.16,2.28,5.58,2.29,2.87
ENSG00000017797,51.24,51.91,47.84,58.37,61.12,36.44,40.66,36.16,33.4
ENSG00000018189,17.91,20.86,30.98,40.49,30.56,21.09,24.33,22.38,17.4
ENSG00000018236,5.68,1.74,2.89,1.85,1.86,2.62,1.55,3.92,18.22
ENSG00000018280,0.0,0.1,0.1,0.43,0.33,0.06,0.02,0.0,0.0
ENSG00000018408,13.49,18.25,32.26,34.19,46.64,50.14,67.34,70.16,70.2
ENSG00000018510,59.32,58.4,47.63,51.98,32.81,38.84,45.46,35.78,33.78
ENSG00000018607,0.15,0.0,0.0,0.06,0.18,0.14,0.06,0.0,0.04
ENSG00000018610,27.83,22.14,25.07,26.23,19.15,16.94,18.93,17.1,16.77
ENSG00000018625,15.54,7.36,8.85,8.69,9.26,27.08,3.75,1.95,8.45
ENSG00000018699,26.07,23.35,16.21,16.34,14.52,14.1,15.29,22.34,18.62
ENSG00000018869,1.43,3.33,4.81,3.65,3.06,3.56,2.65,3.98,3.79
ENSG00000019102,0.86,0.36,0.77,0.87,0.12,0.56,0.19,0.0,1.91
ENSG00000019144,24.83,24.23,48.7,71.02,39.52,61.29,90.52,60.64,60.87
ENSG00000019169,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
ENSG00000019186,0.0,0.21,0.3,0.0,0.05,0.04,6.35,0.67,0.28
ENSG00000019485,5.08,4.62,7.7,8.9,7.77,14.31,12.49,18.41,20.8
ENSG00000019505,9.05,3.34,2.8,1.35,4.58,3.2,3.92,10.13,9.67
ENSG00000019549,1.97,24.54,56.89,109.87,59.83,21.46,76.02,38.13,46.02
ENSG00000019582,27.12,19.31,41.36,49.83,52.7,39.03,53.68,9.45,12.13
ENSG00000019991,0.18,0.07,0.68,1.31,2.93,3.59,1.91,10.67,11.16
ENSG00000019995,13.63,11.47,16.5,24.08,19.38,16.99,16.4,21.55,18.44
ENSG00000020129,16.61,30.03,18.79,13.4,7.18,14.43,21.02,17.16,21.65
ENSG00000020181,0.83,1.36,58.24,80.02,30.32,35.47,89.49,35.79,42.5
ENSG00000020219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000020256,14.39,28.17,16.77,17.09,24.73,9.83,11.59,7.89,8.75
ENSG00000020426,52.31,26.34,35.43,34.95,32.02,33.84,26.6,29.04,24.14
ENSG00000020577,5.34,8.0,11.21,30.8,29.94,18.54,25.65,21.04,22.63
ENSG00000020633,1.31,0.93,0.3,0.3,0.16,0.02,0.61,0.04,0.09
ENSG00000020922,32.46,24.78,23.95,20.45,8.81,12.25,10.39,8.06,9.84
ENSG00000021300,8.63,19.69,23.61,20.72,16.06,12.85,16.26,11.43,13.34
ENSG00000021355,18.04,20.37,24.35,31.62,50.71,43.53,54.2,21.98,22.81
ENSG00000021461,0.0,0.0,0.1,0.06,0.21,0.22,0.0,0.0,0.25
ENSG00000021488,0.16,0.0,0.35,0.04,0.08,0.34,0.08,0.16,0.16
ENSG00000021574,28.96,16.34,19.65,22.01,13.72,14.63,18.09,10.88,10.92
ENSG00000021645,0.37,1.25,2.34,1.34,0.91,0.46,0.33,0.48,0.79
ENSG00000021762,3.39,5.66,18.02,26.02,19.0,12.59,12.19,7.75,10.2
ENSG00000021776,75.49,37.69,37.13,32.8,18.94,22.54,25.52,20.12,19.25
ENSG00000021826,15.8,10.73,39.19,61.69,32.37,28.28,16.81,10.39,11.02
ENSG00000021852,0.0,0.0,0.1,0.0,0.06,0.09,0.03,0.0,0.0
ENSG00000022267,31.31,20.68,14.35,23.01,45.34,38.32,66.88,152.85,222.58
ENSG00000022277,58.4,54.78,64.78,78.11,92.28,72.79,77.53,77.38,78.62
ENSG00000022355,1.99,0.8,0.0,0.0,0.0,0.4,0.04,0.81,0.56
ENSG00000022556,0.56,0.29,0.2,0.05,0.9,0.47,0.44,0.15,0.0
ENSG00000022567,12.02,7.74,7.76,7.13,5.95,6.47,6.77,5.76,6.87
ENSG00000022840,108.58,105.48,108.85,128.39,142.87,128.18,140.16,109.33,114.35
ENSG00000022976,4.85,6.62,13.52,11.74,5.99,8.74,6.53,4.15,6.46
ENSG00000023041,37.58,36.22,29.39,22.64,14.83,20.19,28.03,17.08,22.66
ENSG00000023171,9.82,6.72,8.17,9.43,11.58,8.17,5.34,3.07,4.46
ENSG00000023191,19.07,29.25,27.34,35.57,49.64,46.75,55.61,51.34,56.57
ENSG00000023228,85.83,78.62,61.0,64.27,76.2,98.87,130.93,96.65,100.69
ENSG00000023287,33.54,24.45,24.84,39.13,36.53,20.18,22.66,26.78,23.85
ENSG00000023318,17.25,15.63,14.89,19.81,21.69,15.31,18.44,19.54,19.9
ENSG00000023330,33.64,26.83,25.06,29.11,49.57,34.84,49.66,40.68,39.06
ENSG00000023445,0.28,0.04,0.11,0.15,1.87,0.23,0.42,0.77,0.91
ENSG00000023516,8.63,5.13,9.17,12.25,8.09,10.39,14.26,14.01,12.69
ENSG00000023572,12.15,10.47,4.55,6.29,7.57,8.12,12.2,15.4,12.71
ENSG00000023608,11.81,7.12,6.61,10.97,15.31,7.32,5.76,7.51,6.51
ENSG00000023697,11.51,43.02,49.8,56.47,36.23,31.38,29.31,12.83,16.98
ENSG00000023734,243.24,185.51,154.27,161.64,166.78,145.45,163.42,122.79,111.37
ENSG00000023839,0.35,0.62,0.5,0.22,0.54,0.43,0.6,0.36,0.28
ENSG00000023892,2.79,2.85,2.81,3.83,4.81,2.47,1.46,0.67,1.17
ENSG00000023902,21.69,51.73,47.06,52.05,33.36,45.81,60.5,42.47,39.22
ENSG00000023909,13.09,9.98,5.79,9.72,8.55,7.8,10.71,5.12,6.83
ENSG00000024048,10.14,8.61,11.28,15.39,12.08,10.97,13.39,12.7,11.45
ENSG00000024422,10.72,25.63,23.85,80.73,69.57,39.12,81.99,44.19,70.45
ENSG00000024526,45.23,13.2,16.22,14.71,9.03,18.31,23.09,11.22,13.05
ENSG00000024862,11.16,10.48,15.01,20.07,20.82,6.97,5.53,3.35,4.72
ENSG00000025039,14.5,3.34,3.81,8.35,16.46,34.97,57.92,48.12,49.06
ENSG00000025156,13.65,15.59,26.14,27.87,47.69,22.89,16.78,23.09,17.78
ENSG00000025293,48.45,41.61,38.89,41.35,35.37,26.71,30.56,24.73,25.65
ENSG00000025423,6.09,1.08,0.78,1.86,3.45,0.88,2.23,2.77,5.85
ENSG00000025434,7.78,12.05,13.02,15.51,14.87,10.21,9.76,3.29,6.17
ENSG00000025708,0.0,0.31,0.66,2.66,3.23,5.63,5.97,1.64,2.87
ENSG00000025770,25.06,38.78,43.43,31.24,20.46,29.78,25.71,15.8,18.54
ENSG00000025772,29.53,44.99,42.8,35.51,31.72,42.42,33.54,26.01,23.13
ENSG00000025796,104.63,28.38,37.38,66.35,100.63,49.37,58.69,81.94,72.64
ENSG00000025800,61.8,61.57,54.98,56.62,56.97,43.76,56.13,41.08,36.28
ENSG00000026025,291.27,534.46,3548.06,3480.04,1702.63,967.3,1633.45,982.18,1383.57
ENSG00000026036,0.9,2.36,2.57,1.42,0.56,0.76,1.23,0.54,0.55
ENSG00000026103,6.42,1.78,0.78,1.69,1.86,1.91,10.27,10.74,15.55
ENSG00000026297,13.81,13.55,16.85,15.72,17.12,30.11,12.16,8.29,14.35
ENSG00000026508,22.91,13.74,2.02,7.34,51.67,36.5,28.82,33.28,62.17
ENSG00000026559,7.64,46.04,42.38,20.63,17.56,13.1,33.79,2.61,1.03
ENSG00000026652,9.13,14.01,27.37,40.31,63.35,27.77,21.24,8.5,7.92
ENSG00000026751,0.0,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.0
ENSG00000026950,1.84,1.05,2.73,3.73,4.87,4.18,7.63,10.13,12.99
ENSG00000027001,15.02,14.64,14.38,7.31,5.24,13.82,13.97,11.54,9.95
ENSG00000027075,6.22,4.77,11.98,16.8,30.1,32.28,21.24,8.23,4.46
ENSG00000027644,0.02,0.01,0.71,0.17,0.04,0.04,0.01,0.01,0.17
ENSG00000027697,21.99,22.74,23.0,25.18,42.47,21.95,27.01,31.82,47.09
ENSG00000027847,6.04,10.1,14.82,13.83,10.49,15.27,21.56,11.32,16.16
ENSG00000027869,2.62,2.98,2.16,1.38,1.37,0.74,1.32,0.09,0.34
ENSG00000028116,20.81,14.73,19.94,28.1,32.16,19.14,37.65,18.01,17.53
ENSG00000028137,0.75,0.59,0.42,0.34,0.24,1.19,0.49,0.22,0.52
ENSG00000028203,42.66,40.95,45.89,50.81,67.56,59.84,73.26,64.55,59.55
ENSG00000028277,6.27,1.32,1.41,0.41,0.28,0.82,6.32,10.22,6.12
ENSG00000028310,26.55,33.19,35.25,29.89,18.51,18.05,24.74,14.55,15.5
ENSG00000028528,63.5,51.3,70.31,70.05,44.18,53.83,62.14,68.15,64.88
ENSG00000028839,60.5,33.19,32.33,28.03,25.11,17.53,19.18,18.81,17.55
ENSG00000029153,15.12,7.19,4.06,2.12,1.87,2.22,6.83,4.49,5.79
ENSG00000029363,229.32,200.56,206.43,98.44,47.15,123.14,133.51,121.96,129.55
ENSG00000029364,28.71,29.49,30.78,34.38,47.23,29.71,39.82,24.54,29.71
ENSG00000029534,11.17,1.04,0.49,0.14,1.93,1.73,1.56,2.46,2.56
ENSG00000029559,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
ENSG00000029639,23.3,22.74,21.69,20.1,20.53,14.58,15.57,11.81,11.67
ENSG00000029725,35.62,36.12,34.51,37.64,42.37,36.65,42.49,44.73,42.12
ENSG00000029993,371.78,408.14,294.18,136.2,51.26,117.28,117.18,56.13,61.89
ENSG00000030066,78.95,63.18,63.71,43.06,24.33,27.01,24.2,22.79,25.43
ENSG00000030110,28.37,35.99,23.44,23.35,21.0,23.69,33.61,23.03,25.18
ENSG00000030304,0.0,0.0,0.18,0.0,0.0,0.1,0.0,0.0,0.0
ENSG00000030419,1.37,1.51,3.33,5.93,6.81,5.47,3.72,2.16,2.66
ENSG00000030582,114.53,141.06,226.96,218.7,182.01,140.47,164.63,123.2,192.23
ENSG00000031003,6.8,5.75,7.62,7.87,11.34,8.84,8.86,21.6,24.67
ENSG00000031081,2.08,7.18,4.76,9.14,8.66,36.28,44.44,28.88,25.86
ENSG00000031691,15.52,8.84,9.79,7.64,4.49,5.44,4.95,5.4,4.92
ENSG00000031698,100.72,99.26,100.43,115.51,199.45,74.02,108.04,110.57,93.68
ENSG00000031823,87.63,73.79,79.65,71.57,60.59,64.07,69.74,75.79,62.34
ENSG00000032219,14.75,6.53,14.91,17.14,15.09,14.24,13.72,15.86,15.95
ENSG00000032389,17.21,18.29,18.68,15.14,11.71,13.49,13.75,7.33,11.68
ENSG00000032444,70.07,50.76,47.0,59.1,50.78,34.14,43.53,26.05,28.05
ENSG00000032742,3.71,4.94,9.17,12.95,6.66,10.52,10.55,13.99,11.32
ENSG00000033011,20.22,28.25,20.16,12.84,9.25,10.93,14.25,8.17,9.91
ENSG00000033030,25.63,22.54,21.82,19.89,15.14,13.39,12.37,13.89,10.79
ENSG00000033050,38.52,43.81,39.97,32.5,22.12,26.38,34.61,27.33,17.99
ENSG00000033100,9.09,12.41,21.74,16.48,5.05,22.46,51.65,25.72,37.45
ENSG00000033122,0.08,0.0,0.06,0.11,0.03,0.12,0.19,2.95,3.06
ENSG00000033170,14.9,30.66,74.16,64.17,62.09,34.92,46.23,17.23,24.37
ENSG00000033178,57.07,42.69,50.04,58.29,36.18,40.24,77.01,44.5,39.78
ENSG00000033327,4.98,9.91,12.08,32.5,66.08,18.72,17.08,11.76,9.98
ENSG00000033627,44.56,37.45,31.83,35.06,36.95,36.01,40.77,33.09,36.16
ENSG00000033800,22.92,19.26,37.58,36.43,66.53,28.8,22.03,30.77,29.09
ENSG00000033867,51.73,25.61,13.99,25.78,14.77,11.84,14.79,8.63,8.08
ENSG00000034053,5.89,5.8,9.74,13.41,4.82,9.87,10.89,3.53,3.54
ENSG00000034152,26.61,29.07,21.81,20.81,21.83,22.68,27.32,17.09,18.61
ENSG00000034239,0.18,1.46,1.76,2.55,2.55,0.77,0.69,0.0,0.55
ENSG00000034510,1353.89,1661.12,1471.03,1551.75,2473.31,1907.99,3224.7,1362.77,1620.95
ENSG00000034533,3.4,5.44,6.62,5.25,4.64,5.13,3.74,4.19,5.78
ENSG00000034677,18.34,27.47,20.91,37.22,30.91,21.13,30.9,34.52,41.48
ENSG00000034693,13.88,8.4,11.96,11.28,7.33,13.5,16.33,21.84,15.24
ENSG00000034713,58.5,62.3,79.54,107.71,98.08,113.44,124.08,128.76,137.72
ENSG00000034971,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
ENSG00000035115,21.39,8.06,11.79,19.07,24.34,21.29,14.01,12.0,11.59
ENSG00000035141,122.0,73.19,59.16,43.6,31.51,53.86,49.06,38.58,30.97
ENSG00000035403,194.17,204.6,147.92,136.23,94.34,89.4,180.03,143.95,182.63
ENSG00000035499,56.82,43.55,35.13,18.82,6.13,12.23,7.09,2.31,2.01
ENSG00000035664,0.93,1.02,0.86,1.59,2.89,1.11,0.99,1.52,2.39
ENSG00000035681,17.54,13.79,26.04,26.66,18.91,18.47,19.29,26.72,19.14
ENSG00000035687,83.53,41.1,33.3,40.43,24.17,24.12,26.62,21.97,23.52
ENSG00000035720,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
ENSG00000035862,18.88,22.4,20.12,30.5,58.17,41.6,96.66,122.78,289.52
ENSG00000035928,78.81,38.75,60.94,60.59,63.03,45.0,53.37,38.96,44.21
ENSG00000036054,17.57,16.3,23.06,35.6,41.57,23.97,28.85,20.42,27.67
ENSG00000036257,111.99,73.74,75.18,74.36,43.7,61.17,69.0,70.75,63.3
ENSG00000036448,0.37,0.42,0.98,0.26,1.19,1.7,1.49,1.03,4.25
ENSG00000036473,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0
ENSG00000036530,0.16,0.13,1.15,2.23,3.29,3.42,2.0,3.07,2.37
ENSG00000036549,33.95,20.13,35.89,42.16,36.49,27.18,24.65,25.4,24.28
ENSG00000036565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036672,3.95,3.56,4.91,4.23,25.16,28.24,23.63,30.3,21.49
ENSG00000036828,0.14,0.01,0.0,0.0,0.01,0.24,0.05,0.13,0.0
ENSG00000037042,8.84,14.49,25.6,40.15,47.5,25.61,22.28,20.49,18.89
ENSG00000037241,57.26,67.64,64.24,49.05,41.59,52.9,64.49,44.29,41.56
ENSG00000037280,3.32,3.85,2.9,1.61,0.59,2.47,0.71,0.03,0.18
ENSG00000037474,85.35,82.34,50.26,32.2,13.99,23.17,35.0,21.5,20.87
ENSG00000037637,10.97,16.53,15.3,14.95,17.82,17.13,14.76,14.47,14.17
ENSG00000037749,17.4,24.47,24.86,26.16,12.49,20.91,32.17,23.38,22.96
ENSG00000037757,13.63,13.26,18.05,23.92,19.31,16.65,17.41,11.37,11.6
ENSG00000037897,22.66,34.11,22.46,8.67,4.83,10.05,14.49,9.76,11.04
ENSG00000037965,0.0,0.0,2.19,14.11,22.19,3.71,13.62,3.8,4.97
ENSG00000038002,4.79,6.52,9.43,10.7,6.2,8.07,8.2,8.58,11.68
ENSG00000038210,8.04,7.06,6.52,8.39,5.71,7.39,7.76,4.54,5.52
ENSG00000038219,24.0,19.71,28.64,36.99,26.27,19.03,18.89,20.19,18.32
ENSG00000038274,35.91,24.18,28.7,34.94,34.18,27.6,31.09,31.11,30.57
ENSG00000038295,0.35,0.14,0.04,0.15,0.38,0.93,0.74,0.8,1.15
ENSG00000038358,42.38,49.73,53.73,45.51,33.8,48.17,55.66,30.47,33.92
ENSG00000038382,18.67,26.28,36.32,34.74,28.39,29.58,55.99,42.12,36.59
ENSG00000038427,162.71,96.68,214.43,275.98,205.3,231.81,295.23,240.97,296.36
ENSG00000038532,8.43,12.19,9.9,13.15,12.86,13.32,19.27,15.38,16.78
ENSG00000038945,0.0,0.08,0.02,0.13,0.04,0.31,0.0,0.04,0.24
ENSG00000039068,165.49,140.23,87.33,66.65,360.83,172.18,66.32,25.39,11.47
ENSG00000039123,114.27,92.31,96.43,86.81,61.24,57.07,61.09,59.97,55.31
ENSG00000039139,0.08,0.16,0.16,0.19,0.1,0.09,0.25,0.04,0.11
ENSG00000039319,17.21,9.07,22.35,44.74,29.27,27.35,43.12,27.88,32.99
ENSG00000039523,8.57,23.96,17.12,61.46,76.94,36.64,50.71,29.74,30.77
ENSG00000039537,0.0,0.12,0.0,0.0,0.0,0.18,0.31,2.94,3.75
ENSG00000039560,137.42,57.24,30.08,52.97,56.25,41.74,165.8,81.44,63.96
ENSG00000039600,0.05,0.0,0.2,0.05,0.12,0.0,0.0,0.0,0.0
ENSG00000039650,45.43,62.37,87.16,51.46,35.25,39.7,50.55,31.35,29.77
ENSG00000039987,1.52,0.99,0.71,0.35,0.0,0.0,0.04,0.08,0.08
ENSG00000040199,7.85,5.11,5.45,7.77,3.34,4.45,6.11,3.57,3.74
ENSG00000040275,51.09,65.39,45.32,26.71,8.52,33.68,60.3,19.64,20.35
ENSG00000040341,76.35,59.24,60.14,65.57,59.97,70.82,67.69,66.67,58.07
ENSG00000040487,6.56,12.0,9.66,8.25,12.33,8.11,13.54,5.49,6.08
ENSG00000040531,9.75,10.99,12.22,13.4,10.86,12.86,11.37,11.64,10.55
ENSG00000040608,7.23,8.77,2.57,2.51,5.6,2.42,1.88,0.67,1.46
ENSG00000040633,56.24,88.18,68.88,47.16,36.86,47.48,58.71,38.03,38.81
ENSG00000040731,0.1,1.13,5.1,6.04,3.85,8.37,3.67,0.95,1.11
ENSG00000040933,11.96,28.54,21.57,23.32,17.35,8.49,7.31,6.17,6.48
ENSG00000041353,0.21,0.04,0.19,0.43,0.72,0.26,0.2,0.66,2.02
ENSG00000041357,349.61,251.27,238.25,169.54,108.61,138.12,171.57,113.79,114.78
ENSG00000041515,0.01,0.28,0.02,0.05,0.04,0.01,0.16,0.26,0.12
ENSG00000041802,41.1,41.35,30.44,19.81,12.9,17.23,29.05,16.25,15.49
ENSG00000041880,0.69,1.43,2.51,4.98,4.34,6.91,6.23,6.29,7.32
ENSG00000041982,19.55,57.45,337.78,194.92,105.58,47.07,475.01,20.41,28.02
ENSG00000041988,10.52,15.37,15.52,19.15,42.76,15.09,12.81,12.11,11.49
ENSG00000042062,0.79,0.32,31.08,68.37,25.17,9.6,2.98,1.59,1.34
ENSG00000042088,55.0,36.32,37.58,29.36,18.95,21.19,19.01,8.02,7.63
ENSG00000042286,3.72,3.1,2.38,1.67,1.56,4.25,7.48,5.47,5.5
ENSG00000042304,0.0,0.0,0.0,0.0,0.06,0.03,0.26,0.0,0.0
ENSG00000042317,6.92,5.49,10.49,16.02,16.11,11.52,7.52,10.1,7.24
ENSG00000042429,15.85,10.75,16.06,10.3,5.15,12.61,16.11,13.24,16.88
ENSG00000042445,12.06,16.74,13.26,15.37,20.65,14.62,20.14,11.96,15.52
ENSG00000042493,58.39,66.22,63.42,81.07,99.37,52.84,84.25,20.27,25.59
ENSG00000042753,167.18,218.81,162.5,130.59,198.25,158.91,220.33,111.52,128.52
ENSG00000042781,0.19,0.11,0.02,0.02,0.01,0.12,0.04,0.05,0.13
ENSG00000042813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042832,0.0,0.0,0.16,0.56,1.0,0.94,2.94,0.67,0.54
ENSG00000042980,1.46,0.05,2.37,5.65,1.79,4.43,10.59,2.98,1.72
ENSG00000043039,0.0,0.0,0.4,0.45,0.11,2.83,3.75,0.0,0.08
ENSG00000043093,45.9,56.69,33.49,32.37,25.35,24.84,26.78,35.57,29.09
ENSG00000043143,29.43,24.09,13.51,20.08,24.59,7.33,8.58,9.62,6.32
ENSG00000043355,103.18,118.26,38.95,5.03,1.1,0.16,0.07,0.7,3.42
ENSG00000043462,0.45,0.04,0.08,0.0,0.0,0.26,0.25,0.0,0.1
ENSG00000043514,26.77,28.09,27.62,24.95,25.52,20.21,15.77,15.22,11.45
ENSG00000043591,0.0,0.02,0.0,0.03,0.11,0.13,0.07,0.11,0.05
ENSG00000044012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044090,4.03,10.57,27.3,50.66,56.75,25.06,22.4,16.91,19.49
ENSG00000044115,334.91,274.45,213.35,287.88,337.83,310.63,353.0,277.72,299.77
ENSG00000044446,12.39,12.04,16.16,20.77,18.68,23.43,15.43,11.74,9.72
ENSG00000044459,7.88,6.9,8.06,8.52,7.35,5.67,5.16,9.94,7.04
ENSG00000044524,0.12,0.04,0.43,3.44,12.26,8.53,4.19,16.78,24.06
ENSG00000044574,366.31,525.49,267.75,252.48,566.35,195.79,327.07,309.1,290.09
ENSG00000046604,146.44,82.5,155.94,261.47,198.4,102.67,95.31,38.98,35.39
ENSG00000046647,9.71,15.01,19.42,25.99,31.55,17.88,15.29,9.25,11.51
ENSG00000046651,18.41,15.04,22.2,22.14,17.15,17.5,15.89,15.65,12.56
ENSG00000046653,58.24,29.4,33.16,21.04,9.58,7.41,3.44,6.64,10.56
ENSG00000046774,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000046889,15.38,5.76,4.86,1.59,0.42,0.82,0.09,0.1,0.28
ENSG00000047056,4.92,5.61,11.29,9.45,5.3,10.27,14.67,10.94,10.7
ENSG00000047188,12.9,11.22,11.37,14.39,7.24,11.93,11.98,8.91,8.95
ENSG00000047230,20.65,16.74,26.58,26.72,19.81,19.92,17.67,13.91,14.57
