gene_id,d0,d2,d4,d10,d15,d20,d40,d60
ENSG00000013523,5.53,10.98,15.43,21.4,21.87,14.44,9.77,11.81
ENSG00000013561,14.73,27.81,29.54,58.25,41.56,79.42,43.87,59.1
ENSG00000013563,2.56,4.93,7.74,16.09,20.54,22.49,26.6,27.72
ENSG00000013573,37.04,60.31,67.23,23.6,28.01,15.27,12.38,26.56
ENSG00000013583,22.58,15.99,18.3,66.86,73.6,64.67,63.74,51.73
ENSG00000013588,0.29,0.18,0.5,0.85,5.42,8.22,4.83,3.33
ENSG00000013619,0.15,2.23,2.32,0.06,1.51,8.43,7.92,7.15
ENSG00000013725,0.23,0.15,0.18,0.56,1.24,1.73,1.01,0.44
ENSG00000013810,83.19,155.9,139.82,12.86,35.81,30.24,14.6,13.21
ENSG00000014123,11.51,14.62,17.09,20.0,21.03,16.76,23.01,15.99
ENSG00000014138,18.91,43.67,38.46,5.65,13.54,8.53,4.64,19.86
ENSG00000014164,4.32,13.6,13.7,12.45,11.96,9.74,11.43,12.02
ENSG00000014216,26.16,66.9,75.67,62.2,76.51,63.34,51.6,80.0
ENSG00000014257,0.65,1.15,8.66,19.86,5.0,2.16,3.13,15.27
ENSG00000014641,148.9,198.72,217.03,809.93,466.06,750.17,727.98,559.03
ENSG00000014824,83.22,74.07,91.46,61.99,52.53,58.69,47.97,53.11
ENSG00000014914,0.84,2.17,1.94,1.23,12.14,5.68,8.31,12.71
ENSG00000014919,13.98,27.79,34.4,39.28,33.44,25.45,27.19,25.23
ENSG00000015133,11.99,14.22,16.81,1.88,3.23,0.47,0.91,0.59
ENSG00000015153,2.16,16.29,21.31,43.27,45.45,52.4,59.17,44.93
ENSG00000015171,26.23,28.15,35.3,42.44,49.4,57.98,66.62,88.08
ENSG00000015285,0.35,0.41,0.28,1.62,3.09,1.27,0.76,0.23
ENSG00000015413,0.93,0.16,0.66,1.33,10.5,0.51,0.05,0.06
ENSG00000015475,17.04,30.97,25.8,22.62,17.65,20.88,6.05,8.17
ENSG00000015479,500.22,440.3,520.65,224.92,217.31,160.92,165.85,211.85
ENSG00000015520,0.0,0.13,0.82,0.16,1.68,0.11,0.19,0.12
ENSG00000015532,6.14,11.72,16.37,26.74,17.99,18.95,18.85,17.62
ENSG00000015568,17.4,15.78,32.7,1.19,5.59,9.85,10.35,7.31
ENSG00000015592,0.25,0.06,0.0,0.0,0.08,0.08,0.0,0.06
ENSG00000015676,29.08,53.05,62.67,94.99,58.58,60.66,68.92,74.66
ENSG00000016082,0.02,0.05,43.95,6.85,11.86,0.78,0.51,0.42
ENSG00000016391,2.21,3.17,5.64,8.24,5.67,3.99,2.02,6.58
ENSG00000016402,1.02,0.78,0.63,0.78,0.38,2.0,7.62,11.69
ENSG00000016490,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0
ENSG00000016602,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.02
ENSG00000016864,17.82,42.42,49.28,41.3,53.16,58.15,41.46,48.55
ENSG00000017260,56.42,57.95,69.07,42.66,49.87,55.41,50.54,60.91
ENSG00000017427,0.01,0.0,0.9,0.03,1.42,3.56,15.2,15.03
ENSG00000017483,24.43,25.04,5.88,0.34,2.9,2.01,5.66,2.56
ENSG00000017797,52.17,56.82,63.26,30.65,36.27,37.08,30.89,36.97
ENSG00000018189,17.96,18.99,31.78,30.94,26.86,21.99,17.65,23.64
ENSG00000018236,6.98,0.62,2.64,1.2,5.87,39.93,66.37,44.27
ENSG00000018280,0.04,0.07,0.19,0.18,0.21,0.07,0.02,0.1
ENSG00000018408,14.54,16.75,15.59,50.66,56.27,75.86,79.82,121.19
ENSG00000018510,50.83,67.92,65.46,38.9,40.44,40.21,32.05,31.39
ENSG00000018607,0.03,0.17,0.11,0.07,0.12,0.09,0.0,0.0
ENSG00000018610,24.63,31.91,30.6,23.59,20.28,17.78,18.71,21.37
ENSG00000018625,44.18,12.56,12.41,87.85,38.65,21.87,73.42,52.82
ENSG00000018699,21.76,26.11,20.44,15.14,14.95,12.19,15.97,20.76
ENSG00000018869,0.91,2.91,2.71,5.99,3.22,2.59,3.24,4.92
ENSG00000019102,0.0,0.93,0.81,0.42,1.83,0.35,0.0,0.13
ENSG00000019144,13.37,30.82,38.63,55.34,71.48,85.54,73.85,81.66
ENSG00000019169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019186,0.0,0.38,0.44,0.0,0.05,0.0,0.05,0.0
ENSG00000019485,1.99,6.05,8.73,12.74,14.47,11.7,23.78,31.94
ENSG00000019505,6.86,2.28,2.25,3.79,7.63,2.52,21.75,15.18
ENSG00000019549,0.76,11.34,24.86,2.16,30.52,38.82,22.49,19.51
ENSG00000019582,17.53,13.5,19.05,16.38,38.04,11.08,3.94,9.65
ENSG00000019991,0.16,0.21,2.12,0.22,60.46,25.77,4.97,4.48
ENSG00000019995,8.32,12.13,20.22,17.66,22.02,19.69,24.82,32.17
ENSG00000020129,7.26,27.59,16.19,19.29,13.45,19.08,12.39,28.77
ENSG00000020181,0.39,1.6,4.99,17.28,70.4,108.19,42.92,38.35
ENSG00000020219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000020256,16.59,24.76,21.14,11.78,10.22,9.4,9.16,11.1
ENSG00000020426,51.6,43.85,43.92,30.0,28.47,25.26,27.97,27.43
ENSG00000020577,2.08,7.93,3.67,41.91,28.49,56.15,46.11,40.28
ENSG00000020633,0.41,0.44,0.21,0.26,0.07,0.35,0.18,0.03
ENSG00000020922,22.6,31.46,40.4,10.41,13.02,7.63,6.26,11.88
ENSG00000021300,5.36,5.3,38.5,17.73,17.48,14.37,13.56,18.26
ENSG00000021355,8.68,22.71,29.07,26.72,37.89,22.65,19.44,26.47
ENSG00000021461,0.0,0.05,0.0,0.21,0.37,0.0,0.0,0.07
ENSG00000021488,0.0,0.27,0.26,0.3,1.4,0.17,0.0,0.45
ENSG00000021574,22.48,23.84,29.02,17.95,18.02,14.26,11.96,11.29
ENSG00000021645,0.92,3.73,14.89,0.59,0.82,3.93,1.33,2.02
ENSG00000021762,2.68,10.47,9.75,10.15,15.66,15.32,13.47,13.21
ENSG00000021776,66.24,49.71,63.61,14.05,20.61,14.97,11.17,18.3
ENSG00000021826,10.52,11.46,33.21,15.03,26.07,6.37,6.3,4.25
ENSG00000021852,0.0,0.03,0.1,0.06,3.06,0.15,0.0,0.0
ENSG00000022267,22.39,16.52,13.91,12.67,76.92,256.73,495.24,501.59
ENSG00000022277,39.94,70.05,82.1,83.63,86.29,77.91,88.71,90.81
ENSG00000022355,0.54,0.97,0.02,0.0,0.1,0.04,0.16,0.0
ENSG00000022556,28.47,29.1,23.89,4.41,5.39,5.85,3.6,4.17
ENSG00000022567,8.85,13.4,12.37,5.38,8.66,5.09,3.25,5.01
ENSG00000022840,77.99,102.18,109.94,121.36,116.65,147.21,137.13,124.19
ENSG00000022976,3.93,8.51,8.92,7.65,8.98,6.64,6.07,5.12
ENSG00000023041,38.76,42.69,52.08,11.75,21.42,14.19,14.41,16.11
ENSG00000023171,3.82,5.45,9.78,9.39,8.62,6.7,7.19,18.39
ENSG00000023191,7.94,25.57,21.7,54.06,45.62,60.19,59.27,62.24
ENSG00000023228,49.96,75.14,76.3,115.31,85.64,139.98,96.22,93.35
ENSG00000023287,30.26,24.94,37.19,23.95,25.26,31.03,31.86,29.62
ENSG00000023318,14.46,18.44,22.42,14.62,16.94,13.0,14.71,13.68
ENSG00000023330,20.61,28.0,26.83,56.89,42.87,63.03,44.79,47.43
ENSG00000023445,0.0,0.04,0.12,0.66,0.71,0.76,0.49,0.75
ENSG00000023516,8.53,8.18,10.75,8.26,10.45,14.56,12.7,14.79
ENSG00000023572,9.19,14.91,11.73,7.9,10.0,17.03,14.74,16.12
ENSG00000023608,14.41,9.72,12.47,8.26,5.73,6.69,6.95,7.37
ENSG00000023697,15.55,51.41,57.94,27.46,32.27,13.11,12.63,15.94
ENSG00000023734,206.76,236.37,223.78,151.45,134.44,143.51,123.1,127.82
ENSG00000023839,0.48,0.17,0.25,0.65,2.26,0.17,0.22,0.28
ENSG00000023892,1.56,3.55,1.75,1.36,1.3,1.02,0.84,0.74
ENSG00000023902,14.66,58.55,61.25,56.37,63.79,83.35,57.84,77.18
ENSG00000023909,7.44,13.75,10.69,2.7,5.33,6.45,4.12,5.22
ENSG00000024048,7.1,10.22,12.95,9.73,9.23,10.87,10.79,13.0
ENSG00000024422,5.97,10.0,10.5,5.99,28.98,60.45,37.6,47.76
ENSG00000024526,37.53,26.6,39.49,4.56,10.42,14.77,11.91,13.24
ENSG00000024862,5.42,9.38,17.5,5.1,7.79,4.61,3.73,5.61
ENSG00000025039,6.34,3.77,4.37,55.01,37.47,52.21,75.16,50.09
ENSG00000025156,9.82,18.56,31.04,25.52,30.27,22.66,34.21,30.75
ENSG00000025293,37.69,44.56,61.92,28.47,26.97,31.55,30.76,31.17
ENSG00000025423,2.36,1.62,0.89,0.75,1.66,0.83,1.42,3.15
ENSG00000025434,6.2,13.33,14.29,13.51,17.58,9.0,7.38,10.4
ENSG00000025708,0.0,0.12,0.33,7.17,9.7,24.84,3.88,2.41
ENSG00000025770,7.63,44.99,41.14,16.65,27.72,22.72,21.22,37.97
ENSG00000025772,30.44,41.2,43.36,59.84,35.22,32.22,24.68,21.52
ENSG00000025796,137.82,84.41,93.33,41.2,60.4,45.59,47.8,43.57
ENSG00000025800,33.34,61.03,57.09,38.69,43.48,60.76,49.02,54.38
ENSG00000026025,85.52,253.89,882.69,1054.69,1669.43,1675.89,1419.04,1036.15
ENSG00000026036,0.07,1.64,1.33,0.32,1.31,0.69,0.28,1.52
ENSG00000026103,1.52,1.25,0.91,1.21,2.96,5.47,2.64,3.37
ENSG00000026297,10.55,10.6,13.48,18.12,23.43,9.25,9.38,10.83
ENSG00000026508,10.97,9.24,1.89,45.28,34.03,38.71,26.26,14.23
ENSG00000026559,4.22,113.76,55.15,13.62,14.85,8.49,1.4,1.04
ENSG00000026652,5.88,11.58,25.04,16.03,28.61,20.44,28.95,18.13
ENSG00000026751,0.0,0.21,0.0,0.03,0.0,0.0,0.0,0.0
ENSG00000026950,1.44,0.76,0.84,2.2,10.74,5.13,4.55,8.25
ENSG00000027001,8.21,18.17,16.02,13.61,7.25,12.1,8.38,11.06
ENSG00000027075,7.19,6.23,7.98,74.87,33.42,22.35,20.31,23.99
ENSG00000027644,0.0,0.01,2.75,0.16,0.17,0.06,0.07,0.31
ENSG00000027697,11.82,24.25,30.74,19.81,22.84,27.45,28.59,40.26
ENSG00000027847,7.56,15.09,14.08,14.44,15.92,20.47,15.55,17.98
ENSG00000027869,3.11,2.6,2.87,4.68,1.4,0.9,0.62,0.53
ENSG00000028116,22.32,21.4,24.0,17.97,18.18,14.23,13.01,14.63
ENSG00000028137,0.74,0.82,0.49,0.18,6.19,1.96,0.82,0.72
ENSG00000028203,36.87,45.86,118.52,47.43,63.9,67.82,65.36,64.69
ENSG00000028277,5.09,4.58,3.8,0.18,0.41,2.58,5.27,3.48
ENSG00000028310,35.15,40.45,40.84,24.15,24.76,23.15,14.63,18.89
ENSG00000028528,36.38,66.38,66.69,45.06,49.56,40.93,48.87,83.12
ENSG00000028839,31.03,57.66,60.78,12.21,16.57,15.25,10.88,11.92
ENSG00000029153,8.21,10.76,11.79,0.72,2.48,5.48,3.32,8.11
ENSG00000029363,343.29,305.46,307.34,78.34,94.88,102.52,72.1,100.47
ENSG00000029364,12.56,29.22,33.92,20.86,26.68,27.14,20.51,22.45
ENSG00000029534,1.3,0.74,0.65,1.77,1.41,2.49,2.42,6.55
ENSG00000029559,0.12,0.0,0.04,0.0,0.0,0.0,0.05,0.14
ENSG00000029639,14.22,16.58,20.78,13.98,18.01,17.06,17.42,11.08
ENSG00000029725,69.82,30.28,39.87,35.96,39.7,45.62,42.75,47.08
ENSG00000029993,546.56,547.32,478.91,107.11,102.28,117.17,59.06,61.33
ENSG00000030066,38.74,72.35,80.07,15.72,19.49,15.95,13.08,22.23
ENSG00000030110,6.33,29.4,23.78,21.68,18.96,33.81,21.99,31.15
ENSG00000030304,0.0,0.0,0.02,0.0,0.08,0.0,0.0,0.06
ENSG00000030419,0.54,1.24,5.38,2.26,3.01,1.69,3.84,3.06
ENSG00000030582,31.78,86.31,139.86,101.94,118.59,133.46,102.15,127.7
ENSG00000031003,6.47,12.77,15.0,5.45,8.27,8.78,8.38,25.29
ENSG00000031081,0.52,5.76,2.19,48.02,32.36,32.44,33.19,54.9
ENSG00000031691,9.43,12.65,18.15,2.18,3.83,2.33,2.88,5.31
ENSG00000031698,81.53,104.5,85.68,92.51,86.76,124.35,82.93,105.77
ENSG00000031823,64.62,82.4,86.6,54.91,68.16,55.35,58.13,93.01
ENSG00000032219,20.63,9.17,14.86,8.16,13.47,10.3,11.36,15.09
ENSG00000032389,9.14,22.0,25.09,19.44,22.84,16.14,13.01,18.2
ENSG00000032444,16.04,26.67,42.76,24.13,27.48,29.25,22.52,47.39
ENSG00000032742,6.83,5.5,10.3,8.14,13.43,7.84,8.86,10.27
ENSG00000033011,8.96,20.17,23.78,6.77,8.62,9.79,5.26,7.59
ENSG00000033030,15.5,17.45,21.38,12.09,13.22,9.08,13.36,11.14
ENSG00000033050,48.34,55.33,58.49,36.1,23.63,30.18,19.87,34.52
ENSG00000033100,1.73,10.57,13.84,15.22,19.95,41.71,16.19,33.11
ENSG00000033122,0.01,0.02,0.06,0.13,0.88,0.82,3.74,2.61
ENSG00000033170,13.17,31.1,50.23,30.38,28.59,12.74,11.28,23.26
ENSG00000033178,61.88,54.99,64.57,22.98,38.22,49.49,42.8,44.35
ENSG00000033327,2.89,4.55,9.57,12.42,17.45,14.01,18.38,9.88
ENSG00000033627,21.13,30.24,29.29,19.18,34.98,34.71,23.98,27.74
ENSG00000033800,35.81,20.42,35.17,26.33,30.58,27.55,37.63,37.33
ENSG00000033867,52.84,31.92,30.04,12.77,11.76,14.47,11.74,11.09
ENSG00000034053,5.49,17.6,13.52,15.18,20.95,11.63,5.11,3.04
ENSG00000034152,18.42,31.21,22.96,32.19,24.67,36.09,28.41,43.02
ENSG00000034239,0.03,0.83,2.92,0.27,1.57,0.39,0.0,0.24
ENSG00000034510,557.26,2043.62,2455.94,801.01,2469.13,2756.86,1735.73,1361.13
ENSG00000034533,3.5,2.43,4.13,2.09,2.13,2.52,2.23,2.07
ENSG00000034677,9.55,34.91,20.48,25.79,30.23,36.1,61.65,74.2
ENSG00000034693,11.99,16.46,15.67,23.07,22.63,13.82,14.82,16.33
ENSG00000034713,35.46,65.41,74.69,152.88,122.33,145.75,209.66,235.66
ENSG00000034971,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0
ENSG00000035115,22.4,7.44,19.46,13.9,26.11,8.71,11.93,11.15
ENSG00000035141,99.79,126.92,113.14,79.94,50.6,48.88,41.93,45.45
ENSG00000035403,105.99,189.02,123.98,95.79,94.11,231.54,142.64,162.23
ENSG00000035499,29.93,62.39,54.16,2.71,7.98,3.21,2.56,2.38
ENSG00000035664,0.77,1.2,1.5,1.05,1.71,0.84,6.17,16.09
ENSG00000035681,15.06,18.2,31.75,19.37,20.18,15.58,10.58,20.96
ENSG00000035687,77.25,63.47,60.71,19.46,24.18,20.52,13.23,12.76
ENSG00000035720,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06
ENSG00000035862,16.88,30.78,37.55,18.23,61.98,120.62,104.8,143.75
ENSG00000035928,169.76,63.75,76.95,31.96,43.39,30.74,29.12,39.97
ENSG00000036054,14.2,21.02,30.28,16.23,20.49,23.21,22.53,20.5
ENSG00000036257,119.72,91.93,101.59,59.31,54.94,61.56,58.78,71.83
ENSG00000036448,0.94,0.86,0.96,6.91,6.6,5.96,6.88,26.24
ENSG00000036473,0.0,0.0,0.0,0.21,3.88,0.0,0.0,0.0
ENSG00000036530,0.36,0.07,0.41,4.39,2.88,1.63,1.83,5.44
ENSG00000036549,28.99,32.92,44.39,31.62,28.58,24.26,28.03,31.1
ENSG00000036565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036672,4.09,2.33,3.18,47.35,29.57,44.93,32.9,30.67
ENSG00000036828,0.06,0.0,0.0,0.08,0.09,0.0,0.0,0.01
ENSG00000037042,5.53,8.21,14.65,29.02,31.76,21.59,33.06,29.24
ENSG00000037241,57.08,75.85,69.17,57.65,61.88,55.93,39.45,48.65
ENSG00000037280,4.23,4.0,4.44,2.67,5.6,0.78,0.49,2.11
ENSG00000037474,55.64,98.81,73.46,29.77,27.66,29.18,21.34,29.63
ENSG00000037637,3.55,15.93,15.16,20.47,21.2,18.28,26.51,22.5
ENSG00000037749,6.83,24.21,29.6,20.94,18.97,29.52,23.05,25.42
ENSG00000037757,4.18,9.58,10.36,13.17,13.94,11.2,11.26,16.64
ENSG00000037897,17.43,38.36,28.03,17.38,10.7,10.52,6.47,8.54
ENSG00000037965,0.0,0.0,0.0,0.0,0.58,0.37,0.04,0.04
ENSG00000038002,9.26,9.04,18.18,3.24,11.46,6.61,6.13,8.74
ENSG00000038210,8.69,8.61,16.06,2.82,4.53,5.61,1.66,2.6
ENSG00000038219,23.89,23.77,33.32,19.16,18.85,20.47,20.69,21.01
ENSG00000038274,28.29,34.6,36.05,20.94,26.23,23.57,37.73,51.3
ENSG00000038295,1.23,1.03,1.16,0.04,1.47,1.74,1.17,0.58
ENSG00000038358,12.75,42.21,42.67,27.95,37.19,41.84,33.27,47.2
ENSG00000038382,15.9,30.19,34.61,21.31,50.14,76.32,47.95,50.34
ENSG00000038427,70.36,60.97,331.71,618.7,295.03,532.18,315.59,465.0
ENSG00000038532,3.58,12.86,10.03,10.55,11.98,13.2,11.14,17.09
ENSG00000038945,0.0,0.0,0.26,0.28,0.54,0.0,0.0,0.0
ENSG00000039068,115.34,115.74,72.6,5.01,38.22,4.98,2.79,2.11
ENSG00000039123,113.1,103.88,112.64,65.43,47.29,39.83,54.68,44.21
ENSG00000039139,0.4,0.9,0.85,0.07,0.11,0.73,0.15,0.0
ENSG00000039319,14.64,17.33,28.58,21.84,29.57,34.82,23.75,37.76
ENSG00000039523,4.21,11.99,16.22,33.73,38.65,44.1,49.06,41.86
ENSG00000039537,0.02,0.0,0.0,0.02,2.39,1.29,0.58,2.16
ENSG00000039560,80.38,50.68,66.52,16.26,79.95,276.8,73.28,66.01
ENSG00000039600,0.04,0.0,0.08,0.25,0.24,0.26,0.1,0.04
ENSG00000039650,31.6,51.86,53.54,30.8,36.78,32.68,36.03,44.97
ENSG00000039987,0.89,0.23,0.63,0.03,0.0,0.0,0.0,0.0
ENSG00000040199,4.68,6.08,7.54,3.54,4.51,4.84,4.49,4.72
ENSG00000040275,82.34,76.29,77.46,19.97,25.11,21.32,11.7,15.89
ENSG00000040341,85.49,65.65,94.28,72.27,75.02,76.78,69.45,81.56
ENSG00000040487,3.21,12.52,13.67,8.9,9.05,9.79,7.43,10.81
ENSG00000040531,2.84,9.3,9.99,7.41,7.47,8.46,7.0,12.28
ENSG00000040608,3.31,10.84,7.56,2.19,2.23,1.81,3.51,2.35
ENSG00000040633,33.36,77.08,81.89,45.91,45.5,42.76,28.18,40.87
ENSG00000040731,0.1,1.7,2.03,0.96,4.79,1.34,0.72,0.35
ENSG00000040933,6.83,24.06,25.79,9.59,12.24,8.3,7.78,10.18
ENSG00000041353,0.03,0.16,0.4,1.75,1.38,0.32,0.49,1.16
ENSG00000041357,342.2,367.17,370.1,158.78,152.72,135.96,100.96,122.09
ENSG00000041515,0.0,0.3,0.48,0.09,0.09,0.02,0.02,0.04
ENSG00000041802,28.77,43.8,43.41,18.72,14.84,15.41,13.79,19.39
ENSG00000041880,0.58,1.97,2.02,12.8,12.36,7.29,10.67,9.38
ENSG00000041982,3.0,43.34,165.05,8.83,35.11,137.8,33.95,25.37
ENSG00000041988,3.64,7.86,11.86,18.85,16.22,13.08,16.97,15.07
ENSG00000042062,0.18,0.57,0.65,1.37,8.52,0.58,0.77,4.23
ENSG00000042088,39.05,49.48,57.32,25.06,20.11,14.81,7.07,8.18
ENSG00000042286,1.14,4.9,3.05,5.2,6.83,11.8,5.62,6.42
ENSG00000042304,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0
ENSG00000042317,6.96,6.92,11.39,16.83,13.16,7.67,7.86,8.1
ENSG00000042429,13.24,25.23,30.44,11.87,10.56,16.12,17.06,19.4
ENSG00000042445,4.55,6.48,9.28,8.91,14.51,15.08,9.77,13.42
ENSG00000042493,14.18,54.64,58.42,23.61,39.54,33.95,25.77,43.62
ENSG00000042753,55.14,176.53,144.63,106.82,132.37,173.21,114.18,125.2
ENSG00000042781,0.01,0.4,0.05,0.02,0.05,0.04,0.18,0.07
ENSG00000042813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042832,0.0,0.0,0.0,0.46,0.88,2.7,1.21,1.52
ENSG00000042980,0.86,0.11,11.95,13.83,7.22,1.48,1.48,1.23
ENSG00000043039,0.0,0.0,0.83,2.05,0.68,0.86,0.17,0.04
ENSG00000043093,43.39,55.03,51.33,24.3,25.24,35.13,24.32,37.37
ENSG00000043143,4.14,34.73,11.88,5.38,6.07,4.02,4.43,9.34
ENSG00000043355,104.72,191.81,37.88,0.07,0.47,0.03,0.03,0.09
ENSG00000043462,0.32,0.25,0.21,0.01,0.66,0.24,0.21,0.51
ENSG00000043514,24.92,28.05,30.95,26.86,18.42,10.64,15.17,14.33
ENSG00000043591,0.12,0.0,0.0,0.2,0.2,0.24,0.27,0.29
ENSG00000044012,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
ENSG00000044090,3.46,9.77,15.56,30.17,33.05,19.91,28.19,20.29
ENSG00000044115,203.2,290.38,267.08,265.14,278.61,359.36,376.47,346.55
ENSG00000044446,9.2,11.99,14.46,22.09,24.87,17.29,17.69,15.78
ENSG00000044459,17.27,11.71,12.87,2.22,6.15,3.28,4.57,5.77
ENSG00000044524,0.24,0.14,2.78,2.98,10.89,2.57,9.62,16.69
ENSG00000044574,225.38,505.26,412.27,220.75,218.15,173.72,188.56,252.86
ENSG00000046604,79.41,108.61,155.33,56.81,78.89,51.06,36.65,25.46
ENSG00000046647,9.31,15.48,14.73,22.63,20.04,13.12,14.84,13.81
ENSG00000046651,19.15,17.06,26.8,18.99,19.08,15.89,11.74,14.19
ENSG00000046653,42.44,32.1,38.21,13.86,8.18,8.48,16.24,22.02
ENSG00000046774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000046889,17.8,12.5,10.03,2.66,0.91,0.33,0.05,0.54
ENSG00000047056,3.99,6.88,10.09,10.66,11.46,12.27,12.26,9.42
ENSG00000047188,24.69,19.98,21.82,8.45,11.95,11.1,8.24,10.65
ENSG00000047230,37.28,48.57,65.51,42.69,46.15,29.74,31.34,32.79
ENSG00000047249,11.72,28.45,31.67,53.61,37.21,38.53,36.06,32.79
ENSG00000047315,114.99,120.11,126.89,88.36,79.42,85.81,76.87,86.08
ENSG00000047346,1.27,3.62,9.81,14.93,18.45,21.45,15.21,24.27
ENSG00000047365,0.36,0.44,1.24,0.3,3.27,2.66,1.15,3.47
ENSG00000047410,67.54,61.25,87.31,38.45,42.19,43.3,41.86,45.49
ENSG00000047457,0.74,1.1,0.59,0.0,8.26,0.61,0.18,0.22
ENSG00000047578,4.44,11.3,12.31,9.63,8.04,10.69,9.11,12.06
ENSG00000047579,9.08,11.77,13.16,17.16,15.54,13.39,14.72,20.77
ENSG00000047597,0.11,0.34,0.3,2.23,2.44,2.01,2.49,3.3
ENSG00000047617,2.53,2.22,3.79,1.53,0.73,0.28,0.0,0.24
ENSG00000047621,6.44,9.08,10.87,5.3,10.7,8.94,7.02,10.64
ENSG00000047634,1.14,1.09,1.94,1.94,4.72,3.14,1.95,1.78
ENSG00000047644,8.47,16.08,15.19,13.33,13.62,20.82,14.0,25.82
ENSG00000047648,0.6,0.58,4.0,12.69,11.98,9.15,5.92,7.44
ENSG00000047662,0.35,0.04,0.1,0.02,0.03,0.02,0.05,0.02
ENSG00000047849,71.4,118.32,115.96,141.7,212.5,346.01,416.72,380.39
ENSG00000047932,11.21,16.83,31.34,23.77,22.27,21.87,25.31,24.7
ENSG00000047936,0.0,0.0,0.0,0.01,0.16,0.01,0.0,0.0
ENSG00000048028,61.0,49.79,57.08,130.62,75.31,115.69,120.2,90.58
ENSG00000048052,6.63,2.91,2.95,32.71,18.57,22.81,48.96,46.1
ENSG00000048140,21.21,44.72,40.22,21.72,28.52,32.48,19.43,34.62
ENSG00000048162,47.8,80.73,37.23,34.0,20.42,21.45,12.39,8.47
ENSG00000048342,8.12,12.37,14.81,17.44,23.3,17.22,10.58,16.35
ENSG00000048392,32.65,18.42,21.9,12.34,17.04,26.61,16.51,18.18
ENSG00000048405,5.13,3.86,9.86,8.69,9.79,8.69,11.84,12.47
ENSG00000048462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048471,1.34,3.08,5.61,4.6,5.13,4.13,3.71,5.35
ENSG00000048540,5.7,0.75,6.28,12.29,4.36,1.56,0.39,0.23
ENSG00000048544,30.89,35.39,34.79,21.2,22.76,28.42,24.65,35.1
ENSG00000048545,5.36,2.14,3.46,1.53,4.28,6.82,5.07,4.99
ENSG00000048649,90.74,46.85,71.42,47.41,54.17,58.6,60.25,64.41
ENSG00000048707,9.43,5.87,8.64,11.72,19.97,34.26,83.13,82.58
ENSG00000048740,11.28,8.54,44.85,32.07,39.39,53.18,60.16,64.48
ENSG00000048828,24.96,37.04,28.59,39.76,45.44,60.58,63.95,80.19
ENSG00000048991,104.1,48.43,52.69,35.19,30.89,31.94,16.79,23.71
ENSG00000049089,1.53,11.61,189.2,6.14,12.47,3.93,2.75,9.37
ENSG00000049130,2.38,11.96,9.01,0.47,5.38,19.22,6.88,12.19
ENSG00000049167,8.09,15.46,19.96,11.87,11.68,9.71,6.48,6.81
ENSG00000049192,0.16,0.58,0.9,8.82,12.65,8.83,9.04,6.68
ENSG00000049239,1.66,6.88,15.43,18.75,30.51,21.33,17.89,27.52
ENSG00000049245,35.65,36.71,51.86,59.2,68.6,69.79,61.77,67.63
ENSG00000049246,3.29,1.21,2.04,4.83,4.91,2.57,7.96,11.87
ENSG00000049247,0.0,0.0,1.22,0.04,0.05,0.0,0.0,0.04
ENSG00000049249,0.0,0.35,0.0,0.36,1.72,4.7,0.19,0.04
ENSG00000049283,0.58,0.32,0.28,0.24,1.6,1.44,9.4,9.08
ENSG00000049323,8.77,22.86,52.71,150.22,126.77,283.85,280.5,292.53
ENSG00000049449,106.22,144.75,162.95,81.55,116.71,146.01,62.69,68.15
ENSG00000049540,1.77,1.29,3.21,0.96,2.29,2.55,329.63,1246.56
ENSG00000049541,41.68,82.12,65.12,12.53,27.14,21.03,15.97,30.61
ENSG00000049618,29.48,31.23,46.91,34.89,34.64,38.79,45.36,45.27
ENSG00000049656,50.49,103.85,91.88,73.66,58.79,67.26,48.06,81.47
ENSG00000049759,68.55,24.67,37.23,29.41,38.25,35.84,63.08,36.93
ENSG00000049768,0.34,0.35,0.49,0.26,0.19,0.0,0.1,0.03
ENSG00000049769,2.64,3.52,5.08,15.2,6.79,12.26,7.62,14.12
ENSG00000049860,42.04,51.53,52.61,27.47,54.24,46.59,40.64,48.98
ENSG00000049883,5.15,7.09,9.56,9.72,7.11,5.91,5.91,3.91
ENSG00000050030,0.23,0.08,0.24,0.14,0.36,0.18,0.2,0.15
ENSG00000050130,16.92,38.73,49.02,22.25,28.86,28.29,22.81,27.94
ENSG00000050165,13.06,38.39,45.25,116.48,100.45,282.41,269.33,341.31
ENSG00000050327,8.9,12.3,9.81,3.89,5.58,3.16,2.17,3.71
