gene_id,heart30_0,heart30_2,heart30_4,heart30_6,heart30_10,heart30_15,heart30_20,heart30_40,heart30_60
ENSG00000252872,0,0,0,0,0,0,0,0,0
ENSG00000252874,0,0,0,0,0,0,0,0,0
ENSG00000252877,0,0,0,0,0,0,0,0,0
ENSG00000252879,0,0,0,0,0,0,0,0,0
ENSG00000252881,0,0,0,0,0,0,0,0,0
ENSG00000252882,0,0,0,0,0,0,0,0,0
ENSG00000252884,0,0,0,0,0,0,0,0,0
ENSG00000252886,0,0,0,0,0,0,0,0,0
ENSG00000252887,0,0,0,0,0,0,0,0,0
ENSG00000252888,0,0,0,0,0,0,0,0,0
ENSG00000252889,0,0,0,0,0,0,0,0,0
ENSG00000252890,0,0,0,0,0,0,0,0,0
ENSG00000252891,0,0,0,0,0,0,0,0,0
ENSG00000252892,0,0,0,0,0,0,0,0,0
ENSG00000252894,0,0,0,0,0,0,0,0,0
ENSG00000252897,0,0,0,0,0,0,0,0,0
ENSG00000252898,0,0,0,0,0,0,0,0,0
ENSG00000252900,0,0,0,0,0,0,0,0,0
ENSG00000252902,0,0,0,0,0,0,0,0,0
ENSG00000252903,0,0,0,0,0,0,0,0,0
ENSG00000252904,0,0,0,0,0,0,0,0,0
ENSG00000252905,0,0,0,0,0,0,0,0,0
ENSG00000252906,0,0,0,0,0,0,0,0,0
ENSG00000252908,0,0,0,0,0,0,0,0,0
ENSG00000252909,0,0,0,0,0,0,0,0,0
ENSG00000252913,0,0,0,0,0,0,0,0,0
ENSG00000252914,0,0,0,0,0,0,0,0,0
ENSG00000252915,0,0,0,0,0,0,0,0,0
ENSG00000252916,0,0,0,0,0,0,0,0,0
ENSG00000252917,0,0,0,0,0,0,0,0,0
ENSG00000252919,0,0,0,0,0,1,0,0,0
ENSG00000252920,0,0,0,0,0,0,0,0,0
ENSG00000252922,0,0,0,0,0,0,0,0,0
ENSG00000252923,0,0,0,0,0,0,0,0,0
ENSG00000252927,0,0,0,0,0,0,0,0,0
ENSG00000252928,0,0,0,0,0,0,0,0,0
ENSG00000252929,0,0,0,0,0,0,0,0,0
ENSG00000252930,0,0,0,0,0,0,0,0,0
ENSG00000252931,0,0,0,0,0,0,0,0,0
ENSG00000252933,0,0,0,0,0,0,0,0,0
ENSG00000252934,0,0,0,0,0,0,0,0,0
ENSG00000252935,0,0,0,0,0,0,0,0,0
ENSG00000252936,0,0,0,0,0,0,0,0,0
ENSG00000252937,0,0,0,0,0,0,0,0,0
ENSG00000252941,0,0,0,0,0,0,0,0,0
ENSG00000252942,0,0,0,0,0,0,0,0,0
ENSG00000252943,0,0,0,0,0,0,0,0,0
ENSG00000252944,0,0,0,0,0,0,0,0,0
ENSG00000252945,0,0,0,0,0,0,0,0,0
ENSG00000252947,0,3,0,0,0,1,1,0,0
ENSG00000252948,0,0,0,0,0,0,0,0,0
ENSG00000252950,0,0,0,0,0,0,0,0,0
ENSG00000252951,0,0,0,0,0,0,0,0,0
ENSG00000252952,0,0,0,0,0,0,0,0,0
ENSG00000252953,0,0,0,0,0,0,0,0,0
ENSG00000252955,0,0,0,0,0,0,0,0,0
ENSG00000252956,0,0,0,0,0,0,0,0,0
ENSG00000252957,0,0,0,0,0,0,0,0,0
ENSG00000252959,0,0,0,0,0,0,0,0,0
ENSG00000252960,0,0,0,0,0,0,0,0,0
ENSG00000252962,0,0,0,0,0,0,0,0,0
ENSG00000252963,0,0,0,0,0,0,0,0,0
ENSG00000252964,0,0,0,0,0,0,0,0,0
ENSG00000252965,0,4,0,4,2,0,1,0,1
ENSG00000252969,0,0,0,0,0,0,0,0,0
ENSG00000252970,0,0,0,0,0,0,0,0,0
ENSG00000252971,0,0,0,0,0,0,0,0,0
ENSG00000252973,0,0,0,0,0,0,0,0,0
ENSG00000252975,0,0,0,0,0,0,0,0,0
ENSG00000252977,0,0,0,0,0,0,0,0,0
ENSG00000252978,0,0,0,0,0,0,0,0,0
ENSG00000252979,0,0,0,0,0,0,0,0,0
ENSG00000252980,0,0,0,0,0,0,0,0,0
ENSG00000252982,0,0,0,0,0,0,0,0,0
ENSG00000252983,0,0,0,0,0,0,0,0,0
ENSG00000252984,0,0,0,0,0,0,0,0,0
ENSG00000252985,0,0,0,0,0,0,0,0,0
ENSG00000252987,0,0,0,0,0,0,0,0,0
ENSG00000252988,0,0,0,0,0,0,0,0,0
ENSG00000252989,0,0,0,0,0,0,0,0,0
ENSG00000252990,0,0,0,0,0,0,0,0,0
ENSG00000252991,0,0,0,0,0,0,0,0,0
ENSG00000252992,0,0,0,0,0,0,0,0,0
ENSG00000252993,0,0,0,0,0,0,0,0,0
ENSG00000252994,0,0,0,0,0,0,0,0,0
ENSG00000252995,0,0,0,0,0,0,0,0,0
ENSG00000252996,0,0,0,0,0,0,0,0,0
ENSG00000252998,0,0,0,0,0,0,0,0,0
ENSG00000252999,0,0,0,0,0,0,0,0,0
ENSG00000253000,0,0,0,0,0,0,0,0,0
ENSG00000253001,0,0,0,0,0,0,0,0,0
ENSG00000253003,0,0,0,0,0,0,0,0,0
ENSG00000253005,0,0,0,0,0,0,0,0,0
ENSG00000253006,0,0,0,0,0,0,0,0,0
ENSG00000253007,0,0,0,0,0,0,0,0,0
ENSG00000253008,0,0,0,0,0,0,0,0,0
ENSG00000253010,0,0,0,0,0,0,0,0,0
ENSG00000253013,0,0,0,0,0,0,0,0,0
ENSG00000253015,0,0,0,0,0,0,0,0,0
ENSG00000253016,0,0,0,0,0,0,0,0,0
ENSG00000253019,0,0,0,0,0,0,0,0,0
ENSG00000253020,0,0,0,0,0,0,0,0,0
ENSG00000253021,0,0,0,0,0,0,0,0,0
ENSG00000253022,0,0,0,0,0,0,0,0,0
ENSG00000253023,0,0,0,0,0,0,0,0,0
ENSG00000253024,0,0,0,0,0,0,0,0,0
ENSG00000253025,0,0,0,0,0,0,0,0,0
ENSG00000253026,0,0,0,0,0,0,0,0,0
ENSG00000253027,0,0,0,0,0,0,0,0,0
ENSG00000253028,0,0,0,0,0,0,0,0,0
ENSG00000253030,0,0,0,0,0,0,0,0,0
ENSG00000253031,0,0,0,0,0,0,0,0,0
ENSG00000253032,0,0,0,0,0,0,0,0,0
ENSG00000253035,0,0,0,0,0,0,0,0,0
ENSG00000253038,0,0,0,0,0,0,0,0,0
ENSG00000253039,0,0,0,0,0,0,0,0,0
ENSG00000253040,0,0,0,0,0,0,0,0,0
ENSG00000253041,0,0,0,0,0,0,0,0,0
ENSG00000253042,0,0,0,0,0,0,0,0,0
ENSG00000253043,0,0,0,0,0,0,0,0,0
ENSG00000253047,0,0,1,0,0,0,0,0,0
ENSG00000253048,0,0,0,0,0,0,0,0,0
ENSG00000253049,0,0,0,0,0,0,0,0,0
ENSG00000253051,0,0,0,0,0,0,0,0,0
ENSG00000253053,0,0,0,0,0,0,0,0,0
ENSG00000253054,0,0,0,0,0,0,0,0,0
ENSG00000253055,0,0,0,0,0,0,0,0,0
ENSG00000253056,0,0,0,0,0,0,0,0,0
ENSG00000253057,1,0,0,0,0,0,0,0,0
ENSG00000253058,0,0,0,0,0,0,0,0,0
ENSG00000253059,0,0,0,0,0,0,0,0,0
ENSG00000253060,0,0,0,0,0,0,0,0,0
ENSG00000253063,0,0,0,0,0,0,0,0,0
ENSG00000253064,0,0,0,0,0,0,0,0,0
ENSG00000253065,0,0,0,0,0,0,0,0,0
ENSG00000253066,0,0,0,0,0,0,0,0,0
ENSG00000253067,0,0,0,0,0,0,0,0,0
ENSG00000253070,0,0,0,0,0,0,0,0,0
ENSG00000253072,0,0,0,0,0,0,0,0,0
ENSG00000253073,0,0,0,0,0,0,0,0,0
ENSG00000253074,0,0,0,0,0,0,0,0,0
ENSG00000253075,0,0,0,0,0,0,0,0,0
ENSG00000253077,0,0,0,0,0,0,0,0,0
ENSG00000253078,0,0,0,0,0,0,0,0,0
ENSG00000253079,0,0,0,0,0,0,0,0,0
ENSG00000253080,0,0,0,0,0,0,0,0,0
ENSG00000253081,0,0,0,0,0,0,0,0,0
ENSG00000253083,0,0,0,0,0,0,0,0,0
ENSG00000253084,0,0,0,0,0,0,0,0,0
ENSG00000253085,0,0,0,0,0,0,0,0,0
ENSG00000253086,0,0,0,0,0,0,0,0,0
ENSG00000253087,0,0,0,0,0,0,0,0,0
ENSG00000253088,0,0,0,0,0,0,0,0,0
ENSG00000253089,0,0,0,0,0,0,0,0,0
ENSG00000253090,0,0,0,0,0,0,0,0,0
ENSG00000253092,0,2,0,1,0,1,0,1,1
ENSG00000253093,0,0,0,0,0,0,0,0,0
ENSG00000253094,0,0,0,0,0,0,0,0,0
ENSG00000253096,0,0,0,0,0,0,0,0,0
ENSG00000253097,0,0,0,0,0,0,0,0,0
ENSG00000253098,0,0,0,0,0,0,0,0,0
ENSG00000253099,0,0,0,0,0,0,0,0,0
ENSG00000253100,0,1,0,0,0,0,0,0,1
ENSG00000253102,7,10,2,3,3,2,8,7,4
ENSG00000253103,0,0,0,0,0,0,0,0,0
ENSG00000253104,0,0,0,0,0,0,0,0,0
ENSG00000253105,0,0,0,0,1,1,0,0,14
ENSG00000253106,27,24,15,27,26,33,29,20,18
ENSG00000253107,0,0,0,0,0,0,0,0,0
ENSG00000253108,0,0,0,0,0,0,0,0,0
ENSG00000253109,0,0,0,0,0,0,0,0,0
ENSG00000253110,0,0,0,0,0,0,0,0,0
ENSG00000253111,0,0,1,0,0,1,0,0,0
ENSG00000253112,0,0,0,0,0,0,0,0,0
ENSG00000253114,0,0,0,0,0,0,0,0,1
ENSG00000253115,0,0,0,0,0,0,0,0,0
ENSG00000253116,0,0,0,0,0,0,0,0,0
ENSG00000253117,0,17.59,0,0,5.74,0,0,0,0
ENSG00000253118,0,0,0,0,0,0,0,0,0
ENSG00000253119,1,0,1,0,0,0,0,0,0
ENSG00000253120,0,0,0,0,0,0,0,0,0
ENSG00000253121,0,0,0,0,0,0,0,0,0
ENSG00000253122,0,0,0,0,0,0,0,0,0
ENSG00000253123,0,0,0,4,2,27,10,2,0
ENSG00000253124,0,0,0,0,0,0,0,0,0
ENSG00000253125,0,0,0,1,0,0,0,0,0
ENSG00000253126,0,0,0,0,0,0,0,0,0
ENSG00000253127,0,0,0,0,0,0,0,0,0
ENSG00000253130,0,0,0,0,0,0,0,0,0
ENSG00000253131,0,0,0,0,0,0,0,0,0
ENSG00000253132,0,0,0,0,0,0,0,0,0
ENSG00000253133,0,1,1,6,0,0,0,1,0
ENSG00000253134,0,0,0,0,0,0,0,0,0
ENSG00000253135,0,0,0,0,0,0,0,0,0
ENSG00000253137,0,0,0,0,0,0,0,0,0
ENSG00000253138,0,0,0,0,0,0,0,0,0
ENSG00000253139,0,0,0,0,0,0,0,0,0
ENSG00000253140,0,0,0,0,0,0,0,0,0
ENSG00000253141,0,0,0,0,0,0,0,0,0
ENSG00000253142,0,0,0,0,0,0,0,0,0
ENSG00000253143,0,0,0,0,0,0,0,0,0
ENSG00000253144,1,1,0,1,4.01,0,1,0,1
ENSG00000253146,0,0,0,0,0,1,0,0,0
ENSG00000253147,0,0,0,1,0,0,0,0,0
ENSG00000253148,0,0,0,0,0,0,0,0,0
ENSG00000253149,0,0,0,0,0,0,0,0,0
ENSG00000253152,0,0,0,0,0,0,0,0,0
ENSG00000253153,0,0,0,0,0,0,0,0,0
ENSG00000253154,0,0,0,0,0,0,0,0,0
ENSG00000253155,0,0,0,0,0,0,0,0,0
ENSG00000253156,0,0,0,0,0,0,0,0,0
ENSG00000253158,0,0,0,0,0,0,0,0,0
ENSG00000253159,6.03,14.04,2.01,4.05,5,1.71,1.72,6.89,11
ENSG00000253160,0,0,0,0,0,0,0,0,0
ENSG00000253161,0,1,1,0,5,16,6,1,10
ENSG00000253162,0,0,0,0,0,0,0,0,0
ENSG00000253163,0,0,0,0,0,0,0,0,0
ENSG00000253164,0,19,0,0,0,0,0,0,0
ENSG00000253165,0,0,0,0,0,0,0,0,0
ENSG00000253166,0,0,0,0,0,0,0,0,0
ENSG00000253167,2,1,1,2,2,1,0,0,0
ENSG00000253168,0,0,0,0,0,0,0,0,0
ENSG00000253169,0,0,0,0,0,0,0,0,0
ENSG00000253170,0,0,0,0,0,0,0,0,0
ENSG00000253171,0,0,0,0,0,0,0,0,0
ENSG00000253172,0,0,0,0,0,0,0,0,0
ENSG00000253173,1,0,0,1,0,0,0,0,0
ENSG00000253174,2,6,1,0,1,0,2,0,1
ENSG00000253175,0,0,1,0,0,1,0,2,0
ENSG00000253176,0,0,0,0,0,0,0,0,0
ENSG00000253177,0,0,0,1,0,0,0,0,0
ENSG00000253178,0,0,0,0,0,0,0,0,0
ENSG00000253179,0,0,0,0,0,0,0,0,0
ENSG00000253180,1,0,1,0,1,2,0,3,2.01
ENSG00000253181,0,0,0,0,0,0,0,0,0
ENSG00000253182,0,0,0,0,0,0,0,0,0
ENSG00000253183,0,0,1,1,2,0,0,1,0
ENSG00000253184,0,0,0,0,0,0,0,0,0
ENSG00000253186,0,0,0,0,0,0,0,0,0
ENSG00000253187,0,0,0,0,0,0,0,0,0
ENSG00000253188,0,0,0,0,0,0,0,0,0
ENSG00000253189,0,0,0,0,0,0,0,0,0
ENSG00000253190,5,0,4,2,1,0,0,0,0
ENSG00000253191,0,0,0,0,0,0,0,0,0
ENSG00000253194,0,0,1,2,0,0,2,0,0
ENSG00000253195,0,0,0,0,0,0,0,0,0
ENSG00000253196,1,0,0,0,2,0,0,1,0
ENSG00000253197,0,0,0,0,0,0,0,0,0
ENSG00000253198,0,0,0,0,0,0,0,0,0
ENSG00000253199,0,0,0,0,0,0,0,0,0
ENSG00000253200,47,88,79,78,65,55,63,21,34
ENSG00000253202,0,0,0,0,0,0,0,0,0
ENSG00000253203,8.49,37.62,35.31,18.31,16.73,10.45,1.9,30.64,19.65
ENSG00000253204,0,0,0,0,0,0,1.08,0,0
ENSG00000253205,0,0,0,0,0,0,0,0,0
ENSG00000253206,0,0,0,0,0,0,0,0,0
ENSG00000253207,0,0,0,0,0,0,0,0,0
ENSG00000253208,0,0,0,0,0,0,0,0,0
ENSG00000253209,0,0,0,0,0,0,0,0,0
ENSG00000253210,3,6,4,11,15,11,9,3,8
ENSG00000253213,1.01,4,2,2,0,1,0,1,1
ENSG00000253214,0,0,0,0,0,0,0,0,0
ENSG00000253215,0,0,0,0,0,0,0,0,0
ENSG00000253216,0,0,0,0,0,0,0,0,0
ENSG00000253217,0,0,0,0,0,0,0,0,0
ENSG00000253218,0,6,0,0,0,1,0,0,3.02
ENSG00000253219,0,0,0,0,3.28,0,0,0,0
ENSG00000253220,0,0,0,1,0,3,0,0,0
ENSG00000253223,1.01,0,3.04,2.03,0,1,0,0,1.01
ENSG00000253224,0,0,0,0,0,0,0,0,0
ENSG00000253225,0,0,0,0,0,0,0,0,0
ENSG00000253226,0,0,0,0,0,0,0,0,0
ENSG00000253227,0,0,0,0,0,0,0,0,0
ENSG00000253228,0,0,0,0,0,0,0,0,0
ENSG00000253229,0,0,0,0,0,0,0,0,0
ENSG00000253230,210,63,78,2,2,0,0,0,0
ENSG00000253231,0,0,0,0,0,0,0,0,0
ENSG00000253232,0,0,0,0,0,0,0,0,0
ENSG00000253233,0,0,0,0,0,0,0,0,0
ENSG00000253234,0,0,0,0,0,0,0,0,0
ENSG00000253235,0,0,0,0,0,0,0,0,0
ENSG00000253236,0,0,0,0,0,0,0,0,0
ENSG00000253237,0,0,0,0,0,0,0,0,0
ENSG00000253238,0,0,0,0,0,0,0,0,0
ENSG00000253239,0,0,0,0,0,0,0,0,0
ENSG00000253240,0,0,0,0,0,0,0,0,0
ENSG00000253241,0,0,0,0,0,0,0,0,0
ENSG00000253242,0,0,0,0,0,0,0,0,0
ENSG00000253244,0,0,0,0,0,0,0,0,0
ENSG00000253245,0,0,0,0,0,0,0,0,0
ENSG00000253247,0,0,0,0,0,0,0,0,0
ENSG00000253250,282,172,332,447,378,311,242,139,207
ENSG00000253251,67.35,45.35,36.79,46.5,62.42,47.43,52.35,33.75,35.39
ENSG00000253252,0,3,0,0,0,0,0,0,0
ENSG00000253256,0,0,0,0,0,0,0,0,0
ENSG00000253257,0,0,0,0,0,0,0,0,0
ENSG00000253258,0,0,0,2,0,0,0,0,0
ENSG00000253259,0,0,0,0,0,0,0,0,0
ENSG00000253260,0,0,0,0,0,0,0,0,0
ENSG00000253261,0,0,0,0,0,0,0,0,0
ENSG00000253262,0,0,0,0,0,0,0,0,0
ENSG00000253263,0,0,0,1,0,2,0,1,1
ENSG00000253265,0,0,0,0,0,0,0,0,0
ENSG00000253266,0,1,0,2,0,0,0,0,0
ENSG00000253267,0,0,0,0,0,0,0,0,0
ENSG00000253269,0,0,0,0,0,0,0,0,0
ENSG00000253270,0,0,0,0,0,0,0,0,0
ENSG00000253271,0,0,0,0,0,0,0,0,0
ENSG00000253273,0,0,0,0,0,0,0,0,0
ENSG00000253274,0,0,0,0,0,0,0,0,0
ENSG00000253275,0,0,0,0,0,0,0,0,0
ENSG00000253276,270,473,557,363,251,250,186,106,187
ENSG00000253278,0,0,0,0,0,0,0,0,0
ENSG00000253279,0,0,0,0,0,0,0,0,0
ENSG00000253280,0,0,0,0,0,0,0,0,0
ENSG00000253281,0,0,0,0,0,0,0,0,0
ENSG00000253282,0,0,2,4,0,1,4,0,0
ENSG00000253283,0,0,0,0,0,0,0,0,0
ENSG00000253284,1,18,3,0,0,0,5,1,2
ENSG00000253286,0,0,0,0,0,0,1,0,1
ENSG00000253287,0,0,0,0,0,0,0,0,0
ENSG00000253288,0,0,2,1,0,0,0,0,0
ENSG00000253290,2,0,0,0,0,0,0,0,0
ENSG00000253291,0,0,0,0,0,0,0,0,0
ENSG00000253292,0,0,0,0,0,1,0,0,0
ENSG00000253293,0,0,5,0,0,0,1,0,0
ENSG00000253294,0,0,0,0,0,0,0,0,0
ENSG00000253295,0,0,0,0,0,0,0,0,0
ENSG00000253297,0,0,0,0,0,0,0,0,0
ENSG00000253298,0,0,0,0,0,0,0,0,0
ENSG00000253299,0,0,0,0,0,0,0,0,0
ENSG00000253300,0,0,0,0,0,0,0,0,0
ENSG00000253301,0,0,0,0,0,0,0,0,0
ENSG00000253302,0,0,0,0,0,2,3,0,1
ENSG00000253303,0,0,0,0,0,0,0,0,0
ENSG00000253304,92,419,635,962,1207,351,72,21,95
ENSG00000253305,357.41,332.45,1231.99,2120.64,2200.16,2324.36,1477.3,1473.01,3174.27
ENSG00000253307,0,0,0,0,0,1,2,0,0
ENSG00000253308,0,72,5,26,8,0,0,0,0
ENSG00000253309,2,3,1,1,80,56,4,1,4
ENSG00000253310,0,0,0,0,0,0,0,0,0
ENSG00000253311,0,0,0,0,0,0,0,0,0
ENSG00000253312,0,0,0,0,0,0,0,0,0
ENSG00000253313,170,41,29,56,17,0,1,0,4
ENSG00000253314,0,0,0,0,0,0,0,0,0
ENSG00000253315,0,0,0,0,0,0,0,0,0
ENSG00000253317,0,0,0,0,0,0,0,0,0
ENSG00000253318,0,0,0,0,0,0,0,0,0
ENSG00000253319,0,0,0,0,0,0,0,0,0
ENSG00000253320,46,42,48,39,64,81,16,41,86
ENSG00000253321,0,0,0,0,0,0,0,0,0
ENSG00000253322,0,0,0,0,0,0,0,0,0
ENSG00000253325,0,0,0,0,0,0,0,0,0
ENSG00000253326,1.01,16.42,9.29,3.09,11.51,3.45,1.01,3.32,3.01
ENSG00000253327,3,6,8,10,8,5,6,2,2
ENSG00000253328,0,0,0,0,0,0,0,0,0
ENSG00000253329,0,0,0,0,0,0,0,0,0
ENSG00000253330,0,0,0,0,0,8.01,3,2,0
ENSG00000253331,0,0,0,0,0,0,0,0,0
ENSG00000253332,0,0,0,0,0,0,0,0,0
ENSG00000253333,1.31,8.2,2.66,4.63,4.94,2.69,3.6,7.34,6.03
ENSG00000253334,0,0,0,0,0,0,0,0,0
ENSG00000253335,0,0,0,0,0,0,0,0,0
ENSG00000253336,0,0,1,2,1,1,2,0,5
ENSG00000253338,0,0,0,0,0,0,0,0,0
ENSG00000253339,0,0,0,0,0,0,0,0,0
ENSG00000253340,0,0,0,0,0,0,0,0,1
ENSG00000253341,199.67,112.14,174.31,156.05,168.49,228.51,67.78,54.69,96.16
ENSG00000253342,0,0,0,0,0,0,0,0,0
ENSG00000253343,0,0,0,0,0,0,0,0,0
ENSG00000253344,0,0,0,0,0,0,0,0,0
ENSG00000253345,0,0,0,0,0,0,0,0,0
ENSG00000253346,0,0,0,0,0,0,0,0,0
ENSG00000253347,2,1,4,1,0,2,2,0,0
ENSG00000253348,4,25,0,0,0,0,5,0,0
ENSG00000253349,0,0,0,0,0,0,0,0,0
ENSG00000253351,0,0,0,0,0,0,0,0,0
ENSG00000253352,6902.52,4157,7837.54,7393.5,7501,9668.04,6419,5570.01,5823.27
ENSG00000253354,0,0,0,0,0,0,0,0,0
ENSG00000253355,0,0,0,0,0,0,0,0,0
ENSG00000253356,0,0,2,2,4,3,5,0,0
ENSG00000253357,1,0,1,0,0,0,0,0,0
ENSG00000253358,0,0,0,2,0,0,0,0,0
ENSG00000253359,0,0,0,0,0,0,0,0,0
ENSG00000253361,1,0,8,1,3,0,2,1,0
ENSG00000253362,0,0,0,0,0,0,0,0,0
ENSG00000253363,0,0,0,0,0,0,0,0,0
ENSG00000253364,0,0,0,0,0,0,0,0,0
ENSG00000253365,0,0,0,0,0,0,0,0,0
ENSG00000253366,0,0,0,0,0,0,0,0,0
ENSG00000253367,0,0,0,0,0,0,0,0,0
ENSG00000253368,442,325,169,167,788,730,796,522,541
ENSG00000253369,1,2,0,0,1,0,0,4,9
ENSG00000253370,0,0,0,0,0,0,0,0,0
ENSG00000253372,1,0,0,0,0,0,2,1,1
ENSG00000253373,0,0,0,0,0,0,0,0,0
ENSG00000253374,0,0,0,0,0,0,0,1.09,0
ENSG00000253376,0,1,0,0,0,0,0,0,0
ENSG00000253377,0,0,0,0,0,0,0,0,0
ENSG00000253380,0,0,0,0,0,0,0,0,0
ENSG00000253381,0,0,0,0,0,0,0,0,0
ENSG00000253382,0,0,0,0,0,0,0,0,0
ENSG00000253383,0,0,0,0,0,0,0,0,0
ENSG00000253384,0,0,0,0,0,1.03,0,0,0
ENSG00000253385,0,0,0,0,0,0,0,0,0
ENSG00000253386,0,0,0,0,0,0,0,0,0
ENSG00000253387,0,0,0,0,0,0,0,0,0
ENSG00000253388,0,0,0,0,0,0,0,0,0
ENSG00000253389,0,0,0,1,2,5,0,0,1
ENSG00000253390,1,3,7,18,22,12,12,3,3
ENSG00000253391,0,0,0,0,0,0,0,0,0
ENSG00000253392,1,3,4,4,2,5,1,0,0
ENSG00000253393,0,0,0,0,0,0,0,0,0
ENSG00000253394,0,0,0,0,0,0,0,0,0
ENSG00000253395,0,0,0,1,3,0,3,0,2
ENSG00000253396,0,0,0,0,0,0,0,0,0
ENSG00000253397,0,0,0,0,0,0,0,0,0
ENSG00000253398,0,0,0,0,0,0,0,0,0
ENSG00000253399,0,0,0,0,0,0,0,0,0
ENSG00000253400,0,0,0,0,0,0,0,0,0
ENSG00000253401,0,0,0,0,0,0,0,0,0
ENSG00000253403,0,0,0,0,0,0,0,0,0
ENSG00000253404,13,6,3,4,10,15,8,1,1
ENSG00000253405,0,27,6,10,3,0,0,0,0
ENSG00000253406,0,0,0,0,0,0,0,0,0
ENSG00000253407,0,0,0,0,0,0,0,0,0
ENSG00000253408,0,0,0,0,0,0,1,0,0
ENSG00000253409,0,0,0,0,0,0,0,0,0
ENSG00000253410,0,0,0,0,0,0,0,0,0
ENSG00000253412,0,0,0,0,0,0,0,0,0
ENSG00000253413,0,0,0,0,0,0,0,0,0
ENSG00000253414,0,0,1,0,0,20,30,8,4
ENSG00000253415,0,0,0,0,0,0,0,0,0
ENSG00000253416,0,0,0,0,0,0,0,0,0
ENSG00000253417,0,0,0,0,0,0,0,0,0
ENSG00000253418,0,0,0,0,0,0,0,0,0
ENSG00000253420,0,0,0,0,0,0,0,0,0
ENSG00000253421,0,0,0,0,0,0,0,0,0
ENSG00000253422,0,0,0,0,0,0,0,0,0
ENSG00000253423,0,0,0,0,0,0,0,0,0
ENSG00000253424,0,0,0,0,0,0,0,0,0
ENSG00000253425,0,0,0,0,0,0,0,0,0
ENSG00000253427,0,0,0,0,0,1,0,0,0
ENSG00000253428,0,0,0,0,0,0,0,0,0
ENSG00000253429,0,0,0,0,0,0,0,0,0
ENSG00000253430,0,1,0,0,0,0,0,0,0
ENSG00000253431,11.02,3.01,5,3,3.01,5,1.01,3,4
ENSG00000253432,0,0,0,0,0,0,0,0,0
ENSG00000253433,0,0,0,0,0,0,0,0,0
ENSG00000253434,0,0,0,3,0,0,0,0,0
ENSG00000253435,0,0,0,0,0,0,0,0,0
ENSG00000253437,0,0,0,0,0,0,0,0,0
ENSG00000253438,15,11,12.45,74,87.6,41.78,77.42,16,9.28
ENSG00000253439,0,0,0,0,0,0,0,0,0
ENSG00000253440,0,0,0,0,0,0,0,0,0
ENSG00000253441,0,0,0,0,0,0,0,0,0
ENSG00000253444,0,0,0,0,0,0,0,0,0
ENSG00000253445,0,1,2,7,8,3,2,3,0
ENSG00000253447,0,0,0,0,0,0,0,0,0
ENSG00000253448,0,0,0,0,0,0,0,0,0
ENSG00000253449,0,0,0,0,0,0,0,0,0
ENSG00000253451,0,0,0,0,0,0,0,0,0
ENSG00000253452,0,0,0,0,1,0,0,0,0
ENSG00000253454,0,0,0,0,0,0,0,0,0
ENSG00000253455,0,0,0,0,0,0,0,0,0
ENSG00000253456,0,0,0,0,0,0,0,0,0
ENSG00000253457,0,0,0,0,1,0,0,0,0
ENSG00000253458,0,0,0,0,0,0,0,0,0
ENSG00000253460,0,0,0,0,0,0,0,0,0
ENSG00000253461,0,0,0,0,0,0,0,0,0
ENSG00000253462,0,0,0,0,0,0,0,0,0
ENSG00000253463,0,0,2,0,0,0,0,0,0
ENSG00000253465,0,0,0,0,0,0,0,0,0
ENSG00000253467,0,0,0,0,0,0,0,0,0
ENSG00000253468,0,0,0,0,0,0,0,0,0
ENSG00000253469,0,0,0,0,0,0,0,0,0
ENSG00000253470,0,0,0,0,0,0,0,0,0
ENSG00000253471,0,0,4,10,4,2,0,1,0
ENSG00000253472,0,0,0,0,0,0,0,0,0
ENSG00000253474,0,0,0,0,0,0,0,0,0
ENSG00000253475,0,0,0,0,0,0,0,0,0
ENSG00000253476,3,0,1,1,2,0,0,2,3
ENSG00000253477,3,5.8,4,4,2,0,4,0,0
ENSG00000253479,0,0,0,0,0,0,0,0,0
ENSG00000253480,0,0,0,0,0,0,0,0,0
ENSG00000253481,0,0,0,0,0,0,0,0,0
ENSG00000253482,0,0,0,0,0,0,0,0,0
ENSG00000253483,0,0,0,0,1,0,0,0,0
ENSG00000253484,0,0,0,0,0,0,0,0,0
ENSG00000253485,17.48,15.11,6.4,3,11,7.79,0,5.3,7.14
ENSG00000253487,0,0,0,0,0,0,0,0,0
ENSG00000253488,0,1,3,2,3,0,0,0,0
ENSG00000253489,0,0,0,0,0,0,0,0,0
ENSG00000253490,0,0,1,0,0,0,0,0,0
ENSG00000253491,0,0,0,0,0,0,0,0,0
ENSG00000253492,0,0,0,0,0,0,0,0,0
ENSG00000253493,0,0,0,0,0,0,0,0,0
ENSG00000253495,0,0,0,0,0,0,0,0,0
ENSG00000253496,0,0,0,0,0,0,0,0,0
ENSG00000253497,0,0,0,0,0,0,0,0,0
ENSG00000253499,0,0,0,0,0,0,0,0,0
ENSG00000253500,0,0,0,0,0,0,0,0,1
ENSG00000253501,0,0,0,0,0,0,0,0,0
ENSG00000253502,0,0,0,0,0,0,0,0,0
ENSG00000253503,0,0,0,0,0,0,0,0,0
ENSG00000253504,0,0,0,0,0,0,0,0,0
ENSG00000253505,0,0,0,0,0,0,0,0,0
ENSG00000253506,0,0,0,0.97,2.22,1.01,0,0,1.01
