gene_id,heart18_0,heart18_2,heart18_4,heart18_6,heart18_10,heart18_15,heart18_20,heart18_40,heart18_60
ENSG00000023516,1470,950,960,1878,1650,1861,2264,1983,2203
ENSG00000023572,209,244,111,200,155,206,536,255,234
ENSG00000023608,520.32,408,330.93,278.07,231.19,234.21,340.3,232,313
ENSG00000023697,282,959,1081,892,487,424,459,255,199
ENSG00000023734,6922,5461,4307,4972,4029,4442,5020,3365,2786
ENSG00000023839,26,14,12,65,63,70,10,5,10
ENSG00000023892,57,91,76,24,44,40,28,24,28
ENSG00000023902,657,1105,1162,2077,1245,1503,1486,1399,1117
ENSG00000023909,873,359,232,195,457,263,358,214,311
ENSG00000024048,1415,1012,1144,1697,1409,1449,1392,1527,1460
ENSG00000024422,400,1616,961,2200,3929,3257,2383,3889,4947
ENSG00000024526,1780.88,1018,1148,1691,570,645,3635.96,420.83,141
ENSG00000024862,176,144,289,225,105,110,61,74,59
ENSG00000025039,508,141,101,730,884,1730,3429,1546,1267
ENSG00000025156,464,735,754,791,626,788,653,650,697
ENSG00000025293,2265,2112,2375,1778,1301,1418,1212,1514,1320
ENSG00000025423,73,18,12,6,18,15,24,40,46
ENSG00000025434,197,209,303,176,226,204,84,110,116
ENSG00000025708,2,2.34,24,27.56,144.86,100.5,65.21,40,52.1
ENSG00000025770,876,861,1077,843,698,700,960,744,489
ENSG00000025772,867,1001,1188,1164,830,955,1123,779,736
ENSG00000025796,4236.27,2840.75,2061.82,3231.87,2814.08,3277.51,3228.64,2506.34,2855.85
ENSG00000025800,5230.81,5340.15,3987.3,4176.65,3377.79,3982.11,5033.75,4229.47,3542.77
ENSG00000026025,7172,7282,55475,51406,46559,40423,30276,36516,26556.08
ENSG00000026036,132.75,167.55,124.06,60.63,89.89,58.05,76.28,80.22,127.83
ENSG00000026103,72,30,6,32,48,66,153,379,749
ENSG00000026297,143.98,148.74,350,120,232,279,106.44,109,160.34
ENSG00000026508,299,338,26,221,5258,2048,1347,713,1277
ENSG00000026559,193,1309,775,247,176,94,303,68,85
ENSG00000026652,796,1301,1558,1536,3294,2488,1077,942,605
ENSG00000026751,0,4,0,0,0,0,1,0,2
ENSG00000026950,58.46,41.65,50.52,84.72,262.84,383.71,120.98,433.89,592.61
ENSG00000027001,539,474,606,359,295,347,705,250,270
ENSG00000027075,149,242,366.99,849.66,1038,1270,1213,275.23,184
ENSG00000027644,1,2,79,11,2,1,0,3,8
ENSG00000027697,800,834,728,736,688,720,653,858,1233
ENSG00000027847,194,198,510,347,375,419,388,389,335
ENSG00000027869,46,9,27,2,9,19,15,6,10
ENSG00000028116,627,500,558,609,649,614,834,439,350
ENSG00000028137,31,23,46,44,44,379,66,101,95
ENSG00000028203,1607,1845,3863,2117,1973,2371,2787,2026,1570
ENSG00000028277,167,95,56,28,11,25,231,580,433
ENSG00000028310,1149.72,1158.12,1352.34,966.05,686.1,710.06,871.27,708.32,557.87
ENSG00000028528,1502,2059,2779,2541,2569,2673,2015,2838,2943
ENSG00000028839,949,438,429,545,257,281,350,190,200
ENSG00000029153,856,462,398,193,100,125,478,252,248
ENSG00000029363,10293.21,6769.54,5302.19,7005.23,3390.94,4541,4703.99,4238.58,3982.75
ENSG00000029364,1539,1887,1697,1866,1766,1877,1659,1582,1438
ENSG00000029534,340,65,55,28,90,139,57,218,234
ENSG00000029559,0,0,0,0,0,0,0,0,0
ENSG00000029639,432,328,392,197,213,267,277,222,190
ENSG00000029725,2166,1744,1776,2453,2402,2625,2876,2562,2187
ENSG00000029993,9071.93,8102.16,5872.98,3751.98,1534,1535.97,3129.97,955,654
ENSG00000030066,6692,4602,3985,3189,1923,1697,2212,1682,1675
ENSG00000030110,986.73,977.84,1125,917.06,748.52,866.88,1403.12,876.78,723.41
ENSG00000030304,1,0,1,0,5,2,0,0,1
ENSG00000030419,87,119,344,206,190,155,176,130,88
ENSG00000030582,1929,3002,5149,4063,4718,4224,2087,3948,4100
ENSG00000031003,577,539,530,1219,827,1072,1453,1313,1663
ENSG00000031081,187,570,376,1280,2300,3554,2544,4161,3585
ENSG00000031691,411,320,269,254,109,147,218,108,89
ENSG00000031698,2657,2318,2404,2312,2309,2311,2599,2407,3091
ENSG00000031823,1905,1621,1884,1609,1361,1641,1581,1662,1431
ENSG00000032219,596,591,603,724,723,890,708,718,711
ENSG00000032389,389,441,505,311,330,384,460,281,239
ENSG00000032444,1446,1218,1097.44,862,920,807,700,789,638
ENSG00000032742,143,163,335,461,384,455,447,354,381
ENSG00000033011,815.7,704.91,602.22,399.81,359.53,311.48,371.76,308.95,366.89
ENSG00000033030,1176,894,893,786,603,651,611,554,543
ENSG00000033050,2070.22,1253.84,1102.13,1216.01,966.75,1067.91,1553.2,1128.8,945.13
ENSG00000033100,495,598.38,943,1218.27,1500.39,1760,1649,2572.95,2135.98
ENSG00000033122,1,0,1,25,5,29,32,221,200
ENSG00000033170,606,1260,2341,1347,1314,875,779,793,1035
ENSG00000033178,2343,1264,1250,1958,1207,1345,2290,1317,1125
ENSG00000033327,270,763,787,1368,1145,1925,1236,1336,810
ENSG00000033627,1637,1257,1088,1300,1285.89,1415,1281,1207,1260
ENSG00000033800,994,1012,1560,1491,1415,1572,1262,1509,1421
ENSG00000033867,2171,1542,685,733,494,656,1039,643,474
ENSG00000034053,290,335,555,552,483,626,333,296,195
ENSG00000034152,835,788.94,837,525,547.91,598,673.82,764.83,494
ENSG00000034239,3,12,19,21,30,11,5,10,4
ENSG00000034510,5328,10913,11107,9082,13027,13902,12262,11039,7697
ENSG00000034533,234,192,251,187,204,189,152,179,173
ENSG00000034677,402,1609,820,1069,810,1160,1314,1633,1753
ENSG00000034693,414,251,234,308,359,381,443,358,280
ENSG00000034713,921,888,1245,1506,1552,2109,1933,1845,1554
ENSG00000034971,0,0,0,1,0,0,1,0,1
ENSG00000035115,465,194,473,270,330,403,176,285,246
ENSG00000035141,4190.98,2047,1998,1573,1294,1424,2075,878,681
ENSG00000035403,22833,12931,7229,15301,9038,10543,13588,18594,16520
ENSG00000035499,2232,1285,1282,725,187,174,317,52,17
ENSG00000035664,29,45,51,24,33,32,10,89,87
ENSG00000035681,800,582,1700,1192,804,892,814,872,778
ENSG00000035687,3724.97,1768,1534,1497,1031,990,1281,697,747
ENSG00000035720,0,0,0,0,0,1,0,0,0
ENSG00000035862,1214,1351,1141,1398,2083,3559,4081,10065,14782
ENSG00000035928,3744,2532,2594,2580,2203,2351,2326,2001,1896
ENSG00000036054,739,584,725,1055,711,896,730,777,902
ENSG00000036257,4484,3171,2721,3524,2390,2728,3429,2313,2142
ENSG00000036448,0,3,5,61,81,87,13,41,90
ENSG00000036473,0,0,0,8,32,7,0,0,1
ENSG00000036530,18,13,26,100,85,123,74,108,96
ENSG00000036549,1976,1446,1800,1965,1593,1661,1398,1390,1352
ENSG00000036565,0,0,0,0,0,0,0,0,0
ENSG00000036672,137,81,104,503,676,1320,1072,928,809
ENSG00000036828,8,0,0,0,7,5,1,0,0
ENSG00000037042,246.04,377.76,604.51,461.84,514.28,591.95,341.65,573.77,458.49
ENSG00000037241,532.34,629.83,587.42,682.38,472.77,570.26,689.6,432.53,416.45
ENSG00000037280,209,139,111,53,28,217,11,9,8
ENSG00000037474,5031,3641,2393,1912,1056,1213,2013,1162,1044
ENSG00000037637,763,833,904,884,851,1045,846,1072,871
ENSG00000037749,529,874,680,1049,713,870,1020,757,710
ENSG00000037757,430.17,350.11,486,453.23,616.2,546.07,443.06,436.29,334
ENSG00000037897,411,248,238,170,129,134,321,165,132
ENSG00000037965,0,0,11,50,629,171,82,37,37
ENSG00000038002,127,141,240,121,95,119,90,122,145
ENSG00000038210,500.55,497.29,645.45,559.21,595.97,334.9,421.11,168.27,188.51
ENSG00000038219,3163,2548,2164,2923,2575,2514,2064,2777,2938
ENSG00000038274,1366,705,752,658,782,945,966,957,929
ENSG00000038295,9,11,2,0,4,38,29,53,11
ENSG00000038358,1658.52,1353.93,1673.36,1627.4,1485.48,1638.72,1949.93,1666.62,1273.87
ENSG00000038382,1887,2313,2122,2729,2448,2836,4080,4446,3688
ENSG00000038427,16393,7256,24963,46216,38014,24190,25144,47673,43849
ENSG00000038532,425,730,604,837,846,858,1074,1001,845
ENSG00000038945,2,7,14,11,46,14,0,0,2
ENSG00000039068,7067,6210,5415,965,7452,2716,708,37,23
ENSG00000039123,5219,3331,2612,2816,2118,2472,2576,1921,1744
ENSG00000039139,12,24,6,8,10,11,10,4,1
ENSG00000039319,876,965,1067,2884,1885,2055,2042,1662,1521
ENSG00000039523,219,1128,1237,1563,2100,2151,1847,1823,1803
ENSG00000039537,1,0,1,1,9,40,3,141,517
ENSG00000039560,7898,3160,1759,2485,1895,3676,9881,5750,4073
ENSG00000039600,2,0,1,2,1,4,2,0,0
ENSG00000039650,778,988,1283,652,612,573,646,581,453
ENSG00000039987,37,16,20,1,0,0,0,0,0
ENSG00000040199,805,803,445,713,714,538,665,576,623
ENSG00000040275,1828,2252,1740,1388,784,844,2391,768,562
ENSG00000040341,1727.08,1610.93,1727.5,1917.43,1484.4,2372.96,2037.71,1596.96,1231.68
ENSG00000040487,187,256,255,204,238,223,210,195,146
ENSG00000040531,419,326,401,376,521,451,442,389,388
ENSG00000040608,313,313,80,22,65,50,26,17,15
ENSG00000040633,1665,2094,1633,1579,1464,1638,1494,1350,1326
ENSG00000040731,1,118,117,336,546,410,85,55,57
ENSG00000040933,1013,2269,1825,856,762,756,650,664,563
ENSG00000041353,17,32,13,7,20,36,40,38,84
ENSG00000041357,5070,3963,3283,3559,2092,2252,3164,1602,1373
ENSG00000041515,2,4,4,0,0,1,6,25,48
ENSG00000041802,2342,1511,1355,1139,811,806,1420,870,807
ENSG00000041880,15,59,65,69,163,285,129,139,155
ENSG00000041982,931,5528,13930,12124,1184,1448,6899,859,624
ENSG00000041988,185,228,256,217,199,249,193,236,220
ENSG00000042062,30,14,169,403,1542,424,52,58,99
ENSG00000042088,1543,1030,1429,746,503,461,479,279,207
ENSG00000042286,209,165,126,57,140,288,604,198,208
ENSG00000042304,0,2,0,0,0,1,0,0,1
ENSG00000042317,165,167,409,358,336,395,201,225,176
ENSG00000042429,816.62,740,530.52,718.88,560,560.01,701.13,540.23,595.65
ENSG00000042445,402,949,622,484,777,823,450,651,638
ENSG00000042493,458,1020,814,462,910,365,323,227,226
ENSG00000042753,1766,2016,1925,1268,1660,1637,2100,1735,1380
ENSG00000042781,18,60,5,7,7,12,4,21,5
ENSG00000042813,0,0,0,0,0,0,0,0,0
ENSG00000042832,0,0,1,3,26,27,27,33,17
ENSG00000042980,22,2,117,214,92,70,49,84,41
ENSG00000043039,0,1,4,28,47,29,18,0,0
ENSG00000043093,1592,1426,909,1340,834,1079,1217,821.99,758
ENSG00000043143,1834,1320,678,404,510,362,272,642,580
ENSG00000043355,4467,4943,413,42,6,3,2,7,17
ENSG00000043462,3,7,2,0,4,18,1,1,0
ENSG00000043514,750,529,792,597,505,402,398,292,278
ENSG00000043591,2,0,0,2,1,3,7,4,5
ENSG00000044012,0,0,0,0,0,0,0,0,0
ENSG00000044090,406,764.9,2126.85,1616.86,2648,2095,773,1769,1613
ENSG00000044115,11592,11438,8381,8742,9724,13424,14721,12899,11094
ENSG00000044446,764,768,971,800,1065,1169,680,782,534
ENSG00000044459,733,580,596,733,576,499,468,421,377
ENSG00000044524,29,12,5,20,421,410,166,1530,1273
ENSG00000044574,22802.9,28114,20357,19289,16380,15066.98,24744.96,17681.99,15404.98
ENSG00000046604,12312,9767,13127,15159,15382,8554,7202,2812,2295
ENSG00000046647,181,186,347,188,304,265,160,228,148
ENSG00000046651,702,561,738,707,544,621,559,558,497
ENSG00000046653,2719,624,633,639,209,364,208,331,286
ENSG00000046774,0,0,0,0,0,0,0,0,0
ENSG00000046889,1345,464,191,68,11,31,11,3,10
ENSG00000047056,343,418,554,717,622,797,690,832,641
ENSG00000047188,1444,1145,833,1163,929,868,1151,751,995
ENSG00000047230,1461,1089,1551,1135,960,1140,851,790,523
ENSG00000047249,813,1090,805,1202,995,1359,1183,1037,963
ENSG00000047315,6324,5533,4192,5213,4001,4684,5301,3718,3361
ENSG00000047346,184,216,377,705,609,989,670,850,901
ENSG00000047365,72,51,59,58,234,318,449,273,337
ENSG00000047410,7615.78,7003,6029,6597.44,5489,5245,6451,5499,4847
ENSG00000047457,65,8,1,9,12,96,6,15,103
ENSG00000047578,404,523,918,760,775,754,467,746,710
ENSG00000047579,228,225,393,298,328,438,371,453,354
ENSG00000047597,49,17,33,97,128,270,283,183,111
ENSG00000047617,51,43,44,29,7,7,1,3,2
ENSG00000047621,407.34,344,300,627,474,583,1039,520.72,488
ENSG00000047634,83,47,103.12,150,161,131,199,99,87
ENSG00000047644,1444,1062,1372,2135,1441,1485,1560,2098,1742
ENSG00000047648,19,37,357,687,995,686,379,335,288
ENSG00000047662,22,1,2,8,5,4,1,2,0
ENSG00000047849,10388,10008,8480,10440,11919,17607,15491,24399,21597
ENSG00000047932,544,608,731,886,808.46,912,937,1017.6,983
ENSG00000047936,0,0,0,0,1,3,0,0,3
ENSG00000048028,2732,1528,1905,2597,2299,3756,5712,3805,1904
ENSG00000048052,278,133,40,562,619,889,568,1260,1059
ENSG00000048140,1297,1223,1230,935,876,1100,1196,1003,854
ENSG00000048162,1477,820,477,367,333,309,669,240,214
ENSG00000048342,484,458,677,1119,833,805,562,720,725
ENSG00000048392,2676,1126,755,1034,688,684,844,852,1172
ENSG00000048405,217,204,245,467,380,412,469,376,397
ENSG00000048462,0,0,0,0,0,1,0,0,0
ENSG00000048471,267,478,575,589,649.91,686,367,585.85,607.89
ENSG00000048540,99,3,20,53,66,78,73,21,11
ENSG00000048544,1085.8,940,828,1053.81,766.94,1013.88,1586.77,891.87,1053.89
ENSG00000048545,90,46,50,37,34,46,27,19,20
ENSG00000048649,3188.24,2124.72,2481,3641.61,3016.9,3181,2712.6,3186,2907
ENSG00000048707,1317,989,1098,1414,1456,1838,2742,3575,2821
ENSG00000048740,1043,910,1443,3053,2364,3087,2783,3311,2959
ENSG00000048828,2428.75,1352.94,1862.79,2303.51,2710,2640.49,3684.81,3623.81,3132.58
ENSG00000048991,2733,1725,1901,1972,1674,1774,1988,1249,815
ENSG00000049089,50,1607,8611,507,232,145,20,44,249
ENSG00000049130,235,251,230,388,92,341,359,272,353
ENSG00000049167,341.91,341.68,390.51,413.99,306.77,364.15,352.55,243,173.11
ENSG00000049192,23,63,118,438,821,1254,784,1123,763
ENSG00000049239,165,778,2426,1704,3114,2824,857,2835,3125
ENSG00000049245,1057,1074,1252,2304,2337,2566,2888,2205,1874
ENSG00000049246,286,117,96,77,145,203,72,336,586
ENSG00000049247,1,3,3,0,0,0,0,0,0
ENSG00000049249,0,22,0,16,1,30,104,8,7
ENSG00000049283,40,12,45,10,14,74,94,268,149
ENSG00000049323,1091,1632,3062,9181,6975,11634,10481,16198,11283
ENSG00000049449,4338.72,3575.56,3230.5,3756.62,3832.54,4566.79,4338.82,3613.54,3773.79
ENSG00000049540,82,76,235,56,16,12,12,2665,8466
ENSG00000049541,1700,1907,1312,867,537,636,1107,505,307
ENSG00000049618,2618,2427,3090,3100,2721,2867,2403,3520,3334
ENSG00000049656,2577,1681,1704,1730,1398,1618,2554,1632,1555
ENSG00000049759,2316,1020,2115,1603,1319,1563,1312,795,558
ENSG00000049768,3,11,13,11,7,5,2,1,2
ENSG00000049769,107,136,213,277,248,386,440,229,167
ENSG00000049860,1201,1039,1227,1006,936,995,1045,1014,1568
ENSG00000049883,435,414,399,333,426,452,370,314,325
ENSG00000050030,26,57,7,20,10,22,10,14,19
ENSG00000050130,829,826,774,1079,786,940,1024,687,564
ENSG00000050165,543,1239,849,2281,2484,4735,5996,7842,7004
ENSG00000050327,2505.26,1553.18,1541.27,886.58,1562.32,742.72,495.52,562.42,581.6
ENSG00000050344,3428,1777,544,82,43,43,140,66,17
ENSG00000050393,1419,1288,1084,1618,1185,1134,1427,895,769
ENSG00000050405,2414,1024,1006,1669,1004,1457,2477,1838,2409
ENSG00000050426,314,380,584,344,940,823,477,505,434
ENSG00000050438,506,643,1082,3507,2560.96,1203,609.95,112,104
ENSG00000050555,716,586,816,737,1663,3220,342,1485,623
ENSG00000050628,39,2,4,6,6,50,13,81,81
ENSG00000050730,0,2,3,0,4,5,3,1,0
ENSG00000050748,1640,1452,1307,1472,1203,1359,1598,1230,1095
ENSG00000050767,194,627,2407,578,1408,704,251,488,352
ENSG00000050820,2439.69,1425.71,1998.99,3408.18,2559.79,3218.72,3358.67,3753.63,2769.08
ENSG00000051009,422,615,924,598,727,756,382,559,413
ENSG00000051108,557,385,396,696,859,1010,1174,1580,1840
ENSG00000051128,188.97,242,663,500.71,402,451.38,280.19,381,344
ENSG00000051180,567,695,546,462,196,239,492,148,44
ENSG00000051341,845,406,588,519,255,229,1050,190,59
ENSG00000051382,1294,2140,820,814,490,585,870,681,557
ENSG00000051523,796,953,1330,905,1445,980,731,561,415
ENSG00000051596,1264.9,1086.56,1605.35,937.1,629.94,563.62,649.05,487.12,252.41
ENSG00000051620,778,1848,1176,759,540,765,698,656,668
ENSG00000051825,991.21,1432,1393,1545,904,1077.15,1770.63,921,653
ENSG00000052126,2649,1892,2100,2067,1784,2012,1300,2173,2015
ENSG00000052344,1056,1152,1233,205,243,131,49,2,3
ENSG00000052723,1976,1517,1589,2089,1573,2020,2249,1222,1076
ENSG00000052749,2028,958,729,461,455,512,888,687,610
ENSG00000052795,428,356,1238,2855,1626,1790,1920,1142,1461
ENSG00000052802,3406,1931,1491,2715,2488,2035,3708,1099,761
ENSG00000052841,1573,1542,3038,2341,2143,2037,1141,1443,1420
ENSG00000052850,0,0,0,7,90,38,4,11,7
ENSG00000053108,107,58,38,17,8,3,0,0,0
ENSG00000053254,6537,2242,2302,3038,2345.28,3333,2790,3743,3587.56
ENSG00000053328,1,3,78,207,178,93,39,47,31
ENSG00000053371,380.97,668.73,931.8,544.85,650.95,692.99,518.98,573.98,402.05
ENSG00000053372,2023,1711,1085,868,636,707,1317,525,402
ENSG00000053438,703,701,2270,2186,890,744,237,114,34
ENSG00000053501,105,99,131,169,221,225,194,291,233
ENSG00000053524,106,211,310,427,242,106,59,52,36
ENSG00000053702,3,2,1,0,7,55,12,68,64
ENSG00000053747,55,11,16,5,34,59,66,75,121
ENSG00000053770,1480,1302,1037,1725,1039,1419,1781,827,920
ENSG00000053900,1111,665,1149,991,734,617,604,403,375
ENSG00000053918,36,34,74,72,293,381,268,904,812
ENSG00000054116,797,926,1151,742,857,1183,1175,1017,904
ENSG00000054118,8887,7891,7835,7083,4720,4820,4587,4582,4377
ENSG00000054148,673,836,1566,1330.98,1785,2087,1722,2250.99,2063.99
ENSG00000054179,37,45,21,5,3,1,0,3,2
ENSG00000054219,77.3,5.24,3,2,4,1,1,0,3.66
ENSG00000054267,1554.01,1368.84,1482.54,1845.02,1566.58,1717.93,1398,1543.12,1522.75
ENSG00000054277,337.94,272.59,714.09,521.43,604.72,508.95,245.39,281.25,163.09
ENSG00000054282,123,127,307,439,514,656,505,496,465
ENSG00000054356,72,26,6,67,12,30,153,15,12
ENSG00000054392,12,81,288,258,196,228,119,151,148
ENSG00000054523,4510,4111.23,3623.55,5413,4248.99,4824.17,5585,5778.94,4735.49
ENSG00000054598,8,1021,614,111,55,137,122,246,295
ENSG00000054611,437,538,630,476,549,726,553,573,476
ENSG00000054654,1262,1062,1134,1288,1364,3231,2128,9335,5226
ENSG00000054690,618,786,1299,645,855,738,475,292,179
ENSG00000054793,456,840,1585,1087,2009,2136,1243,2069,1461
ENSG00000054796,0,0,0,0,0,0,0,0,0
ENSG00000054803,0,0,0,0,0,0,0,0,0
ENSG00000054938,10,7,6,7,16,59,23,70,472
ENSG00000054965,1398,1378,1805,2357,2465,3195,2815,2893,2404
ENSG00000054967,115,164,143,101,73,59,131,52,44
ENSG00000054983,408,696,1859,1590,1199,1476,1062,888,774
ENSG00000055044,4768,3262,2447,2031,1173,1201,1942,982,865
ENSG00000055070,3351,4012,3680,3977,3882,4644,5350,4603,3969
ENSG00000055118,189,76,983,1701,1661.79,2866,4121,3869,2227
ENSG00000055130,3667,1956,2254,3556,3120,3320,3371,2601,2496
ENSG00000055147,260,467,527,694,609,684,589,602,636
ENSG00000055163,2074,968,1205,1083,1892,3253,2828,5307,3324
ENSG00000055208,3547,2527,2399,3803,3631,4973,4966,5434,5368
ENSG00000055211,514,515,523,882,954,1398,1554,1234,1264
ENSG00000055332,3203,2388,1769,2024,1887,2215,2273,2152,2451
ENSG00000055483,1962,1355,1271,1005,860,801,874,877,925
ENSG00000055609,1393,1423,1497,2059,2401,2260,2654,4260,3497
ENSG00000055732,66,241,203,174,581,152,75,35,35
ENSG00000055813,5.03,2,20.54,52.72,26.15,82.26,45.97,358.4,308.8
ENSG00000055917,4791,3895,3881,3410,2773,2994,2728,2861,2856
ENSG00000055950,713,748,958,668,775,748,759,678,576
ENSG00000055955,2.46,21.79,32.5,29,89.8,123,7.63,30.75,22.09
ENSG00000055957,0,2,0,0,43,91,0,5,5
ENSG00000056050,483,421,544,535.98,407,565,611,404,401.99
ENSG00000056097,4301,3202,2992,3921,2863,3468,3761,3410,3305
ENSG00000056277,506,538,316,240,185,185,166,120,118
ENSG00000056291,72,35,75,40,17,20,56,3,4
ENSG00000056487,691,418,173,102,48,60,15,24,31
ENSG00000056558,30,77,280,120,324,383,109,132,133
ENSG00000056586,1907,2050,1701,3110,2357,2763,3552,2691,2253
ENSG00000056736,166,82,173,152,51,76,45,64,23
ENSG00000056972,285,241,364,224,432,432,286,409,355
ENSG00000056998,1901,1160,1439,1764,1638,1565,1334,608,379
ENSG00000057019,3156,3249,2731,5374,3075,4400,6772,5358,5053
ENSG00000057149,262.06,4.17,2,0,0,0,1,0,0
ENSG00000057252,131,946,816,1052,739,795,1605,825,803
ENSG00000057294,2154,1076,6561.95,14263.97,10749.93,10297.96,13158.83,13942.78,11680.86
ENSG00000057468,0,0,0,0,0,4,0,4,2
ENSG00000057593,4,8,56,86,65,71,3,23,28
ENSG00000057608,14325.41,11406.01,10594.98,9834.77,7669.49,8413.45,8721.11,5929.87,4830.34
ENSG00000057657,21,1559,1036,91,39,23,6,2,12
ENSG00000057663,1268,910,696,813,609,692,845,577,510
ENSG00000057704,84,70,131,88,155,327,227,145,134
ENSG00000057757,1625,1517,1193,1056,833,926,972,793,732
ENSG00000057935,3492,2460,3183,2308,2066,2150,1399,1197,1080
ENSG00000058056,1421,1236,1086,1758,2025,2459,3782,2799,1995
ENSG00000058063,1017,1591,1258,2657,1881,1764,1925,1663,1443
ENSG00000058085,606,756,404,67,420,407,1195,288,239
ENSG00000058091,1173,298,2288,2765.9,1847.8,2407.14,2032,2187,1756
ENSG00000058262,7515,7067,6135,7172,6529,7837,8476,7805,7197
ENSG00000058272,3692,2961,2508,4272,2847,3330,4370,3494,3683
ENSG00000058335,4,7,1,4,1,1,14,2,4
ENSG00000058404,2,12,9,24,128,312,135,852,1003
ENSG00000058453,923.99,509.82,791.65,427.73,398.39,434.49,131.8,372.25,292.62
ENSG00000058600,1662,904,1364,900,824,902,837,660,597
ENSG00000058668,558,1638,6677,10605,10261,10703,10679,14151,12836
ENSG00000058673,3264.63,3845.97,5132.85,4829.93,4027.29,4370.37,3181.28,3701.57,2990.62
ENSG00000058729,1233,581,723,966,636,800,914,648,609
ENSG00000058799,613,597,646,557,537,729,507,443,345
ENSG00000058804,4508,2292,2062,1599,771,838,1537,430,353
ENSG00000058866,16,29,1,28,4,2,6,0,7
ENSG00000059122,437,525,540,621,664,721,549,666,703
ENSG00000059145,637,528,567,368,348,420,255,358,348
ENSG00000059377,8,16,30,30,35,20,12,1,2
ENSG00000059378,135,156,151,79,107,324,483,935,544
ENSG00000059573,3892,2739,3354,2528,2142,2047,2019,2417,2158
ENSG00000059588,845,696,1023,837,849,862,524,589,430
ENSG00000059691,524,517,655,631,507,555,742,416,389
ENSG00000059728,80.73,73.3,155.87,184.33,171.98,313.54,329.05,373.22,338.71
ENSG00000059758,581,883,783,939,600,757,1093,826,748
ENSG00000059769,260.18,350.16,210.2,267.69,235.3,229.38,319.91,223.51,233.71
ENSG00000059804,21102.55,41923.76,21915.3,16718.63,3452.61,3184.11,3243.81,984.13,968.13
ENSG00000059915,57,41,258,273,686,411,160,368,357
ENSG00000060069,1126,951,766,697,477,573,483,484,494
ENSG00000060138,7693.98,5380.98,3827.99,2513,2322.99,2915,4615.96,4323,4002
ENSG00000060140,39,66,28,32,48,13,17,5,4
ENSG00000060237,6819,5649,6829,8374,6474,6653,8950,14125,12817
ENSG00000060303,0,0,0,0,0,0,0,0,0
ENSG00000060339,5520,3315,2931,3750,2611,2740,3799,1746,1841
