gene_id,rep1_d_13,rep1_d_20,rep1_d_30,rep2_d_13,rep2_d_20,rep2_d_30,rep3_d_13,rep3_d_20,rep3_d_30
ENSG00000229571.7,0,0,0,0,0,0,0,0,0
ENSG00000277862.1,0,0,0,0,0,0,0,0,0
ENSG00000236179.1,0,0,0,0,0,0,0,0,0
ENSG00000275774.3,0,0,0,0,0,0,0,0,0
ENSG00000229978.1,0,0,0,0,0,0,0,0,0
ENSG00000233336.1,0,0,0,0,0,0,0,0,0
ENSG00000280267.4,0,0,0,0,0,0,0,0,0
ENSG00000179412.11,0,0,0,0,0,0,0,0,0
ENSG00000204505.4,0,0,0,0,0,0,0,0,0
ENSG00000279169.3,0,0,0,0,0,0,0,0,0
ENSG00000279804.2,0,0,0,0,0,0,0,0,0
ENSG00000250894.1,0,0,0,0,0,0,0,0,0
ENSG00000270601.4,0,0,0,0,0,0,0,0,0
ENSG00000231219.1,0,0,0,0,0,0,0,0,0
ENSG00000207511.1,0,0,0,0,0,0,0,0,0
ENSG00000182330.10,0,0,0,0,1,0,0,0,0
ENSG00000237700.2,1,0,0,0,0,0,0,0,0
ENSG00000204501.7,0,0,0,0,0,0,0,0,0
ENSG00000228229.2,0,0,0,0,0,0,0,0,0
ENSG00000204481.8,0,0,0,0,0,0,0,0,0
ENSG00000204480.8,0,0,0,0,0,0,0,0,0
ENSG00000204479.4,0,0,0,1,0,0,3,0,0
ENSG00000204478.9,0,0,0,0,0,0,0,0,0
ENSG00000162494.6,0,3,1,3,0,3,5,18,0
ENSG00000259961.1,0,0,0,0,0,0,0,0,0
ENSG00000215909.3,0,0,0,2,0,0,0,0,0
ENSG00000162493.16,383,2454,1375,500,1459,1372,806,2730,1066
ENSG00000222952.1,0,0,0,0,0,0,0,0,0
ENSG00000237445.2,0,0,0,0,1,0,2,0,0
ENSG00000253085.1,0,0,0,0,0,1,0,0,0
ENSG00000116731.22,968,1281,1605,813,1127,1600,1109,918,834
ENSG00000189337.17,489,838,360,361,710,607,1057,630,192
ENSG00000252151.1,0,0,0,0,0,0,0,0,0
ENSG00000231606.2,0,0,0,0,0,1,0,0,0
ENSG00000234593.3,0,0,0,0,0,0,0,0,0
ENSG00000235829.1,2,0,0,0,0,0,1,0,1
ENSG00000287756.1,1,0,3,1,0,0,5,0,1
ENSG00000175147.13,58,31,110,33,68,87,26,4,32
ENSG00000171729.14,287,260,440,299,299,540,246,120,212
ENSG00000204464.7,0,3,8,4,0,1,2,0,2
ENSG00000215720.4,0,0,2,0,0,1,3,0,0
ENSG00000278480.1,0,0,0,0,0,3,1,0,0
ENSG00000142621.19,39,5,13,8,12,16,44,4,13
ENSG00000233485.1,1,0,0,1,0,0,2,0,0
ENSG00000236045.1,0,0,0,0,0,0,0,0,0
ENSG00000228140.2,6,0,0,3,0,0,2,0,0
ENSG00000142634.13,467,319,451,606,335,470,551,216,199
ENSG00000162438.12,4,0,1,1,0,2,2,0,0
ENSG00000142615.8,2,3,0,0,0,0,1,0,0
ENSG00000215704.10,3,0,6,0,2,3,10,1,0
ENSG00000132906.18,349,394,551,343,280,491,443,340,466
ENSG00000116138.13,435,663,1149,278,476,813,372,455,613
ENSG00000251866.1,0,0,0,0,0,0,0,0,0
ENSG00000272510.1,0,0,0,0,0,0,0,0,0
ENSG00000116771.6,74,11,11,41,6,25,37,2,15
ENSG00000237301.1,5,1,1,11,0,1,5,4,2
ENSG00000235084.3,2,3,5,4,4,11,2,3,3
ENSG00000252417.1,0,0,0,0,0,0,0,0,0
ENSG00000236500.1,0,0,0,0,0,0,0,0,0
ENSG00000197312.12,1107,674,1160,729,570,769,1085,415,664
ENSG00000215695.1,0,0,0,0,0,0,0,0,0
ENSG00000271742.1,0,0,0,2,1,0,0,0,0
ENSG00000116786.13,1719,2289,3381,1625,1903,3226,2062,1851,1900
ENSG00000237938.5,20,5,43,3,8,16,32,5,12
ENSG00000162461.8,30,21,27,19,42,21,35,7,13
ENSG00000224459.1,0,0,0,0,0,2,0,0,0
ENSG00000162460.7,9,0,0,2,0,0,5,0,0
ENSG00000162458.13,1590,4558,4167,2216,3805,5733,1521,3218,2171
ENSG00000224321.1,0,1,2,8,0,3,5,0,1
ENSG00000233954.6,114,56,107,135,56,135,130,100,120
ENSG00000178715.8,6,5,0,0,3,0,10,4,1
ENSG00000179743.4,247,152,198,168,171,183,401,175,116
ENSG00000065526.12,1859,1621,2738,952,1506,2406,2432,887,1240
ENSG00000270620.1,0,0,1,0,0,0,0,0,0
ENSG00000116809.12,504,517,658,472,424,689,615,377,424
ENSG00000234607.2,1,0,11,0,0,0,0,0,1
ENSG00000231353.1,0,0,0,0,0,0,0,0,0
ENSG00000275503.1,0,0,0,0,0,0,0,0,0
ENSG00000224966.4,0,0,0,0,0,0,0,0,0
ENSG00000183888.4,15,0,2,2,0,0,0,0,0
ENSG00000233078.1,0,0,0,0,0,0,0,0,0
ENSG00000173641.17,8760,18485,70574,14880,20395,48511,10819,27691,50098
ENSG00000186510.12,99,44,62,46,37,38,88,46,27
ENSG00000232456.1,8,3,2,2,5,8,5,3,4
ENSG00000184908.18,250,179,252,157,70,230,410,242,372
ENSG00000185519.9,49,35,49,22,30,38,59,52,29
ENSG00000142627.13,1697,6075,1940,3062,3068,4255,2248,4671,994
ENSG00000227959.1,15,10,15,10,11,9,9,8,13
ENSG00000224621.1,0,6,7,2,0,0,3,1,7
ENSG00000234166.1,0,0,0,0,0,0,0,0,0
ENSG00000142632.17,483,87,53,82,104,66,191,34,7
ENSG00000237276.8,6,2,19,6,0,9,7,10,12
ENSG00000288398.1,84,132,334,107,75,203,123,141,196
ENSG00000132881.12,58,86,257,77,67,235,101,67,245
ENSG00000233929.1,2,0,0,0,2,0,0,1,0
ENSG00000037637.11,546,804,954,482,648,819,636,569,484
ENSG00000055070.17,1736,3766,3928,2747,2375,4685,2218,3100,2186
ENSG00000226457.1,0,0,3,1,1,0,0,0,1
ENSG00000187144.11,0,0,0,1,3,0,1,1,0
ENSG00000157191.20,815,936,604,792,930,768,724,414,149
ENSG00000226029.1,27,15,63,6,22,19,37,13,18
ENSG00000080947.15,246,129,360,67,167,151,268,60,163
ENSG00000206652.1,0,0,1,3,0,0,2,0,0
ENSG00000261135.1,6,1,0,3,2,0,4,1,0
ENSG00000285853.1,1,0,0,0,0,1,0,0,0
ENSG00000224174.2,0,0,0,0,0,0,0,0,0
ENSG00000233421.4,14,4,4,3,2,8,11,3,6
ENSG00000277344.1,0,0,0,0,0,0,0,0,0
ENSG00000225710.1,0,0,0,0,0,0,1,0,0
ENSG00000219481.10,422,339,859,242,334,689,404,228,444
ENSG00000271732.1,0,0,0,0,2,0,4,0,0
ENSG00000215908.10,474,192,249,236,233,198,549,132,121
ENSG00000283773.1,0,0,0,0,0,0,0,0,0
ENSG00000186301.8,24,13,9,10,31,3,30,7,3
ENSG00000282143.1,3,0,0,0,0,0,0,0,0
ENSG00000207513.1,0,0,0,0,0,0,0,0,0
ENSG00000280114.1,4,0,0,1,0,0,3,0,0
ENSG00000236698.1,119,128,169,133,100,197,157,97,105
ENSG00000268869.6,21,10,10,1,2,5,29,4,1
ENSG00000279151.1,1,0,0,0,0,0,2,0,0
ENSG00000282740.1,1,0,1,2,0,0,1,0,0
ENSG00000058453.17,958,415,620,315,539,598,1451,164,167
ENSG00000227684.2,0,1,15,1,0,1,5,0,2
ENSG00000207389.1,0,0,0,0,0,0,0,0,0
ENSG00000186715.11,51,15,18,4,13,10,29,10,4
ENSG00000223643.6,0,0,0,0,0,0,0,0,0
ENSG00000230239.1,0,0,0,0,0,0,0,0,0
ENSG00000263811.1,0,0,0,0,0,0,0,0,0
ENSG00000228549.4,44,32,72,9,2,34,57,27,40
ENSG00000277234.1,0,0,0,0,0,0,0,0,0
ENSG00000238142.2,52,30,12,30,12,9,52,20,9
ENSG00000235241.1,0,0,0,0,0,0,0,0,0
ENSG00000207005.1,0,2,2,0,0,0,0,0,0
ENSG00000272426.1,3,5,1,4,0,1,6,0,0
ENSG00000117122.14,1328,948,2297,462,2318,2406,1581,265,350
ENSG00000286898.1,0,0,0,0,1,0,2,0,0
ENSG00000226526.1,0,0,2,0,5,0,0,0,0
ENSG00000159363.19,650,1411,1591,788,1248,1578,880,608,605
ENSG00000288636.1,0,0,0,0,0,0,0,0,0
ENSG00000117118.10,733,999,875,1115,597,1202,818,1044,806
ENSG00000117115.13,49,795,94,20,459,70,38,128,9
ENSG00000204362.6,0,5,1,3,4,0,3,4,0
ENSG00000282843.1,0,0,0,0,1,0,0,0,0
ENSG00000142623.11,17,23,10,9,23,11,29,28,13
ENSG00000142619.4,8,2,0,6,0,1,15,1,2
ENSG00000266634.1,0,0,0,0,0,0,1,0,0
ENSG00000159339.13,0,0,0,0,0,0,0,0,0
ENSG00000276747.1,0,0,0,0,0,0,0,0,0
ENSG00000227751.1,0,0,0,0,0,0,0,0,0
ENSG00000179051.14,4053,3412,2096,2579,2637,2786,3907,1410,851
ENSG00000074964.17,807,1088,1615,656,743,1455,1109,1183,1142
ENSG00000236648.2,0,0,0,0,0,0,0,0,0
ENSG00000117148.8,0,1,0,1,0,0,0,0,0
ENSG00000284653.1,0,0,0,0,0,0,0,0,0
ENSG00000261781.1,0,0,0,0,0,0,0,0,0
ENSG00000117154.12,44,0,0,7,0,1,11,0,0
ENSG00000280222.1,0,0,0,2,0,0,1,0,0
ENSG00000230035.2,0,0,0,0,0,0,0,0,0
ENSG00000225387.1,0,2,0,0,0,1,6,0,3
ENSG00000179023.8,24,19,5,14,16,4,118,13,22
ENSG00000235282.3,0,0,0,0,0,0,0,0,0
ENSG00000225478.2,0,0,0,1,0,0,1,0,0
ENSG00000009709.12,165,0,0,8,0,4,351,0,0
ENSG00000179002.5,0,2,0,2,0,0,0,0,0
ENSG00000159423.17,1314,1178,2385,1627,692,1736,1360,1223,2106
ENSG00000265606.1,0,0,0,0,0,0,0,0,0
ENSG00000221662.1,1,0,2,0,0,0,0,0,0
ENSG00000169991.11,478,800,363,772,615,1031,657,787,186
ENSG00000272084.1,11,24,45,8,23,18,14,5,7
ENSG00000127481.15,5331,6306,20333,2952,5979,11244,4881,3625,12926
ENSG00000230424.1,10,5,14,16,5,19,17,2,17
ENSG00000127463.15,1186,2272,2215,1458,1550,2378,1451,1513,1091
ENSG00000053372.5,901,821,557,1317,424,809,889,473,320
ENSG00000286064.1,2,7,8,17,9,10,7,11,5
ENSG00000211454.15,31,14,6,4,16,4,10,3,1
ENSG00000162482.5,24,7,13,9,26,11,15,6,7
ENSG00000270728.1,85,34,69,20,62,34,63,17,28
ENSG00000053371.12,876,728,905,695,531,872,1084,513,537
ENSG00000200403.1,7,3,3,1,3,6,3,1,0
ENSG00000040487.13,382,572,465,335,384,508,420,314,253
ENSG00000077549.19,3983,4357,5934,4278,3133,6896,3722,3585,3350
ENSG00000240490.3,1,0,0,0,0,0,0,0,0
ENSG00000173436.15,102,130,128,165,83,174,90,91,90
ENSG00000201609.1,0,0,0,0,0,0,0,0,0
ENSG00000235185.1,0,4,0,1,0,2,0,0,0
ENSG00000158747.15,348,138,432,252,272,475,168,71,31
ENSG00000270136.6,0,0,0,0,0,0,5,0,0
ENSG00000226396.1,17,10,7,9,3,15,21,1,5
ENSG00000158748.4,2,0,0,0,0,2,9,0,0
ENSG00000162542.13,39,27,49,26,10,42,53,22,51
ENSG00000178828.7,0,0,0,0,0,0,0,0,0
ENSG00000235434.1,0,0,0,0,0,0,0,0,0
ENSG00000169914.6,599,526,556,285,476,550,599,388,263
ENSG00000188784.4,0,0,0,1,0,0,0,0,0
ENSG00000242688.3,0,0,0,1,0,0,2,0,0
ENSG00000188257.11,1,1,2,0,5,0,0,0,0
ENSG00000127472.11,0,0,3,2,2,0,0,0,0
ENSG00000117215.15,0,0,0,1,0,0,0,0,0
ENSG00000158786.5,1,0,0,0,0,0,0,0,0
ENSG00000227066.2,0,0,0,3,0,0,0,0,0
ENSG00000187980.6,0,0,2,2,0,0,0,0,0
ENSG00000225986.1,4,11,0,2,2,1,11,0,0
ENSG00000162543.6,30,24,9,7,22,29,83,29,20
ENSG00000228105.2,0,0,0,0,0,0,0,0,0
ENSG00000284710.1,0,0,0,0,0,0,0,0,0
ENSG00000158816.15,24,0,0,0,0,0,21,0,0
ENSG00000226664.1,0,0,0,0,0,0,0,0,0
ENSG00000236963.7,1,0,2,1,0,0,5,0,1
ENSG00000226487.1,0,0,0,0,0,0,0,0,0
ENSG00000284641.1,0,0,0,0,0,0,0,0,0
ENSG00000284743.1,0,0,0,0,0,0,0,0,0
ENSG00000162545.6,477,140,148,127,417,104,419,64,36
ENSG00000090432.7,520,779,915,643,653,1095,720,700,768
ENSG00000215520.3,0,0,0,0,0,0,0,0,0
ENSG00000183114.8,14,8,25,3,18,38,35,27,13
ENSG00000158825.6,9,0,4,3,4,0,3,2,0
ENSG00000158828.8,415,590,1494,388,592,1020,637,668,1223
ENSG00000284005.1,0,0,0,0,0,0,0,0,0
ENSG00000117242.7,70,149,178,79,130,137,67,117,71
ENSG00000244038.11,4208,7094,4190,4232,4842,4808,4113,6197,2409
ENSG00000117245.12,140,41,57,64,12,30,220,40,20
ENSG00000235432.1,0,2,0,2,0,0,1,0,0
ENSG00000189410.12,124,39,13,100,10,20,110,11,2
ENSG00000233069.1,0,0,1,1,0,0,0,0,0
ENSG00000127483.19,3282,3615,3299,2304,3095,3230,4394,2079,1491
ENSG00000075151.20,2101,3743,4255,1991,2729,4325,2623,2630,2269
ENSG00000251914.1,0,0,0,0,0,0,0,0,0
ENSG00000221808.1,0,0,4,0,0,0,0,0,0
ENSG00000233072.1,0,0,0,0,0,1,0,0,0
ENSG00000236073.2,0,0,0,0,0,0,0,0,0
ENSG00000235112.1,0,0,0,0,0,0,0,0,1
ENSG00000287192.1,0,1,4,2,0,2,2,0,1
ENSG00000117298.16,2632,5614,6668,4658,5952,9222,3781,3553,2826
ENSG00000236936.1,0,0,2,0,4,1,4,6,0
ENSG00000231105.2,11,3,1,0,3,2,9,1,2
ENSG00000236216.5,0,0,0,0,0,0,0,0,0
ENSG00000228823.1,0,0,0,0,0,0,0,0,0
ENSG00000236009.1,0,0,0,0,0,0,0,0,0
ENSG00000227001.3,11,7,5,4,7,11,15,7,3
ENSG00000187952.9,2,7,1,1,7,7,6,22,5
ENSG00000186543.7,2,0,0,1,0,0,3,0,0
ENSG00000142794.18,292,225,458,128,224,333,301,153,173
ENSG00000176378.8,0,0,0,0,0,0,2,0,0
ENSG00000162551.14,414,49,35,218,33,61,659,80,15
ENSG00000233431.1,0,0,0,0,0,0,0,0,0
ENSG00000076864.19,231,242,219,86,164,196,305,248,275
ENSG00000090686.16,1190,1720,2460,1183,1483,2386,1223,1178,1336
ENSG00000231978.2,1,0,0,0,0,0,0,0,0
ENSG00000187942.12,6,18,14,3,23,14,4,2,10
ENSG00000142798.20,8142,39918,36009,15169,26038,36167,8585,29287,24986
ENSG00000232037.3,0,0,1,0,1,0,1,0,1
ENSG00000283234.1,0,0,0,0,0,0,0,1,0
ENSG00000219073.8,0,0,0,3,0,0,2,0,0
ENSG00000285959.1,0,0,0,0,0,0,0,0,0
ENSG00000273610.1,1,0,0,0,0,0,0,0,0
ENSG00000201919.1,0,0,0,0,0,0,0,0,0
ENSG00000142789.20,0,0,0,0,0,0,0,0,0
ENSG00000278124.1,0,1,3,1,0,0,2,0,0
ENSG00000201273.1,0,0,0,0,0,0,0,0,0
ENSG00000228397.3,0,1,0,4,3,0,3,1,2
ENSG00000218510.8,85,34,33,17,25,30,63,20,34
ENSG00000070831.17,5010,6036,7618,5691,4754,9538,5067,4913,4499
ENSG00000285752.1,24,10,13,10,11,7,12,8,4
ENSG00000285794.1,0,0,0,0,0,0,0,0,0
ENSG00000230068.2,0,0,7,0,1,0,1,0,4
ENSG00000271428.1,8,3,2,0,0,0,4,1,1
ENSG00000162552.15,229,107,49,12,69,21,96,124,6
ENSG00000285873.1,5,2,1,3,0,0,3,5,0
ENSG00000266564.1,0,0,0,0,0,0,0,0,0
ENSG00000234397.3,0,0,1,0,0,0,0,0,0
ENSG00000279625.1,0,0,0,0,0,1,0,0,0
ENSG00000184677.18,804,705,1073,418,693,826,718,397,556
ENSG00000237200.1,1,5,8,0,4,0,3,1,3
ENSG00000070886.12,12,0,2,2,1,1,8,2,1
ENSG00000276835.2,0,0,0,0,0,0,0,0,0
ENSG00000173372.17,1,0,0,0,0,0,0,0,0
ENSG00000159189.12,0,0,0,0,0,0,0,0,0
ENSG00000173369.17,0,0,0,0,0,0,0,0,0
ENSG00000133216.16,1070,2121,1790,1219,2696,2611,1788,736,672
ENSG00000265422.1,0,0,0,0,0,0,0,0,0
ENSG00000225952.1,0,1,0,0,1,0,0,0,0
ENSG00000264014.1,0,0,0,0,0,0,1,0,0
ENSG00000215906.8,0,0,0,0,0,0,0,0,0
ENSG00000227868.6,2,0,0,2,4,0,1,0,0
ENSG00000004487.17,5453,3143,3864,2813,2548,3921,4751,2044,2041
ENSG00000240553.1,3,0,0,2,0,0,0,2,0
ENSG00000263793.1,0,0,0,0,0,0,0,0,0
ENSG00000266802.1,1,0,0,0,0,0,0,0,0
ENSG00000169641.13,1823,2520,3417,1551,2019,3246,1723,2044,1993
ENSG00000229010.1,1,0,4,0,0,0,1,0,0
ENSG00000206935.1,0,1,0,0,0,0,1,0,0
ENSG00000252578.1,0,1,1,0,0,0,0,0,2
ENSG00000179546.4,15,5,17,5,2,20,4,4,0
ENSG00000215381.3,0,0,0,0,0,0,0,0,0
ENSG00000261326.4,207,75,105,80,181,17,154,48,52
ENSG00000284726.1,17,3,5,3,12,5,23,1,11
ENSG00000125944.21,5413,3233,3865,4798,2555,4522,5615,2797,2048
ENSG00000125945.15,325,897,3235,418,863,1226,539,774,1655
ENSG00000249087.7,271,61,70,73,76,30,239,41,89
ENSG00000201405.1,0,0,0,0,0,0,0,0,0
ENSG00000271420.1,3,4,12,3,1,2,4,0,15
ENSG00000204219.11,301,216,1138,326,311,580,746,338,1140
ENSG00000232482.2,0,0,0,0,0,0,0,0,4
ENSG00000088280.19,1175,1093,1920,836,949,1515,1402,859,1259
ENSG00000007968.7,133,116,193,82,75,238,289,67,76
ENSG00000235052.1,9,2,2,4,1,0,2,0,0
ENSG00000117318.9,4545,884,618,3094,638,1540,4933,1019,262
ENSG00000285802.1,3,8,0,2,3,0,2,5,3
ENSG00000197880.9,0,0,2,0,0,0,8,0,0
ENSG00000229239.2,0,0,0,0,0,0,4,0,0
ENSG00000142676.14,18166,9683,10947,12565,6647,13875,12786,8322,7647
ENSG00000236810.6,41,15,26,25,21,21,43,8,30
ENSG00000011007.12,824,1227,1370,1086,870,1392,875,779,761
ENSG00000057757.10,909,696,826,761,623,758,897,507,471
ENSG00000011009.11,1960,1576,922,1383,953,1285,1471,982,646
ENSG00000117308.15,593,635,541,927,406,831,700,589,388
ENSG00000117305.15,567,462,411,333,390,347,673,311,267
ENSG00000179163.12,214,461,273,159,406,354,265,296,169
ENSG00000188822.8,0,0,4,5,0,0,2,0,0
ENSG00000229106.1,0,0,0,0,0,0,1,0,0
ENSG00000232557.3,0,0,1,0,0,0,0,0,0
ENSG00000264926.1,0,0,0,0,0,0,0,0,0
ENSG00000230228.2,0,0,0,0,0,1,0,1,0
ENSG00000189266.13,2397,1601,2264,1684,1193,1529,2346,929,1025
ENSG00000188529.15,3055,2571,3493,2599,1977,3022,3221,1867,1654
ENSG00000215905.4,0,0,0,0,0,0,2,0,0
ENSG00000225315.2,0,0,0,1,0,1,1,0,2
ENSG00000142661.19,11,7,25,3,6,10,5,31,31
ENSG00000230703.1,0,0,0,0,0,0,0,0,0
ENSG00000142677.4,0,9,0,3,1,5,0,1,0
ENSG00000185436.12,149,206,264,81,135,300,143,127,207
ENSG00000230023.2,0,0,0,0,0,0,0,0,0
ENSG00000232298.2,0,0,0,0,0,0,0,0,0
ENSG00000158055.16,75,13,1,11,17,0,15,3,0
ENSG00000001460.18,135,123,104,111,46,173,161,72,80
ENSG00000001461.17,309,1271,1545,263,865,1091,472,1337,896
ENSG00000286061.1,0,1,0,1,0,0,0,0,0
ENSG00000117602.12,196,212,270,121,180,284,138,191,128
ENSG00000264443.1,5,0,0,0,0,0,0,0,0
ENSG00000184454.7,5,1,2,5,0,0,3,0,6
ENSG00000227312.2,0,0,0,1,0,0,0,0,0
ENSG00000239106.1,0,0,0,0,0,0,0,0,0
ENSG00000133226.17,3542,2581,2390,1947,2389,2270,2954,1634,1147
ENSG00000284699.1,0,0,0,1,0,0,0,0,0
ENSG00000169504.15,7047,11894,27664,7601,10678,17907,7681,10310,17399
ENSG00000238482.1,0,0,0,0,0,0,0,0,0
ENSG00000020633.19,2,2,19,7,3,7,8,0,2
ENSG00000278034.1,0,0,1,0,0,0,0,0,0
ENSG00000229162.1,0,0,0,0,0,0,0,0,0
ENSG00000261025.1,0,0,0,0,0,0,0,1,0
ENSG00000264371.1,0,0,0,0,0,0,0,0,0
ENSG00000285823.1,0,0,0,0,0,0,0,0,0
ENSG00000233755.1,0,0,0,0,0,0,1,0,0
ENSG00000233419.3,0,0,0,0,0,0,0,0,0
ENSG00000231953.2,0,0,0,0,0,0,0,0,0
ENSG00000117614.10,740,597,885,744,474,737,874,464,502
ENSG00000284602.1,44,33,42,21,9,6,46,8,14
ENSG00000284657.1,6,6,6,10,2,2,12,2,5
ENSG00000117616.18,1181,2890,653,638,1904,386,1154,662,385
ENSG00000272432.1,10,6,3,2,4,5,8,8,7
ENSG00000261349.1,12,18,13,4,12,2,23,8,21
ENSG00000187010.21,23,7,16,10,16,5,20,14,7
ENSG00000224183.1,15,15,26,18,5,24,21,8,18
ENSG00000259984.1,3,0,6,0,1,3,0,10,3
ENSG00000183726.11,1311,2353,1692,2040,1623,2512,2296,2121,966
ENSG00000188672.19,14,23,15,13,22,5,40,30,16
ENSG00000238084.4,0,2,0,1,2,6,0,2,5
ENSG00000204178.11,476,853,821,540,749,984,469,599,379
ENSG00000157978.12,341,509,561,253,427,517,323,208,269
ENSG00000225643.1,12,0,4,2,3,2,9,1,1
ENSG00000117643.14,743,1332,4499,294,1511,2959,638,578,2260
ENSG00000233478.1,3,0,2,0,0,1,0,0,4
ENSG00000162430.17,3048,4334,4923,2329,2992,6634,3156,2689,3055
ENSG00000255054.3,0,0,0,0,0,0,0,0,0
ENSG00000228172.5,9,19,21,5,11,26,7,17,12
ENSG00000117640.18,1015,1554,1605,979,1147,1348,1121,1735,1341
ENSG00000272478.1,0,0,0,0,0,0,0,0,0
ENSG00000127423.11,105,61,53,109,50,86,122,72,24
ENSG00000236528.1,2,1,0,1,2,0,0,1,0
ENSG00000182749.6,190,210,296,134,146,357,216,123,224
ENSG00000207302.1,0,0,0,0,0,0,1,0,0
ENSG00000117632.23,8069,9329,4941,7691,4775,7547,8490,8182,3536
ENSG00000229786.1,0,3,0,0,0,0,0,0,0
ENSG00000223624.1,0,0,0,0,1,0,3,1,2
ENSG00000283938.1,0,0,0,0,0,0,0,0,0
ENSG00000158006.14,236,401,389,191,214,454,217,331,198
ENSG00000207237.1,0,0,0,0,1,0,0,0,0
ENSG00000252190.1,0,0,0,0,0,0,0,0,0
ENSG00000252691.1,0,0,0,0,1,0,0,0,0
ENSG00000158008.10,172,1056,1320,114,967,1465,167,1433,635
ENSG00000158014.15,3,65,8,15,18,94,23,97,24
ENSG00000284309.1,0,0,0,2,0,0,0,1,1
ENSG00000158022.7,217,990,4823,462,1056,2279,537,1408,3237
ENSG00000175087.10,180,182,206,132,175,160,214,143,118
ENSG00000197245.6,143,181,105,136,186,254,219,189,103
ENSG00000282872.2,3,1,0,0,0,0,11,4,0
ENSG00000236782.7,31,11,9,11,11,11,17,10,5
ENSG00000142684.9,0,0,0,0,0,0,0,0,0
ENSG00000142675.18,269,237,118,130,90,112,180,152,72
ENSG00000188782.9,5,0,0,1,3,0,8,0,1
ENSG00000236155.6,18,4,2,8,4,11,18,4,15
ENSG00000278572.1,0,0,0,0,0,0,0,0,0
ENSG00000130695.15,765,514,721,517,363,557,811,452,476
ENSG00000270733.1,1,2,13,0,0,4,0,3,1
ENSG00000142669.15,478,1642,448,1251,1027,1245,596,1056,116
ENSG00000158062.20,469,153,236,276,173,206,527,114,107
ENSG00000169442.9,7,0,0,2,0,0,6,0,0
ENSG00000176092.15,147,15,1,55,1,1,95,9,3
ENSG00000225854.2,2,1,0,0,0,0,0,0,0
ENSG00000176083.18,1,0,1,0,0,0,0,0,0
ENSG00000131914.11,11501,167,6,3723,10,27,5387,174,0
ENSG00000117682.17,585,1076,862,610,889,1083,678,789,489
ENSG00000223583.1,2,2,1,0,2,5,3,4,3
ENSG00000225891.2,15,3,8,1,2,3,14,3,0
ENSG00000198830.11,5067,4056,6307,5177,2644,5479,7320,2630,3336
ENSG00000224129.1,0,0,0,0,0,0,0,0,0
ENSG00000117676.14,563,331,169,464,216,361,506,193,138
ENSG00000238705.1,0,0,0,0,0,0,0,0,0
ENSG00000243905.3,0,0,0,0,0,0,1,0,0
ENSG00000252802.1,0,0,0,0,0,0,1,0,0
ENSG00000252429.2,0,0,0,0,0,0,0,0,0
ENSG00000229247.2,0,0,0,0,0,0,0,0,0
ENSG00000238316.1,0,0,0,0,0,0,0,0,0
ENSG00000235069.2,0,0,0,0,0,0,0,0,0
ENSG00000260063.1,17,32,49,24,45,23,22,38,15
ENSG00000117713.20,4166,5164,9194,2840,3952,8204,5104,3641,5738
ENSG00000060642.11,165,140,192,56,129,139,187,51,72
ENSG00000241188.3,1,0,0,0,0,0,1,0,0
ENSG00000287810.1,0,0,0,0,0,0,0,0,0
ENSG00000204160.12,953,762,569,660,618,671,774,477,331
ENSG00000175793.12,44,7,1,40,1,86,20,3,8
ENSG00000142751.15,565,800,801,583,637,882,615,639,469
ENSG00000226698.1,0,0,0,0,0,0,0,0,0
ENSG00000198746.13,233,198,330,223,169,286,258,157,176
ENSG00000090273.14,1835,1770,2264,2894,1090,3142,1984,1326,1452
ENSG00000131910.5,3,1,5,0,2,1,6,1,0
ENSG00000175707.9,137,1,5,13,2,4,47,0,1
ENSG00000172746.6,0,0,0,0,0,0,1,0,0
ENSG00000224064.1,0,0,0,1,0,0,0,0,0
ENSG00000225294.1,0,0,0,0,0,0,0,0,0
ENSG00000253368.4,421,927,660,575,579,932,733,578,626
ENSG00000158246.8,361,393,249,521,183,555,414,365,245
ENSG00000090020.11,442,840,1072,617,742,1333,485,568,538
ENSG00000229985.2,0,0,0,0,0,0,0,0,0
ENSG00000214973.3,7,9,4,7,12,7,7,4,11
ENSG00000225159.1,3,2,0,3,0,1,2,1,5
ENSG00000225990.2,0,0,0,0,0,0,0,0,0
ENSG00000224311.1,0,0,6,0,0,0,1,0,0
ENSG00000142784.16,1375,1458,2759,958,1284,2064,1787,1188,1605
ENSG00000252098.1,0,0,0,0,0,0,0,0,0
ENSG00000243659.1,1,0,9,0,0,1,1,0,3
ENSG00000186501.14,558,818,619,603,604,624,644,582,349
ENSG00000206888.1,5,1,5,1,1,1,1,1,2
ENSG00000241547.1,10,5,10,1,5,7,8,3,4
ENSG00000142765.18,269,97,41,108,61,117,224,77,79
ENSG00000142733.17,277,332,373,222,254,543,332,149,163
ENSG00000142748.13,29,1,4,65,0,0,29,1,2
ENSG00000174950.11,11,1,0,4,0,0,4,0,1
ENSG00000231207.1,0,0,0,1,0,0,1,0,0
ENSG00000181773.7,90,30,21,96,22,37,154,23,7
ENSG00000158195.11,2525,2630,3710,2239,2380,3312,3245,1334,1624
ENSG00000241169.1,0,0,0,0,0,0,0,0,0
ENSG00000237429.1,16,0,5,6,4,5,32,5,7
ENSG00000126705.15,1692,2042,3108,785,1806,2579,2071,1039,1621
ENSG00000000938.13,2,0,2,2,0,0,1,0,0
