gene_id,d0,d2,d4,d6,d10,d15,d20,d40
ENSG00000013563,11.36,9.41,10.27,10.71,15.27,14.53,17.58,19.38
ENSG00000013573,79.26,57.34,78.83,61.46,21.84,24.29,30.16,31.6
ENSG00000013583,65.22,26.75,29.28,40.45,53.87,48.12,60.44,95.67
ENSG00000013588,0.35,0.28,0.03,0.2,2.07,1.27,6.89,10.42
ENSG00000013619,0.48,2.91,0.66,0.15,0.42,0.48,2.95,6.97
ENSG00000013725,0.24,0.51,0.36,0.35,0.27,0.46,2.14,0.59
ENSG00000013810,163.02,118.79,102.68,117.22,16.3,79.87,58.11,30.82
ENSG00000014123,9.18,17.69,15.87,17.55,23.15,13.72,16.04,18.93
ENSG00000014138,22.74,45.94,26.09,29.15,4.46,24.38,20.46,11.07
ENSG00000014164,14.03,12.35,17.19,13.62,10.09,9.69,10.7,11.07
ENSG00000014216,77.41,51.48,69.51,64.9,71.63,59.23,83.1,104.17
ENSG00000014257,1.29,1.64,11.64,17.57,26.06,8.88,2.4,2.61
ENSG00000014641,319.65,215.66,193.22,248.75,577.32,745.38,768.51,186.05
ENSG00000014824,74.98,77.32,65.31,76.18,63.09,62.26,55.69,51.3
ENSG00000014914,3.46,1.9,2.27,2.55,2.85,0.9,7.94,20.77
ENSG00000014919,29.59,31.5,35.85,37.35,38.46,33.43,31.4,22.64
ENSG00000015133,17.49,13.67,14.17,10.82,3.74,0.38,2.06,3.37
ENSG00000015153,1.24,21.54,23.23,34.99,43.5,39.84,49.43,27.84
ENSG00000015171,19.45,21.42,35.61,39.02,42.62,41.96,53.12,75.82
ENSG00000015285,0.73,0.55,1.36,0.22,0.75,1.11,1.06,0.35
ENSG00000015413,6.13,0.1,0.75,1.7,4.41,0.15,5.56,2.24
ENSG00000015475,38.48,18.47,13.97,25.34,19.43,16.06,20.9,23.19
ENSG00000015479,366.92,461.68,340.62,339.42,238.53,270.32,220.23,264.65
ENSG00000015520,0.14,0.02,0.14,0.06,0.05,0.0,0.0,0.0
ENSG00000015532,18.43,10.56,16.05,19.4,20.8,16.29,14.66,14.11
ENSG00000015568,7.58,10.32,4.54,8.59,8.16,2.88,4.15,7.57
ENSG00000015592,0.0,0.0,0.06,0.0,0.07,0.0,0.0,0.0
ENSG00000015676,54.33,51.47,66.56,69.01,60.4,71.2,58.82,81.68
ENSG00000016082,0.12,2.04,25.28,26.19,9.91,1.9,1.98,18.01
ENSG00000016391,3.52,3.9,3.31,6.91,4.04,5.85,2.92,1.71
ENSG00000016402,1.24,0.85,0.11,0.05,0.16,0.48,0.26,0.48
ENSG00000016490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000016602,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.09
ENSG00000016864,38.67,39.17,48.37,50.33,39.84,35.37,51.98,61.43
ENSG00000017260,60.67,67.2,58.4,51.51,51.53,39.62,56.05,72.83
ENSG00000017427,0.0,0.01,0.0,0.0,0.0,0.15,1.02,35.03
ENSG00000017483,24.7,14.38,2.07,1.09,0.51,0.0,1.23,2.43
ENSG00000017797,55.4,70.69,51.32,54.97,30.92,29.1,33.94,41.46
ENSG00000018189,27.76,30.79,30.71,40.66,29.45,24.91,25.94,19.77
ENSG00000018236,9.28,0.88,4.74,3.44,5.52,3.78,15.37,92.76
ENSG00000018280,0.0,0.0,0.08,0.1,0.28,0.2,0.84,0.07
ENSG00000018408,16.1,16.71,21.71,30.01,40.58,65.4,61.52,79.48
ENSG00000018510,55.22,62.29,51.93,56.86,41.58,40.1,44.34,34.05
ENSG00000018607,0.0,0.0,0.17,0.05,0.11,0.04,0.0,0.04
ENSG00000018610,31.2,26.39,22.82,21.48,21.18,17.79,19.0,24.6
ENSG00000018625,40.92,24.2,16.87,8.41,24.77,26.89,18.52,2.57
ENSG00000018699,28.1,25.18,17.75,14.72,13.98,9.07,14.63,14.86
ENSG00000018869,1.92,1.62,3.58,3.4,4.85,4.55,3.47,3.6
ENSG00000019102,0.34,0.42,0.27,0.22,0.23,0.0,0.16,0.53
ENSG00000019144,43.09,22.36,56.0,48.26,52.39,54.34,72.73,80.22
ENSG00000019169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019186,0.0,0.65,0.05,0.0,0.0,0.0,0.19,0.0
ENSG00000019485,4.06,2.4,7.42,7.57,12.73,12.04,13.11,31.2
ENSG00000019505,14.4,3.86,0.7,0.64,1.28,1.4,6.77,18.27
ENSG00000019549,0.93,52.99,40.97,24.03,14.91,2.02,12.93,26.65
ENSG00000019582,39.42,11.1,30.3,41.17,23.77,18.21,23.79,37.54
ENSG00000019991,0.11,0.08,1.76,0.03,0.35,0.1,5.1,41.06
ENSG00000019995,12.39,14.02,17.39,20.89,21.42,14.71,16.71,16.32
ENSG00000020129,22.61,17.04,15.86,11.98,13.2,12.67,17.69,20.53
ENSG00000020181,1.0,1.63,39.15,37.72,25.11,11.27,51.14,94.0
ENSG00000020219,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
ENSG00000020256,24.52,21.9,16.37,17.52,12.39,7.75,11.75,11.45
ENSG00000020426,41.7,36.09,34.26,38.63,36.33,32.07,27.55,19.89
ENSG00000020577,3.17,5.36,4.65,9.86,22.35,26.99,29.03,15.42
ENSG00000020633,0.98,2.12,0.29,0.02,0.12,0.16,0.18,0.03
ENSG00000020922,22.44,38.67,27.94,27.15,12.48,11.75,14.44,16.82
ENSG00000021300,10.16,12.81,25.77,11.52,18.29,12.01,15.92,19.96
ENSG00000021355,21.48,32.04,31.26,27.05,29.29,23.37,31.22,10.04
ENSG00000021461,0.0,0.0,0.08,0.22,0.16,0.0,0.0,0.0
ENSG00000021488,0.09,0.16,0.09,0.16,0.07,0.0,0.19,0.07
ENSG00000021574,20.41,17.25,21.44,24.23,23.41,16.93,19.31,18.77
ENSG00000021645,1.43,6.62,7.81,1.84,0.48,0.5,1.44,1.78
ENSG00000021762,8.74,11.33,33.94,20.54,10.11,11.84,11.02,19.38
ENSG00000021776,50.95,50.2,32.27,33.46,26.42,20.3,23.79,21.07
ENSG00000021826,9.66,13.89,28.9,63.07,49.82,26.41,18.84,15.84
ENSG00000021852,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
ENSG00000022267,40.42,24.99,18.18,22.26,17.23,22.35,102.2,358.26
ENSG00000022277,57.87,68.83,75.2,78.36,83.28,72.85,73.4,84.54
ENSG00000022355,1.21,1.17,0.0,0.0,0.03,0.0,0.28,5.22
ENSG00000022556,48.61,14.97,14.62,11.59,6.77,8.06,9.97,7.02
ENSG00000022567,13.36,8.25,6.65,8.15,8.91,4.43,6.13,8.11
ENSG00000022840,126.98,91.41,106.92,126.14,126.34,144.37,162.4,88.71
ENSG00000022976,8.1,6.83,15.13,8.07,7.83,7.35,6.46,6.22
ENSG00000023041,24.53,30.76,30.77,26.94,15.6,17.61,18.93,23.2
ENSG00000023171,12.28,7.72,8.06,5.94,7.03,15.05,11.32,4.86
ENSG00000023191,31.62,22.35,21.56,28.41,44.68,42.64,49.88,84.26
ENSG00000023228,75.17,70.24,61.27,77.23,111.76,126.9,134.42,46.87
ENSG00000023287,30.11,33.86,26.93,33.96,29.96,19.37,27.55,29.27
ENSG00000023318,13.34,19.55,14.31,15.25,15.73,9.19,12.42,18.65
ENSG00000023330,32.38,26.54,26.5,32.2,58.21,49.22,50.6,24.34
ENSG00000023445,0.02,0.03,0.19,0.11,0.29,0.65,0.24,0.26
ENSG00000023516,8.77,8.29,8.65,10.08,13.09,9.64,12.77,14.33
ENSG00000023572,6.65,12.96,4.6,5.71,8.05,11.24,16.6,8.4
ENSG00000023608,13.15,9.25,6.51,8.52,8.74,5.12,5.81,5.76
ENSG00000023697,33.56,58.85,55.87,52.45,27.3,17.8,18.6,21.72
ENSG00000023734,220.93,224.97,145.15,174.66,173.06,123.87,142.12,107.69
ENSG00000023839,0.37,0.44,0.86,0.26,0.26,0.05,0.62,0.38
ENSG00000023892,5.36,3.15,1.98,1.33,1.58,0.52,0.77,2.87
ENSG00000023902,33.02,48.02,74.05,78.07,52.18,50.56,59.22,52.4
ENSG00000023909,11.89,7.73,3.95,4.01,2.42,3.67,6.49,5.47
ENSG00000024048,8.82,10.66,11.04,11.82,11.93,10.83,12.11,10.74
ENSG00000024422,9.22,18.29,14.64,9.22,8.08,3.41,22.35,117.96
ENSG00000024526,22.89,34.31,17.01,22.77,7.89,38.21,28.15,5.25
ENSG00000024862,10.63,10.11,17.28,13.86,5.58,5.2,4.69,6.47
ENSG00000025039,16.95,5.72,8.94,17.58,50.1,65.48,66.27,6.78
ENSG00000025156,18.39,31.67,32.89,46.42,33.83,25.22,27.54,21.02
ENSG00000025293,48.44,57.33,45.2,39.38,27.94,29.74,31.31,23.18
ENSG00000025423,5.27,2.08,0.67,1.58,0.79,0.21,0.18,1.06
ENSG00000025434,19.52,10.42,15.96,10.85,11.11,5.42,8.52,9.71
ENSG00000025708,0.0,0.14,0.98,2.69,6.98,6.02,6.4,1.86
ENSG00000025770,38.46,41.29,48.76,44.72,20.44,35.94,28.3,31.07
ENSG00000025772,43.49,46.58,45.72,49.45,47.18,42.36,39.29,36.47
ENSG00000025796,79.23,89.29,33.57,48.83,57.11,33.09,47.3,73.79
ENSG00000025800,54.73,58.58,42.93,52.99,45.1,44.99,46.94,35.54
ENSG00000026025,108.39,344.11,3735.16,2359.82,1214.16,600.39,1186.26,1947.05
ENSG00000026036,1.88,1.62,1.82,0.85,0.77,0.68,1.1,2.03
ENSG00000026103,1.56,0.69,1.25,0.69,0.96,1.8,2.51,4.31
ENSG00000026297,22.13,10.68,16.36,19.87,14.51,4.89,7.43,22.57
ENSG00000026508,8.98,12.04,4.24,4.66,15.66,5.92,30.85,26.76
ENSG00000026559,24.27,50.49,45.37,50.59,36.86,14.53,11.67,5.54
ENSG00000026652,15.9,17.67,27.16,26.08,20.86,13.21,18.56,6.63
ENSG00000026751,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
ENSG00000026950,4.6,0.52,1.34,1.84,2.73,0.94,4.96,19.37
ENSG00000027001,17.08,15.59,8.26,10.53,11.1,11.22,12.15,8.03
ENSG00000027075,10.5,2.28,17.9,40.39,59.27,49.84,31.81,4.73
ENSG00000027644,0.04,0.19,6.5,1.39,0.33,0.03,0.07,0.06
ENSG00000027697,17.13,22.94,27.44,20.69,19.45,16.27,17.94,32.15
ENSG00000027847,11.52,10.83,13.01,13.17,9.8,13.41,19.13,24.82
ENSG00000027869,9.14,3.71,1.56,1.01,3.14,0.69,0.46,0.05
ENSG00000028116,19.56,20.06,18.24,17.21,20.37,15.89,17.97,15.15
ENSG00000028137,1.6,1.63,1.69,0.09,0.33,0.04,0.67,0.75
ENSG00000028203,41.53,43.39,45.09,48.83,46.23,58.86,81.55,69.79
ENSG00000028277,3.42,2.65,0.72,0.13,0.17,0.05,0.69,7.35
ENSG00000028310,29.66,31.3,32.21,33.35,24.23,16.03,22.31,23.12
ENSG00000028528,47.61,52.02,62.66,57.62,43.76,50.06,56.07,65.27
ENSG00000028839,43.55,50.17,31.98,28.9,17.92,12.27,17.51,12.89
ENSG00000029153,10.44,7.51,2.85,4.47,1.03,3.48,4.3,3.87
ENSG00000029363,193.21,237.76,208.24,163.96,103.1,121.28,134.74,186.59
ENSG00000029364,22.94,30.3,28.05,29.1,22.03,15.27,22.23,29.37
ENSG00000029534,5.55,0.44,0.42,0.85,2.56,2.16,2.53,0.33
ENSG00000029559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ENSG00000029639,23.38,19.91,14.73,14.6,16.78,10.68,13.65,6.84
ENSG00000029725,36.54,31.65,34.74,42.12,46.7,35.28,39.74,35.02
ENSG00000029993,438.65,479.88,325.9,292.46,112.55,208.39,148.08,68.1
ENSG00000030066,72.91,79.64,60.51,47.66,25.17,19.84,22.99,27.77
ENSG00000030110,32.54,24.63,19.85,22.85,17.65,29.13,27.06,16.82
ENSG00000030304,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.06
ENSG00000030419,1.15,1.88,3.06,3.85,2.65,2.43,4.5,3.96
ENSG00000030582,94.81,91.91,164.43,133.04,97.81,128.09,121.67,136.13
ENSG00000031003,4.36,8.68,8.13,9.87,7.19,6.35,9.84,26.33
ENSG00000031081,2.47,5.9,5.39,23.03,41.35,51.4,38.66,26.71
ENSG00000031691,7.56,15.98,7.02,8.65,4.16,4.14,3.39,3.59
ENSG00000031698,126.05,96.17,96.83,95.73,120.2,70.94,82.98,86.72
ENSG00000031823,85.96,83.99,82.84,93.74,60.74,68.88,62.17,72.31
ENSG00000032219,9.34,9.87,17.78,11.22,14.64,9.47,14.73,17.02
ENSG00000032389,27.79,22.65,22.54,23.64,18.42,16.97,18.07,19.03
ENSG00000032444,67.04,34.67,50.38,46.63,30.16,27.8,36.64,24.92
ENSG00000032742,4.25,6.14,8.94,12.22,8.93,8.99,10.98,12.02
ENSG00000033011,17.84,16.44,13.23,9.78,5.82,4.95,8.26,11.9
ENSG00000033030,16.41,19.63,19.03,16.05,13.39,10.9,12.82,13.06
ENSG00000033050,42.04,35.94,39.7,42.65,31.26,26.59,30.28,34.81
ENSG00000033100,8.59,8.42,16.99,15.91,15.77,11.1,25.73,37.34
ENSG00000033122,0.0,0.0,0.0,0.05,0.04,0.06,0.45,1.19
ENSG00000033170,24.61,38.43,103.99,74.77,38.02,17.66,25.69,41.69
ENSG00000033178,48.64,60.18,58.19,57.06,47.35,31.17,50.3,44.7
ENSG00000033327,4.92,8.71,11.66,22.15,16.94,11.59,12.02,12.56
ENSG00000033627,34.64,35.75,37.35,40.74,31.07,22.56,35.26,29.41
ENSG00000033800,23.91,24.31,36.13,28.58,25.59,31.25,28.5,30.16
ENSG00000033867,61.68,45.57,19.07,36.94,26.56,10.97,18.12,10.38
ENSG00000034053,17.54,9.56,18.48,25.93,14.88,10.77,12.06,14.35
ENSG00000034152,35.31,21.11,26.0,26.55,20.26,25.02,20.17,19.15
ENSG00000034239,0.0,2.36,2.12,3.99,2.29,0.31,0.31,0.4
ENSG00000034510,1138.65,1780.85,2052.86,1549.52,666.38,1088.49,1918.46,2421.2
ENSG00000034533,2.87,3.58,3.52,1.95,1.85,1.32,2.3,2.65
ENSG00000034677,8.4,27.37,29.47,38.22,21.99,31.13,36.65,40.0
ENSG00000034693,15.48,14.24,8.71,12.01,18.56,15.92,15.99,14.14
ENSG00000034713,61.83,74.73,82.57,102.76,119.51,130.21,129.66,117.97
ENSG00000034971,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
ENSG00000035115,35.12,10.23,16.27,21.64,11.84,6.22,12.71,35.35
ENSG00000035141,104.91,75.74,54.92,63.82,67.75,49.43,57.29,48.06
ENSG00000035403,260.75,131.79,94.56,95.79,101.76,110.25,138.15,109.81
ENSG00000035499,63.15,54.85,36.27,35.45,5.88,16.06,8.45,3.62
ENSG00000035664,2.15,2.33,0.94,1.02,1.96,0.34,0.43,1.95
ENSG00000035681,15.03,15.94,34.48,25.26,26.13,15.09,17.23,25.88
ENSG00000035687,61.42,58.28,31.68,35.93,25.16,14.73,21.34,24.05
ENSG00000035720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000035862,27.08,24.84,23.69,29.16,26.94,27.12,62.94,263.94
ENSG00000035928,76.94,79.54,50.64,44.43,35.29,35.09,41.72,49.96
ENSG00000036054,17.81,22.94,25.25,20.86,15.95,13.2,19.81,27.86
ENSG00000036257,82.82,86.69,68.1,77.12,77.5,59.2,64.88,58.13
ENSG00000036448,0.14,1.68,0.75,6.49,12.62,14.03,5.94,4.24
ENSG00000036473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036530,0.71,0.17,0.77,2.07,2.9,4.92,3.64,4.64
ENSG00000036549,32.06,31.88,35.56,35.09,36.47,23.93,23.97,30.4
ENSG00000036565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ENSG00000036672,6.98,1.77,5.79,17.91,29.45,42.09,44.12,7.08
ENSG00000036828,0.6,0.0,0.0,0.0,0.01,0.0,0.16,0.02
ENSG00000037042,13.01,13.68,27.59,28.12,26.43,22.41,22.31,20.73
ENSG00000037241,52.68,71.75,58.49,67.76,53.02,43.89,54.94,59.62
ENSG00000037280,7.4,2.48,2.31,7.07,1.09,0.92,1.22,0.66
ENSG00000037474,74.33,67.53,51.89,48.35,35.64,23.11,33.17,32.79
ENSG00000037637,13.65,11.9,17.87,16.33,16.62,17.33,16.33,20.32
ENSG00000037749,18.86,23.92,31.98,27.15,22.14,18.88,25.03,22.63
ENSG00000037757,10.78,10.17,14.44,16.86,12.85,10.58,13.17,18.59
ENSG00000037897,23.44,27.73,21.48,13.68,12.4,9.61,12.53,15.04
ENSG00000037965,0.0,0.0,0.04,0.17,0.24,0.13,0.15,0.04
ENSG00000038002,8.9,9.84,15.09,9.69,3.57,3.68,7.39,21.02
ENSG00000038210,8.74,9.1,4.79,6.39,3.77,3.64,4.89,5.33
ENSG00000038219,20.88,24.84,25.86,25.27,22.4,15.44,18.61,23.86
ENSG00000038274,39.71,33.83,30.81,34.93,21.36,18.45,25.93,39.59
ENSG00000038295,0.32,0.35,0.03,0.0,0.13,0.05,1.87,33.48
ENSG00000038358,45.69,31.09,44.96,52.94,35.22,34.7,44.66,40.92
ENSG00000038382,26.27,26.11,38.7,43.55,31.75,28.23,47.71,37.54
ENSG00000038427,94.32,80.88,369.89,431.89,513.24,382.34,274.72,261.12
ENSG00000038532,7.13,8.72,12.13,12.74,11.22,10.4,16.47,26.99
ENSG00000038945,0.29,0.0,0.12,0.0,0.2,0.17,0.0,0.03
ENSG00000039068,196.41,92.08,17.44,20.67,10.84,0.72,10.29,216.2
ENSG00000039123,101.71,125.47,84.19,84.13,78.62,42.08,63.04,54.09
ENSG00000039139,0.22,0.77,0.23,0.28,0.15,0.23,0.21,0.08
ENSG00000039319,16.19,28.3,26.36,41.85,41.42,22.97,38.3,25.28
ENSG00000039523,4.9,17.02,18.16,41.09,39.3,25.15,45.72,34.1
ENSG00000039537,0.0,0.0,0.0,0.0,0.41,0.21,0.25,1.22
ENSG00000039560,68.49,46.14,22.08,44.26,27.91,26.57,119.21,87.72
ENSG00000039600,0.0,0.0,0.05,0.14,0.35,0.03,0.11,0.09
ENSG00000039650,63.91,58.75,77.45,58.26,34.15,39.08,64.17,42.6
ENSG00000039987,2.77,0.29,0.04,0.08,0.0,0.0,0.16,0.0
ENSG00000040199,7.62,5.04,6.14,7.72,4.31,2.47,6.28,12.61
ENSG00000040275,42.63,75.4,42.61,33.92,19.28,40.29,64.7,29.61
ENSG00000040341,79.68,74.19,65.29,98.97,77.97,72.32,87.99,50.37
ENSG00000040487,10.63,9.11,10.89,9.44,9.26,7.63,10.16,12.08
ENSG00000040531,10.03,7.0,9.17,8.92,8.24,6.33,10.26,10.32
ENSG00000040608,13.9,4.58,2.18,2.69,2.46,1.56,1.68,5.02
ENSG00000040633,45.5,61.75,73.25,53.92,46.18,38.81,47.41,55.63
ENSG00000040731,0.17,5.16,2.99,2.37,2.69,1.66,0.99,0.29
ENSG00000040933,17.05,36.7,29.66,21.27,13.35,6.46,9.77,15.01
ENSG00000041353,0.47,0.78,0.05,0.61,0.19,0.33,0.1,1.43
ENSG00000041357,337.86,336.8,229.22,238.94,157.31,123.92,164.24,137.15
ENSG00000041515,0.07,0.35,0.11,0.46,0.31,0.2,0.17,3.71
ENSG00000041802,37.36,31.61,25.03,25.92,19.9,19.11,23.22,19.82
ENSG00000041880,0.7,2.03,3.96,5.52,11.13,7.07,7.69,8.4
ENSG00000041982,3.23,16.22,190.86,274.69,16.66,11.04,147.27,51.02
ENSG00000041988,11.88,14.34,18.77,16.79,15.47,15.63,13.86,13.71
ENSG00000042062,1.6,0.75,12.16,16.23,5.17,1.21,9.89,6.58
ENSG00000042088,60.54,41.4,46.98,41.88,20.54,19.14,19.39,16.09
ENSG00000042286,2.92,2.05,0.95,1.2,3.33,6.84,10.39,5.62
ENSG00000042304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042317,5.4,9.64,10.49,10.62,18.63,14.62,9.51,8.19
ENSG00000042429,11.98,23.21,18.84,19.09,17.56,10.04,18.73,16.71
ENSG00000042445,12.13,12.53,13.22,9.49,8.95,11.08,13.2,14.31
ENSG00000042493,51.38,54.84,62.48,49.26,23.43,13.19,36.96,94.21
ENSG00000042753,201.71,149.41,123.53,127.46,95.4,114.21,140.39,131.84
ENSG00000042781,0.02,0.06,0.14,0.04,0.01,0.05,0.05,0.06
ENSG00000042813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042832,0.38,0.0,0.0,0.3,0.09,0.28,1.93,2.1
ENSG00000042980,0.34,0.16,7.28,21.39,9.73,2.58,2.56,0.45
ENSG00000043039,0.0,0.13,0.46,0.09,0.21,1.32,3.69,0.08
ENSG00000043093,25.36,78.0,32.49,34.87,28.76,29.76,28.84,25.11
ENSG00000043143,8.26,21.67,8.4,4.98,7.85,3.7,3.97,8.14
ENSG00000043355,173.5,125.37,20.34,0.47,0.19,0.05,1.52,0.1
ENSG00000043462,0.31,0.0,0.1,0.0,0.0,0.0,0.0,0.39
ENSG00000043514,33.87,29.92,23.89,29.71,19.58,15.68,24.46,13.41
ENSG00000043591,0.13,0.0,0.0,0.0,0.13,0.03,0.28,0.23
ENSG00000044012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044090,12.33,14.42,30.05,35.49,30.98,13.8,23.18,45.9
ENSG00000044115,341.04,252.3,285.06,299.62,278.0,274.55,371.98,327.67
ENSG00000044446,18.91,9.42,18.44,17.86,25.39,26.09,28.14,17.23
ENSG00000044459,7.07,11.14,8.71,6.91,4.21,4.71,4.84,7.43
ENSG00000044524,0.66,0.09,0.24,0.3,1.08,2.61,5.46,47.84
ENSG00000044574,251.19,432.29,290.62,228.93,251.85,146.94,221.35,329.2
ENSG00000046604,87.24,106.6,126.78,103.68,105.4,51.77,54.52,40.77
ENSG00000046647,24.55,17.12,25.52,20.38,19.87,15.06,19.61,19.82
ENSG00000046651,12.07,15.21,22.01,25.47,20.02,12.14,17.5,16.71
ENSG00000046653,102.36,39.76,49.66,46.26,14.98,9.41,8.53,9.13
ENSG00000046774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000046889,33.2,9.73,9.6,6.74,4.85,4.94,2.46,2.46
ENSG00000047056,6.54,6.39,8.94,12.59,11.8,7.66,12.12,12.41
ENSG00000047188,19.86,19.73,15.93,18.36,10.79,6.4,15.82,10.01
ENSG00000047230,51.06,39.05,59.03,57.62,49.76,41.34,40.03,39.1
ENSG00000047249,23.9,33.0,29.82,39.15,49.1,38.77,39.96,28.9
ENSG00000047315,99.86,111.64,106.75,106.44,100.57,80.24,105.04,81.0
ENSG00000047346,3.67,3.15,10.6,13.23,12.06,13.36,21.07,23.08
ENSG00000047365,0.47,0.2,0.24,0.48,0.51,0.48,3.83,3.0
ENSG00000047410,59.59,73.73,57.46,57.63,39.23,47.27,46.06,56.29
ENSG00000047457,1.39,0.43,0.38,0.07,0.0,0.0,0.0,0.14
ENSG00000047578,11.04,10.7,17.82,19.27,11.0,10.47,12.28,12.04
ENSG00000047579,11.37,11.18,11.17,13.89,17.05,17.29,13.61,17.59
ENSG00000047597,0.42,0.09,0.2,0.68,1.57,1.91,1.8,1.12
ENSG00000047617,3.52,1.65,1.31,1.75,0.2,0.27,0.55,1.53
ENSG00000047621,3.81,10.57,12.21,9.61,5.46,7.75,11.56,9.77
ENSG00000047634,1.35,1.26,2.4,5.95,4.95,4.53,3.98,2.41
ENSG00000047644,17.79,18.21,13.96,22.68,15.99,15.67,17.17,17.69
ENSG00000047648,0.43,1.18,16.89,16.21,12.69,6.52,9.47,12.67
ENSG00000047662,0.18,0.06,0.06,0.07,0.05,0.01,0.07,0.07
ENSG00000047849,127.87,126.3,146.14,146.39,134.53,158.9,254.25,199.55
ENSG00000047932,11.08,23.45,21.78,24.45,26.59,18.54,21.34,26.15
ENSG00000047936,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
ENSG00000048028,75.8,64.5,38.29,70.62,100.39,146.92,134.12,40.83
ENSG00000048052,8.11,2.41,1.15,17.58,20.14,28.32,18.16,13.99
ENSG00000048140,45.48,33.09,32.0,21.55,15.91,26.61,34.62,34.5
ENSG00000048162,67.87,49.18,21.59,23.43,25.2,17.45,28.13,24.55
ENSG00000048342,7.05,10.91,23.05,15.32,18.69,22.69,16.71,17.83
ENSG00000048392,56.54,24.1,17.97,16.78,20.27,9.87,16.45,11.42
ENSG00000048405,2.35,6.09,8.59,8.64,8.32,5.93,7.61,8.42
ENSG00000048462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048471,4.0,3.3,5.92,5.63,3.71,4.65,4.91,6.17
ENSG00000048540,11.9,0.1,0.52,1.88,3.63,3.12,1.57,8.28
ENSG00000048544,27.95,30.11,20.51,21.88,22.2,24.97,29.65,23.03
ENSG00000048545,9.47,3.07,2.96,2.2,2.1,1.27,4.51,3.51
ENSG00000048649,67.88,47.14,82.31,79.9,62.86,47.5,52.28,68.23
ENSG00000048707,10.3,7.39,8.86,8.39,9.28,15.68,47.0,9.91
ENSG00000048740,13.32,5.72,46.24,35.12,25.12,56.25,69.95,62.08
ENSG00000048828,41.74,31.49,33.86,38.3,29.65,38.87,70.0,66.22
ENSG00000048991,50.18,49.61,45.71,47.97,36.47,37.39,34.76,25.06
ENSG00000049089,4.53,43.14,129.32,46.77,20.3,0.63,5.16,74.28
ENSG00000049130,3.17,9.29,4.67,5.91,1.33,1.95,11.47,8.98
ENSG00000049167,15.09,17.04,14.53,16.83,13.87,7.45,11.55,7.65
ENSG00000049192,0.69,0.81,4.97,11.64,8.28,9.95,12.47,5.86
ENSG00000049239,8.02,10.17,19.41,19.92,18.68,15.22,21.0,49.36
ENSG00000049245,42.97,40.4,44.53,54.78,59.16,52.22,64.65,63.11
ENSG00000049246,5.19,2.59,3.16,2.74,4.65,2.53,2.49,4.65
ENSG00000049247,0.0,0.16,0.34,0.0,0.0,0.0,0.0,0.0
ENSG00000049249,0.0,2.75,0.01,0.01,0.11,0.58,4.17,0.05
ENSG00000049283,1.67,0.14,0.47,0.85,0.23,1.58,7.33,0.97
ENSG00000049323,21.41,24.58,50.63,93.13,132.74,186.11,162.43,194.95
ENSG00000049449,112.33,168.28,142.07,125.97,97.17,59.33,103.12,154.4
ENSG00000049540,4.89,7.85,23.22,1.53,1.65,0.05,5.08,1225.71
ENSG00000049541,62.92,69.81,38.77,38.67,11.45,31.74,30.42,23.08
ENSG00000049618,27.2,29.77,48.83,45.02,37.26,35.18,32.94,43.67
ENSG00000049656,102.19,71.27,62.59,91.74,71.14,70.78,76.23,71.83
ENSG00000049759,59.82,27.58,39.97,70.16,37.59,36.76,55.79,37.72
ENSG00000049768,0.36,0.51,0.76,0.35,0.17,0.24,0.2,0.22
ENSG00000049769,7.58,5.51,8.59,9.9,13.58,9.25,8.47,3.88
ENSG00000049860,63.71,58.39,28.37,36.73,37.3,21.28,56.46,72.87
ENSG00000049883,9.73,10.43,8.77,10.86,9.96,8.17,10.35,5.23
ENSG00000050030,0.29,0.23,0.16,0.39,0.48,0.18,0.19,0.24
ENSG00000050130,26.87,45.97,33.65,40.87,33.78,19.9,29.23,29.64
ENSG00000050165,19.33,41.58,13.63,54.12,113.82,182.43,202.73,271.76
ENSG00000050327,16.82,9.56,8.09,6.53,3.62,2.11,6.25,26.41
ENSG00000050344,200.57,51.78,6.49,3.24,2.3,1.68,7.05,5.61
ENSG00000050393,22.63,36.77,25.74,30.36,36.93,28.09,23.54,18.55
