gene_id,d0,d2,d4,d6,d10,d15,d20,d40,d60
ENSG00000011638,9.19,15.74,22.44,9.67,23.66,8.27,14.75,15.58,85.45
ENSG00000011677,3.76,1.74,1.59,0.27,0.24,0.0,0.04,0.0,0.0
ENSG00000012048,23.83,28.81,29.3,10.82,6.91,4.15,12.99,7.02,4.81
ENSG00000012061,38.24,54.33,72.03,75.9,93.36,81.29,68.48,73.48,68.29
ENSG00000012124,0.29,0.12,0.0,0.0,0.36,1.09,0.66,0.18,0.0
ENSG00000012171,1.02,2.36,7.32,5.99,13.93,8.9,10.4,14.38,18.63
ENSG00000012174,6.45,3.92,8.85,15.23,14.87,14.02,13.58,13.72,12.09
ENSG00000012211,3.6,8.6,5.1,5.47,7.86,5.24,4.49,3.49,4.19
ENSG00000012223,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012232,26.76,31.77,37.04,62.3,50.37,29.43,28.05,38.13,34.91
ENSG00000012504,0.0,0.0,0.0,0.0,0.43,3.19,0.58,0.25,0.21
ENSG00000012660,149.55,91.69,122.54,61.14,62.15,42.97,51.89,30.32,50.25
ENSG00000012779,1.48,0.5,0.51,0.62,1.01,0.29,0.0,0.04,0.22
ENSG00000012817,0.01,0.02,0.0,0.07,0.01,0.0,0.0,0.02,0.02
ENSG00000012822,8.25,16.2,45.78,66.48,73.43,65.39,48.42,75.87,119.3
ENSG00000012963,31.89,27.29,32.61,33.38,19.49,16.88,33.17,28.95,31.66
ENSG00000012983,29.12,10.77,24.76,28.95,30.41,34.56,22.3,19.15,27.03
ENSG00000013016,7.21,7.26,9.36,8.48,13.74,15.77,29.5,14.9,30.85
ENSG00000013275,93.75,93.53,75.12,94.18,63.1,47.74,104.25,42.82,33.16
ENSG00000013288,1.75,2.48,6.24,8.45,6.06,5.65,4.96,6.19,11.26
ENSG00000013293,0.3,0.81,0.08,0.2,0.02,0.0,0.0,0.0,0.01
ENSG00000013297,7.05,15.73,3.21,0.74,1.11,1.41,0.57,0.5,0.65
ENSG00000013306,69.38,143.17,106.43,63.09,90.27,56.11,71.8,52.26,47.25
ENSG00000013364,3.44,3.87,3.89,3.29,9.68,11.14,17.77,16.94,35.1
ENSG00000013374,99.49,54.98,79.27,85.94,59.27,62.94,55.8,50.85,62.9
ENSG00000013375,29.42,35.81,52.68,53.31,41.62,23.52,51.38,22.22,35.58
ENSG00000013392,2.62,2.06,4.35,4.16,7.39,6.69,7.63,5.69,11.75
ENSG00000013441,16.91,17.7,32.39,25.37,50.15,40.74,16.16,30.61,29.36
ENSG00000013503,13.75,7.72,9.84,11.96,8.82,10.64,10.71,9.1,9.49
ENSG00000013523,10.16,11.38,19.75,14.02,23.14,12.75,9.93,8.58,10.22
ENSG00000013561,19.3,20.14,24.74,56.1,53.8,55.11,99.16,37.16,50.09
ENSG00000013563,4.09,11.62,13.27,9.32,14.69,14.46,14.61,21.0,26.22
ENSG00000013573,46.21,39.79,57.2,32.7,24.56,15.52,23.68,13.34,15.58
ENSG00000013583,38.31,32.31,34.8,37.5,69.3,51.18,70.89,52.56,65.21
ENSG00000013588,0.11,0.09,0.12,0.05,1.69,0.75,5.61,1.91,8.88
ENSG00000013619,0.32,2.22,0.68,0.39,0.5,1.28,1.25,1.64,7.9
ENSG00000013725,0.14,0.71,0.34,0.28,0.63,0.77,0.97,0.03,0.5
ENSG00000013810,131.52,146.2,113.45,77.9,31.06,12.25,63.2,14.88,7.35
ENSG00000014123,14.21,7.89,17.87,20.44,22.11,24.58,13.9,17.71,25.6
ENSG00000014138,29.86,40.59,27.83,22.14,8.7,4.56,16.91,10.52,11.46
ENSG00000014164,6.43,13.07,14.54,11.75,10.91,7.19,10.93,10.36,9.18
ENSG00000014216,45.75,68.23,54.02,71.28,59.12,36.69,51.09,43.62,58.67
ENSG00000014257,1.34,2.11,8.15,31.97,18.34,4.67,1.6,2.13,8.26
ENSG00000014641,226.17,290.33,212.82,294.34,660.54,781.68,1096.42,791.38,611.15
ENSG00000014824,107.08,46.74,83.17,75.79,70.76,71.82,63.26,53.63,49.11
ENSG00000014914,1.36,1.5,2.54,1.22,3.7,2.4,2.2,1.79,8.72
ENSG00000014919,19.81,26.64,34.11,33.21,37.87,27.32,28.88,25.28,29.54
ENSG00000015133,17.19,14.15,7.96,6.3,1.82,0.45,0.28,0.62,1.29
ENSG00000015153,2.75,17.73,14.66,40.92,45.56,55.59,62.14,55.69,47.1
ENSG00000015171,23.83,14.06,31.07,37.1,43.61,60.41,76.21,69.13,69.98
ENSG00000015285,0.86,0.73,0.55,0.42,2.07,0.79,0.96,0.51,1.39
ENSG00000015413,2.91,0.04,0.46,0.66,4.8,0.78,0.06,0.0,0.0
ENSG00000015475,32.49,21.83,23.92,20.74,21.76,13.66,14.33,5.4,7.8
ENSG00000015479,546.16,297.84,389.94,374.69,227.1,276.92,248.87,204.68,166.68
ENSG00000015520,0.03,0.07,0.26,0.25,0.28,0.0,0.04,0.0,0.02
ENSG00000015532,11.93,13.72,19.21,16.19,19.3,13.92,12.32,14.71,19.23
ENSG00000015568,18.61,1.58,26.63,7.54,13.37,11.52,6.54,1.46,4.73
ENSG00000015592,0.17,0.05,0.16,0.07,0.0,0.0,0.0,0.0,0.0
ENSG00000015676,39.75,48.31,59.4,60.31,61.9,52.87,56.22,51.75,60.84
ENSG00000016082,0.12,1.37,30.91,42.69,9.32,2.14,0.54,0.36,1.0
ENSG00000016391,1.99,4.47,5.89,4.41,6.61,2.87,2.66,3.58,3.31
ENSG00000016402,0.93,0.67,0.45,0.07,0.37,0.99,1.0,2.92,5.27
ENSG00000016490,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
ENSG00000016602,0.0,0.02,0.0,0.0,0.05,0.02,0.0,0.0,0.0
ENSG00000016864,33.55,45.59,56.58,47.02,44.56,35.67,36.83,34.36,50.13
ENSG00000017260,62.21,45.42,71.1,44.15,53.75,62.31,55.36,48.32,65.08
ENSG00000017427,0.0,0.0,0.23,0.07,0.03,0.47,0.14,0.09,2.05
ENSG00000017483,27.07,13.77,4.38,0.61,0.26,0.35,0.44,0.24,0.89
ENSG00000017797,65.35,61.28,61.03,51.42,37.46,34.32,29.58,27.25,42.45
ENSG00000018189,21.04,15.74,34.58,33.58,26.98,18.5,27.41,16.57,20.07
ENSG00000018236,9.42,1.12,2.22,1.18,2.39,2.88,14.89,45.22,31.51
ENSG00000018280,0.0,0.0,0.09,0.08,0.07,0.11,0.07,0.11,0.08
ENSG00000018408,20.04,9.33,15.27,33.72,47.64,66.15,94.52,81.19,84.06
ENSG00000018510,59.3,36.66,54.79,56.17,43.61,34.85,55.18,36.63,29.66
ENSG00000018607,0.04,0.0,0.04,0.07,0.0,0.03,0.0,0.25,0.0
ENSG00000018610,27.36,28.61,25.2,26.34,23.09,17.87,19.96,19.34,20.76
ENSG00000018625,63.2,17.19,25.88,9.54,64.57,69.62,5.69,26.38,51.25
ENSG00000018699,30.84,22.61,19.93,18.69,13.88,14.84,14.08,14.87,20.07
ENSG00000018869,1.44,3.63,4.36,5.39,3.58,4.02,3.5,2.63,3.13
ENSG00000019102,0.19,1.23,0.86,0.5,0.15,0.05,0.0,0.0,0.0
ENSG00000019144,19.36,22.29,43.43,40.8,56.81,46.14,62.75,57.91,55.87
ENSG00000019169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019186,0.0,0.38,1.12,0.04,0.0,0.0,0.06,0.0,0.0
ENSG00000019485,3.2,2.56,5.34,6.91,10.05,9.58,16.63,21.43,20.48
ENSG00000019505,13.97,3.38,2.79,2.6,2.19,10.48,4.23,48.11,30.64
ENSG00000019549,1.32,30.6,59.14,20.22,13.5,14.94,7.18,2.35,8.47
ENSG00000019582,32.76,20.64,29.38,47.79,33.89,9.56,3.26,2.64,5.63
ENSG00000019991,0.44,0.18,1.1,0.06,3.23,1.87,0.57,0.27,1.9
ENSG00000019995,12.39,12.19,17.53,19.04,21.17,23.24,18.84,25.96,27.46
ENSG00000020129,8.57,15.97,14.72,15.49,16.62,9.9,25.58,13.71,15.36
ENSG00000020181,0.48,1.33,11.81,17.5,28.64,23.85,11.25,6.03,19.3
ENSG00000020219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000020256,19.47,27.42,23.51,17.49,15.93,9.98,10.67,8.6,10.96
ENSG00000020426,65.35,25.75,47.64,46.33,36.8,33.08,36.84,33.6,39.74
ENSG00000020577,2.18,2.73,3.3,17.99,38.05,33.23,48.59,36.9,28.59
ENSG00000020633,0.78,2.1,0.61,0.09,0.16,0.11,0.0,0.11,0.0
ENSG00000020922,30.49,17.89,28.22,20.95,12.7,11.19,10.11,8.13,9.7
ENSG00000021300,9.46,21.7,30.18,17.05,18.19,16.57,4.11,18.55,13.29
ENSG00000021355,19.79,33.46,34.03,29.54,40.53,42.4,23.4,19.57,25.17
ENSG00000021461,0.06,0.0,0.05,0.03,0.09,0.14,0.0,0.0,0.15
ENSG00000021488,0.0,0.18,0.15,0.15,0.12,0.04,0.14,0.11,0.18
ENSG00000021574,23.95,8.57,24.73,29.55,22.29,21.59,19.66,14.39,9.44
ENSG00000021645,0.96,2.92,18.55,5.54,0.8,0.24,0.44,0.05,2.27
ENSG00000021762,7.34,10.55,14.42,13.56,13.87,9.49,6.74,12.28,15.37
ENSG00000021776,94.09,43.42,36.09,33.49,19.17,22.59,16.65,15.15,21.33
ENSG00000021826,12.24,8.78,27.02,22.32,18.67,15.51,5.82,8.53,6.61
ENSG00000021852,0.0,0.0,0.03,0.11,0.06,0.0,0.0,0.0,0.0
ENSG00000022267,32.27,23.01,27.62,19.54,61.31,61.83,137.86,149.99,383.8
ENSG00000022277,56.51,76.49,83.25,83.58,83.23,75.39,75.12,77.6,96.0
ENSG00000022355,0.89,0.63,0.2,0.0,0.0,0.0,0.04,0.05,0.16
ENSG00000022556,30.71,14.06,13.85,10.32,5.79,4.09,4.75,4.24,5.08
ENSG00000022567,8.93,6.98,8.73,7.53,7.12,4.57,4.7,5.15,4.42
ENSG00000022840,97.32,92.68,104.2,113.79,118.95,84.49,189.91,110.17,115.6
ENSG00000022976,5.0,8.59,11.71,6.74,7.95,4.78,4.94,5.08,4.7
ENSG00000023041,41.95,20.38,29.01,29.15,11.65,18.41,25.07,15.98,22.88
ENSG00000023171,6.86,5.48,11.63,5.74,10.63,5.95,7.46,4.85,9.12
ENSG00000023191,17.69,29.39,24.1,24.93,47.19,30.26,55.33,39.54,48.23
ENSG00000023228,63.26,60.73,60.51,97.78,108.99,96.65,165.19,108.01,92.46
ENSG00000023287,37.21,17.21,31.34,33.29,30.85,32.26,27.64,32.07,33.58
ENSG00000023318,16.16,14.05,17.42,18.31,16.24,16.12,11.09,10.47,18.2
ENSG00000023330,27.58,32.59,29.47,36.13,54.94,44.83,64.62,38.59,44.89
ENSG00000023445,0.09,0.0,0.13,0.34,0.37,0.3,0.15,0.49,1.5
ENSG00000023516,10.24,2.72,8.32,8.5,9.51,12.2,11.83,16.8,17.17
ENSG00000023572,12.06,8.32,6.31,10.06,9.89,11.24,29.11,14.23,14.67
ENSG00000023608,18.71,7.12,10.24,8.2,8.4,9.53,6.52,9.2,7.05
ENSG00000023697,21.37,76.13,67.74,43.78,33.5,12.22,16.57,11.39,13.11
ENSG00000023734,245.02,190.84,188.47,197.49,179.46,140.59,166.45,111.28,115.68
ENSG00000023839,0.11,0.28,0.22,0.22,1.32,0.59,0.1,0.17,0.5
ENSG00000023892,4.11,4.42,2.56,0.79,1.02,0.97,0.45,0.61,0.85
ENSG00000023902,18.94,71.31,57.55,94.37,57.42,41.86,67.64,47.55,33.65
ENSG00000023909,10.71,5.49,6.7,3.35,3.59,1.66,4.11,2.96,6.31
ENSG00000024048,8.69,5.38,10.4,10.28,9.43,9.68,11.89,10.95,13.05
ENSG00000024422,8.91,17.77,14.89,12.27,11.61,9.87,9.97,4.14,37.84
ENSG00000024526,56.41,7.89,23.24,18.14,16.73,17.74,30.27,20.5,14.89
ENSG00000024862,8.6,10.46,19.71,17.66,5.64,3.51,3.01,2.3,6.12
ENSG00000025039,11.08,4.09,5.1,27.28,56.45,94.96,71.75,75.99,65.94
ENSG00000025156,16.4,20.78,29.75,32.29,38.58,25.97,31.4,38.85,35.72
ENSG00000025293,54.35,36.59,51.35,39.19,32.24,25.41,38.17,32.57,29.64
ENSG00000025423,5.7,2.52,0.74,0.92,1.66,0.25,0.48,1.02,0.62
ENSG00000025434,11.19,13.56,15.06,11.14,13.61,5.95,5.58,4.62,9.29
ENSG00000025708,0.05,0.21,0.11,3.21,6.57,3.16,4.83,2.51,3.29
ENSG00000025770,13.85,48.07,41.93,32.5,23.6,10.04,31.08,17.94,15.79
ENSG00000025772,41.74,51.4,62.73,55.47,54.55,35.32,37.63,18.65,22.32
ENSG00000025796,187.36,58.15,49.99,58.15,56.19,82.11,43.89,47.57,61.84
ENSG00000025800,44.55,38.58,52.92,50.36,39.83,31.47,56.96,52.91,46.98
ENSG00000026025,115.68,378.07,1220.97,2157.64,1967.97,1005.49,706.13,467.76,1026.41
ENSG00000026036,0.07,1.14,0.46,0.81,0.41,0.27,0.28,0.47,0.56
ENSG00000026103,2.12,0.89,0.39,2.33,2.07,0.97,4.11,2.19,3.01
ENSG00000026297,16.17,20.85,23.97,12.57,18.33,7.94,5.05,8.92,10.8
ENSG00000026508,15.04,8.86,11.54,5.96,28.77,35.53,12.79,22.06,14.17
ENSG00000026559,9.66,53.32,38.31,19.86,7.9,3.37,2.17,0.47,0.37
ENSG00000026652,8.76,17.09,28.48,21.23,22.23,17.24,12.48,20.81,29.09
ENSG00000026751,0.0,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0
ENSG00000026950,2.87,1.87,1.15,0.76,3.02,2.1,1.01,1.3,10.57
ENSG00000027001,11.54,13.69,13.76,8.1,10.62,9.44,15.11,10.72,6.36
ENSG00000027075,10.22,4.35,12.65,58.18,54.51,66.16,42.39,44.63,36.27
ENSG00000027644,0.03,0.03,5.37,1.22,0.15,0.04,0.0,0.05,0.01
ENSG00000027697,18.04,21.89,29.86,28.12,22.43,19.16,21.12,27.99,45.17
ENSG00000027847,7.28,14.35,16.87,12.71,12.04,10.07,16.29,10.86,10.68
ENSG00000027869,8.33,4.27,4.93,1.07,3.09,1.68,0.26,0.41,0.27
ENSG00000028116,23.73,13.87,20.58,16.81,18.69,20.49,20.81,16.5,16.37
ENSG00000028137,1.67,2.02,0.97,0.25,0.37,0.54,0.46,0.24,0.65
ENSG00000028203,42.98,34.17,51.96,68.42,52.27,59.52,79.61,58.16,51.69
ENSG00000028277,10.09,1.92,1.35,0.58,0.25,0.14,2.95,2.16,3.88
ENSG00000028310,31.65,36.74,35.63,26.18,23.78,17.77,17.8,14.26,14.53
ENSG00000028528,43.57,60.51,62.78,61.37,41.21,44.4,44.25,45.29,51.41
ENSG00000028839,49.12,36.25,47.82,31.47,23.05,15.77,13.05,12.58,16.33
ENSG00000029153,10.35,5.4,6.72,3.39,2.26,1.76,5.01,1.76,5.27
ENSG00000029363,312.56,129.89,173.51,177.76,95.83,116.87,149.04,94.85,68.66
ENSG00000029364,19.71,21.02,31.6,33.55,23.33,14.51,20.65,13.53,21.82
ENSG00000029534,2.83,0.74,0.43,0.46,1.93,0.96,1.09,0.45,2.18
ENSG00000029559,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ENSG00000029639,19.15,20.98,21.37,14.93,19.14,12.64,12.38,14.74,16.8
ENSG00000029725,63.1,18.23,39.86,41.86,41.14,45.73,47.86,40.88,38.98
ENSG00000029993,585.18,494.81,404.86,287.65,149.8,95.7,190.15,48.53,39.69
ENSG00000030066,56.79,46.82,57.12,35.39,21.95,13.19,21.26,14.95,14.95
ENSG00000030110,13.89,27.79,24.89,26.81,21.51,13.63,58.55,25.24,15.98
ENSG00000030304,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0
ENSG00000030419,0.95,0.31,4.16,3.96,2.3,1.69,4.21,3.09,4.07
ENSG00000030582,68.4,117.64,137.64,151.63,93.5,100.45,74.85,80.58,135.77
ENSG00000031003,4.59,4.05,8.51,9.48,6.32,7.65,15.8,7.27,8.95
ENSG00000031081,1.15,4.63,1.47,23.84,41.08,25.34,33.72,34.27,43.1
ENSG00000031691,13.0,7.68,13.76,8.1,4.32,3.65,3.27,3.24,4.36
ENSG00000031698,120.38,111.45,102.73,99.9,91.74,97.27,151.84,82.75,83.48
ENSG00000031823,88.59,68.85,83.82,91.36,55.26,58.47,74.17,63.23,63.16
ENSG00000032219,17.2,11.81,14.86,10.83,11.75,18.11,12.43,8.29,18.16
ENSG00000032389,13.68,24.33,24.12,22.39,19.33,11.61,18.2,12.19,13.5
ENSG00000032444,30.23,43.43,43.01,42.81,29.24,10.57,23.75,22.57,26.58
ENSG00000032742,4.76,5.2,5.99,8.24,9.42,9.91,7.56,9.6,10.62
ENSG00000033011,12.34,23.09,16.84,13.5,7.12,2.98,8.55,4.32,4.71
ENSG00000033030,19.4,13.68,17.35,16.42,12.29,14.3,12.32,10.7,12.52
ENSG00000033050,53.66,34.63,33.43,43.29,29.27,30.27,44.54,20.0,13.93
ENSG00000033100,2.56,7.13,12.18,16.49,19.08,8.67,24.28,10.94,12.61
ENSG00000033122,0.0,0.02,0.03,0.12,0.09,0.73,0.25,1.06,3.3
ENSG00000033170,21.95,41.36,65.3,89.83,25.32,17.32,11.36,7.6,12.63
ENSG00000033178,59.72,18.53,49.65,48.08,37.31,30.38,36.39,35.83,48.16
ENSG00000033327,4.45,6.09,9.75,13.37,17.88,17.36,10.69,17.31,17.11
ENSG00000033627,31.2,28.92,27.43,39.38,23.9,19.49,32.14,26.78,24.19
ENSG00000033800,39.84,14.44,32.7,27.19,30.66,40.04,31.03,34.34,32.21
ENSG00000033867,76.81,9.25,27.63,19.38,20.64,10.16,13.43,8.66,9.58
ENSG00000034053,10.57,15.51,18.08,22.65,16.95,15.78,6.45,7.53,3.65
ENSG00000034152,19.83,27.6,26.36,26.06,38.65,12.09,25.74,22.14,28.65
ENSG00000034239,0.28,1.51,3.8,1.29,1.66,0.4,0.13,0.16,0.1
ENSG00000034510,856.2,2793.39,2072.87,1301.33,1299.72,1072.41,1322.36,875.59,1375.1
ENSG00000034533,3.69,2.63,3.65,2.4,1.95,2.66,1.93,2.52,2.21
ENSG00000034677,10.98,12.85,23.2,40.36,32.01,38.28,40.49,45.59,50.59
ENSG00000034693,15.47,12.1,11.08,15.09,19.81,21.38,16.6,19.24,16.03
ENSG00000034713,47.21,85.97,91.24,110.56,123.96,116.04,120.82,157.97,211.32
ENSG00000034971,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.06,0.0
ENSG00000035115,34.9,12.57,16.95,15.98,14.72,11.49,5.82,10.66,18.21
ENSG00000035141,109.04,67.6,72.19,67.41,76.44,68.42,78.4,47.58,49.75
ENSG00000035403,178.34,70.51,101.78,109.08,113.13,94.05,168.66,92.11,127.69
ENSG00000035499,48.62,42.85,50.07,27.5,8.17,3.1,6.94,2.58,1.38
ENSG00000035664,1.31,1.41,1.2,0.37,2.02,0.37,0.3,3.12,3.4
ENSG00000035681,23.38,18.34,34.13,19.44,18.89,18.61,17.95,11.78,14.31
ENSG00000035687,82.28,40.49,48.17,34.34,29.43,22.01,15.59,12.02,16.61
ENSG00000035720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000035862,17.75,22.05,29.26,30.41,39.66,38.07,43.16,42.24,117.67
ENSG00000035928,151.72,48.73,62.89,50.6,37.06,53.59,39.17,36.75,49.53
ENSG00000036054,17.4,10.57,26.39,29.08,18.73,16.92,10.98,14.45,20.36
ENSG00000036257,140.36,66.36,80.85,84.55,71.33,85.75,77.85,72.33,64.33
ENSG00000036448,0.6,0.92,1.54,4.96,5.73,6.31,2.22,1.44,2.99
ENSG00000036473,0.0,0.0,0.0,0.05,0.31,0.0,0.0,0.0,0.0
ENSG00000036530,0.09,0.19,0.11,1.13,2.94,3.41,2.06,3.43,2.42
ENSG00000036549,38.97,16.1,44.66,37.01,33.14,31.32,21.25,27.61,30.45
ENSG00000036565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036672,5.29,2.8,3.86,16.89,40.32,42.15,70.92,41.74,27.43
ENSG00000036828,0.29,0.08,0.11,0.0,0.11,0.04,0.05,0.02,0.0
ENSG00000037042,7.46,14.72,17.0,16.96,22.37,19.05,15.1,22.8,35.57
ENSG00000037241,65.05,80.04,70.39,79.01,61.69,40.81,64.67,30.9,40.1
ENSG00000037280,4.02,4.55,3.49,1.85,2.41,2.6,0.38,1.2,1.25
ENSG00000037474,58.02,54.23,49.94,44.97,32.81,20.56,36.82,21.89,20.8
ENSG00000037637,5.09,20.84,16.86,18.12,17.71,14.33,17.53,23.23,17.68
ENSG00000037749,13.66,10.34,24.61,33.39,21.76,18.41,32.3,21.75,17.78
ENSG00000037757,6.83,10.34,12.69,11.63,11.78,8.44,9.27,9.1,13.54
ENSG00000037897,18.87,37.8,23.12,15.97,11.71,11.46,20.96,5.18,5.26
ENSG00000037965,0.0,0.0,0.1,0.1,0.27,0.64,0.11,0.1,0.04
ENSG00000038002,11.87,11.66,15.43,13.27,4.3,4.34,6.98,2.85,7.89
ENSG00000038210,10.7,5.97,8.48,7.5,4.6,4.02,3.37,2.05,2.51
ENSG00000038219,28.39,19.14,23.54,20.66,20.61,22.16,15.79,20.57,22.61
ENSG00000038274,35.75,31.91,36.65,24.42,25.69,18.67,30.51,30.33,40.98
ENSG00000038295,1.19,0.04,0.54,0.11,1.4,1.43,0.7,0.59,0.67
ENSG00000038358,20.96,25.4,37.71,32.88,33.26,34.58,53.78,32.26,27.82
ENSG00000038382,18.98,25.69,30.37,30.83,33.56,33.81,63.78,44.51,31.0
ENSG00000038427,76.63,62.63,120.88,348.19,416.43,524.88,212.39,191.03,241.44
ENSG00000038532,5.63,6.87,8.6,9.67,8.73,9.14,15.29,10.13,11.82
ENSG00000038945,0.0,0.0,0.02,0.09,0.1,0.05,0.0,0.0,0.0
ENSG00000039068,174.19,89.88,49.52,26.38,5.32,1.52,1.3,0.76,16.9
ENSG00000039123,145.49,68.36,96.19,72.28,70.18,69.29,53.32,57.29,55.7
ENSG00000039139,0.45,0.27,0.84,0.38,0.45,0.06,0.07,0.06,0.0
ENSG00000039319,20.73,7.75,32.28,38.39,32.01,31.5,39.06,34.78,30.75
ENSG00000039523,5.59,15.62,14.52,28.39,45.46,34.61,44.65,28.09,30.71
ENSG00000039537,0.0,0.0,0.0,0.0,0.23,0.24,0.13,0.17,0.36
ENSG00000039560,86.94,20.74,42.22,39.23,56.19,80.81,182.36,28.19,48.46
ENSG00000039600,0.0,0.02,0.1,0.22,0.27,0.13,0.08,0.07,0.14
ENSG00000039650,57.02,55.24,62.29,43.56,42.43,23.03,39.51,27.01,20.52
ENSG00000039987,1.39,0.54,0.82,0.03,0.0,0.0,0.0,0.0,0.0
ENSG00000040199,8.35,3.62,6.39,6.14,4.09,2.85,4.77,3.58,5.7
ENSG00000040275,77.19,42.81,57.5,38.21,24.18,25.18,35.96,12.79,11.47
ENSG00000040341,95.29,50.23,75.79,87.55,73.23,78.96,87.9,81.15,71.64
ENSG00000040487,4.05,12.42,10.96,10.19,9.48,5.55,11.23,5.82,4.19
ENSG00000040531,4.52,10.24,8.81,10.26,6.71,6.17,10.69,6.24,6.74
ENSG00000040608,4.74,7.78,6.72,1.64,3.45,1.76,1.67,1.83,2.06
ENSG00000040633,46.36,74.09,69.38,64.53,44.23,46.58,54.26,29.02,34.8
ENSG00000040731,0.3,5.5,2.35,2.03,2.07,2.07,0.59,0.58,0.62
ENSG00000040933,11.19,27.11,30.16,13.89,12.47,6.61,7.5,7.78,8.17
ENSG00000041353,0.11,0.06,0.25,0.13,0.55,0.55,0.6,0.07,0.14
ENSG00000041357,397.46,308.41,307.01,306.32,189.9,125.48,158.02,101.05,100.66
ENSG00000041515,0.0,0.3,0.14,0.15,0.07,0.14,0.02,0.01,0.01
ENSG00000041802,30.66,27.72,25.86,25.24,19.72,14.27,30.46,17.3,11.49
ENSG00000041880,0.55,2.15,1.47,5.71,10.57,8.67,6.37,11.31,8.95
ENSG00000041982,3.63,15.62,55.97,163.28,30.57,21.16,19.7,9.31,6.63
ENSG00000041988,5.55,12.96,12.48,16.73,18.1,12.22,12.6,12.04,16.66
ENSG00000042062,0.41,0.43,1.97,2.6,2.19,0.75,0.3,0.59,0.65
ENSG00000042088,58.52,45.14,52.39,36.16,20.61,12.89,17.66,7.93,6.26
ENSG00000042286,2.11,2.39,2.12,1.43,3.32,5.64,18.88,6.63,4.05
ENSG00000042304,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042317,9.99,6.84,12.81,14.37,17.74,21.85,6.18,9.83,12.33
ENSG00000042429,13.9,16.55,20.85,18.07,15.02,17.27,20.38,15.77,12.94
ENSG00000042445,8.35,13.41,11.57,11.33,10.98,5.22,9.38,5.41,16.59
ENSG00000042493,27.21,89.02,81.86,33.13,29.09,12.26,28.18,12.65,31.36
ENSG00000042753,84.04,238.3,145.19,127.97,108.58,63.89,155.38,83.29,83.73
ENSG00000042781,0.02,0.07,0.01,0.01,0.1,0.04,0.0,0.1,0.05
ENSG00000042813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000042832,0.0,0.0,0.0,0.18,0.18,0.47,0.38,0.53,0.3
ENSG00000042980,1.42,0.23,9.99,26.58,6.89,4.86,0.6,1.61,0.27
ENSG00000043039,0.0,0.07,1.72,1.98,1.23,2.65,1.59,0.35,0.26
ENSG00000043093,55.88,23.9,43.51,44.37,30.24,41.09,32.7,34.46,42.52
ENSG00000043143,6.48,15.42,11.73,1.98,4.78,2.89,3.12,2.71,7.07
ENSG00000043355,128.6,143.43,58.08,5.22,1.41,0.09,0.18,0.18,0.05
ENSG00000043462,0.39,0.09,0.18,0.18,0.28,0.12,0.04,0.0,0.15
ENSG00000043514,28.82,28.52,26.63,26.14,26.01,22.16,14.4,13.87,14.44
ENSG00000043591,0.07,0.08,0.04,0.28,0.55,0.24,0.05,0.62,0.21
ENSG00000044012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044090,5.12,13.41,23.04,21.42,27.53,16.52,10.41,16.93,24.15
ENSG00000044115,285.41,230.38,256.82,205.83,278.66,279.99,344.76,281.04,302.21
ENSG00000044446,12.24,11.9,15.57,10.55,17.53,19.52,13.92,26.88,15.17
ENSG00000044459,16.13,6.44,10.14,4.87,4.96,5.02,4.43,4.35,4.47
ENSG00000044524,0.24,0.03,0.06,0.23,1.62,7.2,1.52,8.1,11.25
ENSG00000044574,242.24,355.03,289.07,201.08,224.29,160.75,165.41,107.32,285.99
ENSG00000046604,106.1,56.27,117.98,100.77,87.73,51.43,46.11,20.78,35.79
ENSG00000046647,14.37,24.11,26.07,16.27,24.98,13.4,12.35,11.17,12.25
ENSG00000046651,17.16,13.06,19.04,21.18,17.71,14.79,13.31,14.12,15.25
ENSG00000046653,55.63,23.95,48.83,40.16,16.6,5.94,8.24,6.63,9.94
ENSG00000046774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000046889,26.44,4.53,7.87,4.0,1.96,1.31,1.23,0.61,0.41
ENSG00000047056,6.29,6.11,9.47,10.9,11.12,10.89,10.99,10.22,11.51
ENSG00000047188,25.97,9.48,14.43,10.47,12.48,7.58,11.23,7.09,6.23
ENSG00000047230,44.6,47.07,59.79,54.75,42.68,31.77,38.16,33.77,31.84
ENSG00000047249,19.54,31.52,32.37,60.53,47.17,33.36,34.45,38.24,37.19
